 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> July 22, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\206Hg_7Li.txt

 Ion = Mercury [80] , Mass = 206 amu

 Target Density =  5.3400E-01 g/cm3 = 4.6330E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Li      3    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   2.064E+01  5.420E+00    6.77 um     3291 A      3285 A   
   9.00 MeV   2.165E+01  5.053E+00    7.48 um     3551 A      3518 A   
  10.00 MeV   2.256E+01  4.739E+00    8.17 um     3783 A      3735 A   
  11.00 MeV   2.340E+01  4.467E+00    8.85 um     3993 A      3939 A   
  12.00 MeV   2.419E+01  4.228E+00    9.51 um     4184 A      4130 A   
  13.00 MeV   2.494E+01  4.018E+00   10.16 um     4361 A      4311 A   
  14.00 MeV   2.567E+01  3.829E+00   10.80 um     4524 A      4482 A   
  15.00 MeV   2.638E+01  3.660E+00   11.43 um     4677 A      4645 A   
  16.00 MeV   2.707E+01  3.508E+00   12.04 um     4819 A      4800 A   
  17.00 MeV   2.776E+01  3.369E+00   12.65 um     4952 A      4947 A   
  18.00 MeV   2.843E+01  3.242E+00   13.24 um     5077 A      5088 A   
  20.00 MeV   2.977E+01  3.018E+00   14.40 um     5432 A      5351 A   
  22.50 MeV   3.143E+01  2.783E+00   15.80 um     5881 A      5649 A   
  25.00 MeV   3.308E+01  2.585E+00   17.14 um     6265 A      5919 A   
  27.50 MeV   3.471E+01  2.417E+00   18.42 um     6600 A      6164 A   
  30.00 MeV   3.633E+01  2.272E+00   19.65 um     6894 A      6387 A   
  32.50 MeV   3.792E+01  2.145E+00   20.84 um     7156 A      6592 A   
  35.00 MeV   3.950E+01  2.033E+00   21.99 um     7392 A      6780 A   
  37.50 MeV   4.104E+01  1.933E+00   23.10 um     7604 A      6954 A   
  40.00 MeV   4.255E+01  1.844E+00   24.17 um     7797 A      7115 A   
  45.00 MeV   4.549E+01  1.690E+00   26.21 um     8389 A      7405 A   
  50.00 MeV   4.829E+01  1.562E+00   28.14 um     8882 A      7659 A   
  55.00 MeV   5.096E+01  1.454E+00   29.97 um     9304 A      7883 A   
  60.00 MeV   5.351E+01  1.361E+00   31.71 um     9670 A      8084 A   
  65.00 MeV   5.593E+01  1.281E+00   33.38 um     9993 A      8265 A   
  70.00 MeV   5.824E+01  1.210E+00   34.98 um     1.03 um     8430 A   
  80.00 MeV   6.253E+01  1.091E+00   38.02 um     1.12 um     8718 A   
  90.00 MeV   6.644E+01  9.959E-01   40.88 um     1.20 um     8965 A   
 100.00 MeV   6.999E+01  9.171E-01   43.58 um     1.26 um     9180 A   
 110.00 MeV   7.324E+01  8.508E-01   46.17 um     1.31 um     9369 A   
 120.00 MeV   7.622E+01  7.941E-01   48.64 um     1.36 um     9539 A   
 130.00 MeV   7.895E+01  7.452E-01   51.03 um     1.41 um     9692 A   
 140.00 MeV   8.147E+01  7.024E-01   53.34 um     1.45 um     9832 A   
 150.00 MeV   8.378E+01  6.646E-01   55.59 um     1.48 um     9961 A   
 160.00 MeV   8.591E+01  6.310E-01   57.78 um     1.52 um     1.01 um  
 170.00 MeV   8.788E+01  6.009E-01   59.92 um     1.55 um     1.02 um  
 180.00 MeV   8.970E+01  5.738E-01   62.01 um     1.58 um     1.03 um  
 200.00 MeV   9.295E+01  5.268E-01   66.09 um     1.68 um     1.05 um  
 225.00 MeV   9.637E+01  4.786E-01   71.01 um     1.82 um     1.07 um  
 250.00 MeV   9.921E+01  4.390E-01   75.77 um     1.94 um     1.09 um  
 275.00 MeV   1.016E+02  4.059E-01   80.41 um     2.05 um     1.11 um  
