 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 18, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\162Yb_Si.txt

 Ion = Ytterbium [70] , Mass = 162 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   1.330E+01  4.039E+00    2.35 um     2264 A      2363 A   
  10.00 MeV   1.404E+01  3.788E+00    2.59 um     2409 A      2548 A   
  11.00 MeV   1.478E+01  3.571E+00    2.82 um     2540 A      2721 A   
  12.00 MeV   1.550E+01  3.380E+00    3.05 um     2659 A      2883 A   
  13.00 MeV   1.621E+01  3.212E+00    3.27 um     2769 A      3036 A   
  14.00 MeV   1.691E+01  3.062E+00    3.49 um     2869 A      3179 A   
  15.00 MeV   1.760E+01  2.927E+00    3.70 um     2962 A      3315 A   
  16.00 MeV   1.827E+01  2.805E+00    3.90 um     3047 A      3443 A   
  17.00 MeV   1.893E+01  2.694E+00    4.10 um     3127 A      3564 A   
  18.00 MeV   1.957E+01  2.592E+00    4.29 um     3201 A      3678 A   
  20.00 MeV   2.081E+01  2.413E+00    4.67 um     3355 A      3890 A   
  22.50 MeV   2.227E+01  2.225E+00    5.12 um     3533 A      4128 A   
  25.00 MeV   2.366E+01  2.068E+00    5.54 um     3685 A      4340 A   
  27.50 MeV   2.497E+01  1.933E+00    5.95 um     3819 A      4531 A   
  30.00 MeV   2.622E+01  1.817E+00    6.33 um     3937 A      4704 A   
  32.50 MeV   2.741E+01  1.715E+00    6.71 um     4043 A      4862 A   
  35.00 MeV   2.855E+01  1.626E+00    7.07 um     4138 A      5007 A   
  37.50 MeV   2.964E+01  1.546E+00    7.42 um     4224 A      5141 A   
  40.00 MeV   3.069E+01  1.475E+00    7.76 um     4303 A      5265 A   
  45.00 MeV   3.270E+01  1.352E+00    8.40 um     4489 A      5488 A   
  50.00 MeV   3.458E+01  1.249E+00    9.02 um     4648 A      5685 A   
  55.00 MeV   3.637E+01  1.163E+00    9.60 um     4786 A      5859 A   
  60.00 MeV   3.807E+01  1.089E+00   10.16 um     4908 A      6016 A   
  65.00 MeV   3.969E+01  1.024E+00   10.70 um     5017 A      6157 A   
  70.00 MeV   4.125E+01  9.679E-01   11.22 um     5116 A      6286 A   
  80.00 MeV   4.418E+01  8.732E-01   12.20 um     5376 A      6513 A   
  90.00 MeV   4.691E+01  7.968E-01   13.13 um     5595 A      6708 A   
 100.00 MeV   4.946E+01  7.337E-01   14.00 um     5783 A      6878 A   
