 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 25, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\185Hg_58Ni.txt

 Ion = Mercury [80] , Mass = 185 amu

 Target Density =  8.8955E+00 g/cm3 = 9.2360E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  11.00 MeV   8.478E+00  4.202E+00    9156 A      1371 A      1295 A   
  12.00 MeV   8.765E+00  3.995E+00    1.00 um     1454 A      1392 A   
  13.00 MeV   9.054E+00  3.811E+00    1.08 um     1534 A      1487 A   
  14.00 MeV   9.348E+00  3.646E+00    1.17 um     1609 A      1580 A   
  15.00 MeV   9.649E+00  3.496E+00    1.25 um     1681 A      1669 A   
  16.00 MeV   9.958E+00  3.360E+00    1.33 um     1750 A      1756 A   
  17.00 MeV   1.028E+01  3.236E+00    1.41 um     1814 A      1841 A   
  18.00 MeV   1.060E+01  3.122E+00    1.49 um     1876 A      1923 A   
  20.00 MeV   1.128E+01  2.919E+00    1.65 um     1995 A      2078 A   
  22.50 MeV   1.216E+01  2.704E+00    1.84 um     2131 A      2258 A   
  25.00 MeV   1.308E+01  2.523E+00    2.01 um     2249 A      2424 A   
  27.50 MeV   1.403E+01  2.367E+00    2.19 um     2352 A      2574 A   
  30.00 MeV   1.500E+01  2.232E+00    2.35 um     2443 A      2712 A   
  32.50 MeV   1.598E+01  2.113E+00    2.50 um     2524 A      2839 A   
  35.00 MeV   1.697E+01  2.007E+00    2.65 um     2595 A      2954 A   
  37.50 MeV   1.796E+01  1.913E+00    2.79 um     2659 A      3061 A   
  40.00 MeV   1.894E+01  1.828E+00    2.93 um     2717 A      3158 A   
  45.00 MeV   2.090E+01  1.682E+00    3.19 um     2826 A      3332 A   
  50.00 MeV   2.281E+01  1.559E+00    3.42 um     2916 A      3481 A   
  55.00 MeV   2.467E+01  1.455E+00    3.64 um     2991 A      3610 A   
  60.00 MeV   2.648E+01  1.365E+00    3.85 um     3055 A      3724 A   
  65.00 MeV   2.822E+01  1.287E+00    4.04 um     3110 A      3824 A   
  70.00 MeV   2.990E+01  1.219E+00    4.22 um     3158 A      3914 A   
