 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 02, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\130Sn_194Pt.txt

 Ion = Tin [50] , Mass = 130 amu

 Target Density =  2.1450E+01 g/cm3 = 6.6583E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pt     78    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   2.913E+00  9.607E-01    1.11 um     3472 A      3101 A   
  11.00 MeV   3.159E+00  9.068E-01    1.21 um     3655 A      3323 A   
  12.00 MeV   3.402E+00  8.595E-01    1.30 um     3821 A      3528 A   
  13.00 MeV   3.642E+00  8.176E-01    1.39 um     3970 A      3719 A   
  14.00 MeV   3.877E+00  7.801E-01    1.48 um     4106 A      3896 A   
  15.00 MeV   4.107E+00  7.463E-01    1.57 um     4229 A      4062 A   
  16.00 MeV   4.333E+00  7.157E-01    1.65 um     4341 A      4216 A   
  17.00 MeV   4.554E+00  6.879E-01    1.73 um     4444 A      4361 A   
  18.00 MeV   4.770E+00  6.624E-01    1.81 um     4539 A      4496 A   
  20.00 MeV   5.188E+00  6.175E-01    1.96 um     4710 A      4744 A   
  22.50 MeV   5.683E+00  5.701E-01    2.14 um     4891 A      5016 A   
  25.00 MeV   6.150E+00  5.303E-01    2.30 um     5045 A      5254 A   
  27.50 MeV   6.592E+00  4.962E-01    2.46 um     5177 A      5466 A   
  30.00 MeV   7.010E+00  4.668E-01    2.61 um     5292 A      5655 A   
  32.50 MeV   7.407E+00  4.410E-01    2.75 um     5393 A      5826 A   
  35.00 MeV   7.786E+00  4.183E-01    2.89 um     5483 A      5981 A   
  37.50 MeV   8.147E+00  3.980E-01    3.02 um     5564 A      6123 A   
  40.00 MeV   8.494E+00  3.798E-01    3.15 um     5636 A      6254 A   
  45.00 MeV   9.148E+00  3.485E-01    3.39 um     5767 A      6486 A   
  50.00 MeV   9.760E+00  3.224E-01    3.62 um     5876 A      6689 A   
  55.00 MeV   1.034E+01  3.003E-01    3.84 um     5970 A      6867 A   
  60.00 MeV   1.089E+01  2.813E-01    4.04 um     6052 A      7025 A   
  65.00 MeV   1.141E+01  2.648E-01    4.24 um     6124 A      7167 A   
  70.00 MeV   1.192E+01  2.503E-01    4.43 um     6188 A      7296 A   
  80.00 MeV   1.289E+01  2.260E-01    4.79 um     6305 A      7521 A   
  90.00 MeV   1.380E+01  2.064E-01    5.13 um     6402 A      7712 A   
 100.00 MeV   1.466E+01  1.902E-01    5.45 um     6484 A      7876 A   
 110.00 MeV   1.548E+01  1.765E-01    5.75 um     6554 A      8020 A   
 120.00 MeV   1.625E+01  1.649E-01    6.03 um     6615 A      8148 A   
 130.00 MeV   1.698E+01  1.548E-01    6.31 um     6668 A      8261 A   
 140.00 MeV   1.768E+01  1.459E-01    6.57 um     6716 A      8364 A   
 150.00 MeV   1.833E+01  1.381E-01    6.83 um     6758 A      8458 A   
 160.00 MeV   1.894E+01  1.312E-01    7.07 um     6797 A      8543 A   
 170.00 MeV   1.952E+01  1.250E-01    7.31 um     6833 A      8622 A   
 180.00 MeV   2.007E+01  1.194E-01    7.54 um     6865 A      8695 A   
 200.00 MeV   2.106E+01  1.096E-01    7.99 um     6938 A      8827 A   
 225.00 MeV   2.213E+01  9.967E-02    8.52 um     7024 A      8970 A   
 250.00 MeV   2.304E+01  9.147E-02    9.03 um     7100 A      9095 A   
 275.00 MeV   2.393E+01  8.461E-02    9.53 um     7168 A      9206 A   
 300.00 MeV   2.469E+01  7.878E-02   10.00 um     7229 A      9305 A   
 325.00 MeV   2.527E+01  7.375E-02   10.47 um     7285 A      9396 A   
 350.00 MeV   2.574E+01  6.937E-02   10.92 um     7338 A      9479 A   
 375.00 MeV   2.614E+01  6.552E-02   11.37 um     7387 A      9557 A   
 400.00 MeV   2.647E+01  6.210E-02   11.81 um     7434 A      9630 A   
 450.00 MeV   2.697E+01  5.630E-02   12.67 um     7572 A      9763 A   
 500.00 MeV   2.730E+01  5.155E-02   13.53 um     7702 A      9885 A   
 550.00 MeV   2.752E+01  4.759E-02   14.38 um     7825 A      9997 A   
 600.00 MeV   2.764E+01  4.424E-02   15.22 um     7943 A      1.01 um  
 650.00 MeV   2.769E+01  4.135E-02   16.06 um     8058 A      1.02 um  
 700.00 MeV   2.769E+01  3.884E-02   16.90 um     8169 A      1.03 um  
 800.00 MeV   2.759E+01  3.468E-02   18.58 um     8554 A      1.05 um  
 900.00 MeV   2.740E+01  3.138E-02   20.27 um     8923 A      1.06 um  
   1.00 GeV   2.715E+01  2.868E-02   21.98 um     9282 A      1.08 um  
   1.10 GeV   2.686E+01  2.644E-02   23.70 um     9633 A      1.10 um  
   1.20 GeV   2.654E+01  2.454E-02   25.44 um     9978 A      1.11 um  
   1.30 GeV   2.621E+01  2.291E-02   27.21 um     1.03 um     1.12 um  
   1.40 GeV   2.586E+01  2.149E-02   29.00 um     1.07 um     1.14 um  
   1.50 GeV   2.550E+01  2.025E-02   30.81 um     1.10 um     1.15 um  
   1.60 GeV   2.513E+01  1.915E-02   32.65 um     1.13 um     1.17 um  
   1.70 GeV   2.475E+01  1.818E-02   34.52 um     1.17 um     1.18 um  
   1.80 GeV   2.437E+01  1.730E-02   36.41 um     1.20 um     1.20 um  
   2.00 GeV   2.361E+01  1.579E-02   40.30 um     1.33 um     1.23 um  
   2.25 GeV   2.264E+01  1.425E-02   45.33 um     1.51 um     1.26 um  
   2.50 GeV   2.170E+01  1.300E-02   50.59 um     1.69 um     1.30 um  
   2.75 GeV   2.079E+01  1.197E-02   56.07 um     1.87 um     1.34 um  
   3.00 GeV   1.993E+01  1.109E-02   61.80 um     2.04 um     1.38 um  
   3.25 GeV   1.912E+01  1.034E-02   67.76 um     2.21 um     1.42 um  
   3.50 GeV   1.839E+01  9.689E-03   73.98 um     2.39 um     1.46 um  
   3.75 GeV   1.772E+01  9.120E-03   80.43 um     2.56 um     1.51 um  
   4.00 GeV   1.714E+01  8.617E-03   87.11 um     2.74 um     1.56 um  
   4.50 GeV   1.611E+01  7.768E-03  101.13 um     3.39 um     1.66 um  
   5.00 GeV   1.521E+01  7.079E-03  116.02 um     4.00 um     1.77 um  
   5.50 GeV   1.442E+01  6.508E-03  131.76 um     4.59 um     1.88 um  
   6.00 GeV   1.372E+01  6.026E-03  148.32 um     5.17 um     2.01 um  
   6.50 GeV   1.310E+01  5.613E-03  165.71 um     5.73 um     2.14 um  
   7.00 GeV   1.254E+01  5.256E-03  183.90 um     6.29 um     2.28 um  
   8.00 GeV   1.157E+01  4.669E-03  222.60 um     8.36 um     2.57 um  
   9.00 GeV   1.077E+01  4.204E-03  264.34 um    10.26 um     2.89 um  
  10.00 GeV   1.010E+01  3.828E-03  309.02 um    12.07 um     3.23 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.1449E+02                 eV / Angstrom 
  2.1449E+03                keV / micron   
  2.1449E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  3.2214E+02                 eV / (1E15 atoms/cm2)
  1.3726E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
