 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 24, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\212Ra_Si.txt

 Ion = Radium [88] , Mass = 212 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   1.618E+01  6.380E+00    1.98 um     1848 A      1883 A   
  11.00 MeV   1.675E+01  6.049E+00    2.17 um     1961 A      2020 A   
  12.00 MeV   1.728E+01  5.756E+00    2.35 um     2068 A      2152 A   
  13.00 MeV   1.778E+01  5.494E+00    2.54 um     2168 A      2279 A   
  14.00 MeV   1.825E+01  5.259E+00    2.72 um     2263 A      2402 A   
  15.00 MeV   1.870E+01  5.046E+00    2.90 um     2353 A      2520 A   
  16.00 MeV   1.914E+01  4.852E+00    3.08 um     2438 A      2635 A   
  17.00 MeV   1.958E+01  4.674E+00    3.25 um     2520 A      2746 A   
  18.00 MeV   2.000E+01  4.511E+00    3.43 um     2598 A      2853 A   
  20.00 MeV   2.085E+01  4.221E+00    3.77 um     2764 A      3058 A   
  22.50 MeV   2.191E+01  3.913E+00    4.19 um     2962 A      3297 A   
  25.00 MeV   2.298E+01  3.653E+00    4.59 um     3138 A      3519 A   
  27.50 MeV   2.406E+01  3.429E+00    4.99 um     3297 A      3725 A   
  30.00 MeV   2.516E+01  3.234E+00    5.37 um     3439 A      3917 A   
  32.50 MeV   2.626E+01  3.063E+00    5.74 um     3569 A      4095 A   
  35.00 MeV   2.737E+01  2.911E+00    6.10 um     3686 A      4261 A   
  37.50 MeV   2.847E+01  2.776E+00    6.45 um     3793 A      4416 A   
  40.00 MeV   2.958E+01  2.654E+00    6.78 um     3892 A      4562 A   
  45.00 MeV   3.175E+01  2.442E+00    7.43 um     4116 A      4826 A   
  50.00 MeV   3.388E+01  2.266E+00    8.04 um     4306 A      5060 A   
  55.00 MeV   3.594E+01  2.115E+00    8.61 um     4469 A      5269 A   
  60.00 MeV   3.794E+01  1.986E+00    9.16 um     4613 A      5457 A   
  65.00 MeV   3.986E+01  1.873E+00    9.69 um     4739 A      5627 A   
  70.00 MeV   4.171E+01  1.773E+00   10.19 um     4852 A      5781 A   
  80.00 MeV   4.521E+01  1.605E+00   11.14 um     5133 A      6053 A   
  90.00 MeV   4.845E+01  1.469E+00   12.03 um     5365 A      6285 A   
 100.00 MeV   5.147E+01  1.357E+00   12.87 um     5561 A      6486 A   
 110.00 MeV   5.427E+01  1.261E+00   13.66 um     5730 A      6664 A   
 120.00 MeV   5.690E+01  1.180E+00   14.42 um     5879 A      6822 A   
 130.00 MeV   5.936E+01  1.109E+00   15.14 um     6011 A      6964 A   
 140.00 MeV   6.168E+01  1.047E+00   15.84 um     6130 A      7093 A   
 150.00 MeV   6.386E+01  9.924E-01   16.51 um     6239 A      7210 A   
 160.00 MeV   6.593E+01  9.435E-01   17.17 um     6338 A      7319 A   
 170.00 MeV   6.788E+01  8.996E-01   17.80 um     6429 A      7419 A   
 180.00 MeV   6.974E+01  8.600E-01   18.42 um     6514 A      7512 A   
 200.00 MeV   7.317E+01  7.912E-01   19.61 um     6773 A      7680 A   
 225.00 MeV   7.702E+01  7.204E-01   21.03 um     7111 A      7863 A   
 250.00 MeV   8.044E+01  6.621E-01   22.38 um     7403 A      8024 A   
 275.00 MeV   8.350E+01  6.132E-01   23.68 um     7662 A      8167 A   
 300.00 MeV   8.625E+01  5.716E-01   24.94 um     7895 A      8295 A   
 325.00 MeV   8.872E+01  5.356E-01   26.16 um     8108 A      8412 A   
 350.00 MeV   9.094E+01  5.043E-01   27.35 um     8304 A      8520 A   
 375.00 MeV   9.296E+01  4.767E-01   28.52 um     8487 A      8619 A   
 400.00 MeV   9.478E+01  4.521E-01   29.66 um     8658 A      8712 A   
 450.00 MeV   9.794E+01  4.104E-01   31.88 um     9244 A      8880 A   
 500.00 MeV   9.960E+01  3.763E-01   34.05 um     9768 A      9032 A   
 550.00 MeV   1.010E+02  3.477E-01   36.19 um     1.02 um     9171 A   
 600.00 MeV   1.023E+02  3.235E-01   38.30 um     1.07 um     9300 A   
 650.00 MeV   1.032E+02  3.026E-01   40.39 um     1.11 um     9421 A   
 700.00 MeV   1.039E+02  2.844E-01   42.47 um     1.15 um     9534 A   
 800.00 MeV   1.048E+02  2.543E-01   46.58 um     1.29 um     9746 A   
 900.00 MeV   1.051E+02  2.303E-01   50.68 um     1.42 um     9941 A   
   1.00 GeV   1.050E+02  2.107E-01   54.77 um     1.54 um     1.01 um  
   1.10 GeV   1.046E+02  1.944E-01   58.88 um     1.64 um     1.03 um  
   1.20 GeV   1.040E+02  1.805E-01   63.00 um     1.75 um     1.05 um  
   1.30 GeV   1.033E+02  1.686E-01   67.14 um     1.84 um     1.06 um  
   1.40 GeV   1.026E+02  1.583E-01   71.32 um     1.94 um     1.08 um  
   1.50 GeV   1.017E+02  1.493E-01   75.53 um     2.03 um     1.09 um  
   1.60 GeV   1.009E+02  1.412E-01   79.78 um     2.12 um     1.11 um  
   1.70 GeV   9.997E+01  1.341E-01   84.06 um     2.20 um     1.12 um  
   1.80 GeV   9.908E+01  1.277E-01   88.39 um     2.29 um     1.14 um  
   2.00 GeV   9.729E+01  1.166E-01   97.15 um     2.60 um     1.17 um  
   2.25 GeV   9.512E+01  1.054E-01  108.34 um     3.05 um     1.20 um  
   2.50 GeV   9.305E+01  9.618E-02  119.77 um     3.45 um     1.24 um  
   2.75 GeV   9.109E+01  8.856E-02  131.46 um     3.83 um     1.28 um  
