 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 02, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\129Sb_194Pt.txt

 Ion = Antimony [51] , Mass = 129 amu

 Target Density =  2.1450E+01 g/cm3 = 6.6583E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pt     78    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   2.891E+00  9.843E-01    1.09 um     3450 A      3068 A   
  11.00 MeV   3.138E+00  9.293E-01    1.19 um     3637 A      3291 A   
  12.00 MeV   3.384E+00  8.810E-01    1.29 um     3805 A      3499 A   
  13.00 MeV   3.628E+00  8.381E-01    1.38 um     3957 A      3692 A   
  14.00 MeV   3.869E+00  7.998E-01    1.47 um     4095 A      3871 A   
  15.00 MeV   4.106E+00  7.653E-01    1.55 um     4219 A      4038 A   
  16.00 MeV   4.338E+00  7.341E-01    1.63 um     4333 A      4194 A   
  17.00 MeV   4.567E+00  7.056E-01    1.71 um     4438 A      4339 A   
  18.00 MeV   4.790E+00  6.796E-01    1.79 um     4534 A      4476 A   
  20.00 MeV   5.223E+00  6.335E-01    1.94 um     4706 A      4725 A   
  22.50 MeV   5.737E+00  5.850E-01    2.11 um     4888 A      4998 A   
  25.00 MeV   6.221E+00  5.443E-01    2.28 um     5043 A      5237 A   
  27.50 MeV   6.677E+00  5.094E-01    2.43 um     5175 A      5449 A   
  30.00 MeV   7.108E+00  4.792E-01    2.58 um     5290 A      5638 A   
  32.50 MeV   7.515E+00  4.528E-01    2.72 um     5391 A      5809 A   
  35.00 MeV   7.902E+00  4.295E-01    2.85 um     5481 A      5963 A   
  37.50 MeV   8.270E+00  4.087E-01    2.98 um     5561 A      6105 A   
  40.00 MeV   8.622E+00  3.901E-01    3.11 um     5633 A      6235 A   
