 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 12, 2021 
 ==================================================================

 Disk File Name = SRIM Outputs\130Sn_Si.txt

 Ion = Tin [50] , Mass = 130 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   1.201E+01  2.035E+00    3.55 um     3416 A      3823 A   
  10.00 MeV   1.300E+01  1.897E+00    3.84 um     3555 A      4033 A   
  11.00 MeV   1.394E+01  1.778E+00    4.11 um     3676 A      4221 A   
  12.00 MeV   1.483E+01  1.675E+00    4.38 um     3781 A      4390 A   
  13.00 MeV   1.566E+01  1.585E+00    4.63 um     3874 A      4543 A   
  14.00 MeV   1.645E+01  1.505E+00    4.87 um     3957 A      4683 A   
  15.00 MeV   1.718E+01  1.434E+00    5.10 um     4032 A      4811 A   
  16.00 MeV   1.788E+01  1.370E+00    5.33 um     4101 A      4930 A   
  17.00 MeV   1.853E+01  1.312E+00    5.55 um     4163 A      5040 A   
  18.00 MeV   1.914E+01  1.259E+00    5.76 um     4221 A      5142 A   
  20.00 MeV   2.026E+01  1.167E+00    6.17 um     4343 A      5329 A   
  22.50 MeV   2.150E+01  1.071E+00    6.65 um     4484 A      5534 A   
  25.00 MeV   2.260E+01  9.905E-01    7.11 um     4607 A      5715 A   
  27.50 MeV   2.358E+01  9.226E-01    7.56 um     4715 A      5876 A   
  30.00 MeV   2.447E+01  8.643E-01    7.99 um     4812 A      6022 A   
  32.50 MeV   2.529E+01  8.137E-01    8.40 um     4899 A      6155 A   
  35.00 MeV   2.606E+01  7.692E-01    8.81 um     4980 A      6277 A   
  37.50 MeV   2.678E+01  7.297E-01    9.20 um     5053 A      6391 A   
  40.00 MeV   2.746E+01  6.945E-01    9.59 um     5122 A      6496 A   
  45.00 MeV   2.874E+01  6.342E-01   10.34 um     5298 A      6687 A   
  50.00 MeV   2.994E+01  5.844E-01   11.05 um     5452 A      6857 A   
  55.00 MeV   3.108E+01  5.424E-01   11.74 um     5590 A      7009 A   
  60.00 MeV   3.218E+01  5.066E-01   12.41 um     5715 A      7147 A   
  65.00 MeV   3.323E+01  4.755E-01   13.06 um     5828 A      7273 A   
  70.00 MeV   3.426E+01  4.484E-01   13.69 um     5932 A      7389 A   
  80.00 MeV   3.622E+01  4.031E-01   14.89 um     6233 A      7595 A   
  90.00 MeV   3.809E+01  3.668E-01   16.04 um     6490 A      7775 A   
 100.00 MeV   3.986E+01  3.369E-01   17.13 um     6715 A      7933 A   
 110.00 MeV   4.154E+01  3.119E-01   18.18 um     6913 A      8074 A   
 120.00 MeV   4.313E+01  2.906E-01   19.19 um     7091 A      8201 A   
 130.00 MeV   4.464E+01  2.722E-01   20.16 um     7253 A      8316 A   
 140.00 MeV   4.607E+01  2.562E-01   21.10 um     7400 A      8422 A   
 150.00 MeV   4.742E+01  2.421E-01   22.02 um     7535 A      8519 A   
 160.00 MeV   4.869E+01  2.295E-01   22.91 um     7661 A      8610 A   
 170.00 MeV   4.989E+01  2.183E-01   23.78 um     7778 A      8694 A   
 180.00 MeV   5.102E+01  2.083E-01   24.63 um     7888 A      8772 A   
 200.00 MeV   5.309E+01  1.908E-01   26.28 um     8255 A      8916 A   
 225.00 MeV   5.534E+01  1.730E-01   28.26 um     8748 A      9075 A   
 250.00 MeV   5.725E+01  1.584E-01   30.16 um     9180 A      9216 A   
 275.00 MeV   5.890E+01  1.463E-01   32.01 um     9568 A      9343 A   
 300.00 MeV   5.990E+01  1.359E-01   33.82 um     9924 A      9459 A   
 325.00 MeV   6.056E+01  1.271E-01   35.60 um     1.03 um     9567 A   
 350.00 MeV   6.127E+01  1.194E-01   37.36 um     1.06 um     9669 A   
 375.00 MeV   6.183E+01  1.126E-01   39.11 um     1.09 um     9765 A   
 400.00 MeV   6.224E+01  1.066E-01   40.84 um     1.12 um     9856 A   
 450.00 MeV   6.273E+01  9.643E-02   44.28 um     1.22 um     1.00 um  
 500.00 MeV   6.286E+01  8.814E-02   47.71 um     1.31 um     1.02 um  
 550.00 MeV   6.274E+01  8.124E-02   51.13 um     1.40 um     1.03 um  
 600.00 MeV   6.241E+01  7.540E-02   54.57 um     1.49 um     1.05 um  
 650.00 MeV   6.194E+01  7.039E-02   58.03 um     1.57 um     1.06 um  
 700.00 MeV   6.136E+01  6.605E-02   61.52 um     1.64 um     1.07 um  
 800.00 MeV   6.001E+01  5.886E-02   68.61 um     1.93 um     1.10 um  
 900.00 MeV   5.850E+01  5.316E-02   75.88 um     2.19 um     1.13 um  
   1.00 GeV   5.694E+01  4.852E-02   83.34 um     2.43 um     1.15 um  
   1.10 GeV   5.538E+01  4.467E-02   91.00 um     2.66 um     1.18 um  
   1.20 GeV   5.386E+01  4.141E-02   98.89 um     2.89 um     1.20 um  
   1.30 GeV   5.238E+01  3.862E-02  106.99 um     3.11 um     1.23 um  
   1.40 GeV   5.097E+01  3.620E-02  115.33 um     3.33 um     1.25 um  
   1.50 GeV   4.962E+01  3.408E-02  123.89 um     3.54 um     1.28 um  
   1.60 GeV   4.833E+01  3.221E-02  132.68 um     3.76 um     1.31 um  
   1.70 GeV   4.710E+01  3.054E-02  141.71 um     3.97 um     1.33 um  
   1.80 GeV   4.594E+01  2.905E-02  150.96 um     4.18 um     1.36 um  
   2.00 GeV   4.377E+01  2.648E-02  170.17 um     4.99 um     1.42 um  
   2.25 GeV   4.134E+01  2.387E-02  195.49 um     6.14 um     1.50 um  
   2.50 GeV   3.916E+01  2.176E-02  222.25 um     7.22 um     1.58 um  
   2.75 GeV   3.721E+01  2.000E-02  250.46 um     8.25 um     1.67 um  
   3.00 GeV   3.543E+01  1.852E-02  280.12 um     9.26 um     1.76 um  
   3.25 GeV   3.382E+01  1.725E-02  311.22 um    10.25 um     1.85 um  
   3.50 GeV   3.235E+01  1.615E-02  343.78 um    11.24 um     1.95 um  
   3.75 GeV   3.100E+01  1.520E-02  377.78 um    12.23 um     2.06 um  
   4.00 GeV   2.979E+01  1.435E-02  413.21 um    13.22 um     2.17 um  
   4.50 GeV   2.775E+01  1.292E-02  488.14 um    16.95 um     2.41 um  
   5.00 GeV   2.600E+01  1.176E-02  568.34 um    20.40 um     2.66 um  
   5.50 GeV   2.448E+01  1.080E-02  653.72 um    23.71 um     2.93 um  
   6.00 GeV   2.316E+01  9.997E-03  744.19 um    26.95 um     3.22 um  
   6.50 GeV   2.199E+01  9.307E-03  839.64 um    30.15 um     3.53 um  
   7.00 GeV   2.095E+01  8.709E-03  939.99 um    33.33 um     3.85 um  
   8.00 GeV   1.919E+01  7.727E-03    1.15 mm    45.12 um     4.53 um  
   9.00 GeV   1.775E+01  6.952E-03    1.39 mm    55.93 um     5.27 um  
  10.00 GeV   1.655E+01  6.324E-03    1.64 mm    66.29 um     6.06 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  4.2153E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
