 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 06, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\60Ni_Si.txt

 Ion = Nickel [28] , Mass = 60 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   1.142E+01  4.595E-01    5.17 um     4843 A      5924 A   
   9.00 MeV   1.278E+01  4.206E-01    5.51 um     4944 A      6120 A   
  10.00 MeV   1.403E+01  3.883E-01    5.82 um     5025 A      6281 A   
  11.00 MeV   1.517E+01  3.611E-01    6.10 um     5091 A      6417 A   
  12.00 MeV   1.620E+01  3.378E-01    6.37 um     5147 A      6533 A   
  13.00 MeV   1.712E+01  3.175E-01    6.62 um     5194 A      6635 A   
  14.00 MeV   1.796E+01  2.998E-01    6.86 um     5236 A      6725 A   
  15.00 MeV   1.872E+01  2.841E-01    7.09 um     5274 A      6805 A   
  16.00 MeV   1.941E+01  2.701E-01    7.31 um     5307 A      6878 A   
  17.00 MeV   2.003E+01  2.575E-01    7.52 um     5338 A      6944 A   
  18.00 MeV   2.060E+01  2.462E-01    7.73 um     5366 A      7005 A   
  20.00 MeV   2.160E+01  2.265E-01    8.13 um     5430 A      7113 A   
  22.50 MeV   2.263E+01  2.062E-01    8.61 um     5509 A      7229 A   
  25.00 MeV   2.348E+01  1.895E-01    9.07 um     5578 A      7330 A   
  27.50 MeV   2.421E+01  1.756E-01    9.52 um     5640 A      7419 A   
  30.00 MeV   2.483E+01  1.636E-01    9.96 um     5698 A      7498 A   
  32.50 MeV   2.537E+01  1.534E-01   10.38 um     5750 A      7570 A   
  35.00 MeV   2.585E+01  1.444E-01   10.80 um     5800 A      7637 A   
  37.50 MeV   2.628E+01  1.365E-01   11.21 um     5847 A      7698 A   
  40.00 MeV   2.667E+01  1.295E-01   11.61 um     5891 A      7755 A   
  45.00 MeV   2.735E+01  1.175E-01   12.40 um     6025 A      7858 A   
  50.00 MeV   2.793E+01  1.077E-01   13.18 um     6149 A      7951 A   
  55.00 MeV   2.843E+01  9.956E-02   13.94 um     6265 A      8035 A   
  60.00 MeV   2.887E+01  9.261E-02   14.69 um     6374 A      8113 A   
  65.00 MeV   2.925E+01  8.664E-02   15.42 um     6478 A      8185 A   
  70.00 MeV   2.959E+01  8.144E-02   16.15 um     6577 A      8252 A   
  80.00 MeV   3.015E+01  7.282E-02   17.59 um     6913 A      8375 A   
  90.00 MeV   3.059E+01  6.595E-02   19.00 um     7223 A      8487 A   
 100.00 MeV   3.092E+01  6.033E-02   20.40 um     7511 A      8590 A   
 110.00 MeV   3.116E+01  5.566E-02   21.79 um     7783 A      8686 A   
 120.00 MeV   3.132E+01  5.169E-02   23.16 um     8042 A      8776 A   
 130.00 MeV   3.141E+01  4.829E-02   24.53 um     8290 A      8862 A   
 140.00 MeV   3.124E+01  4.533E-02   25.91 um     8531 A      8945 A   
 150.00 MeV   3.103E+01  4.274E-02   27.29 um     8768 A      9025 A   
 160.00 MeV   3.089E+01  4.044E-02   28.68 um     9001 A      9103 A   
 170.00 MeV   3.072E+01  3.840E-02   30.07 um     9230 A      9180 A   
 180.00 MeV   3.052E+01  3.656E-02   31.48 um     9456 A      9255 A   
 200.00 MeV   3.007E+01  3.339E-02   34.32 um     1.03 um     9401 A   
 225.00 MeV   2.944E+01  3.017E-02   37.93 um     1.15 um     9581 A   
 250.00 MeV   2.876E+01  2.754E-02   41.63 um     1.27 um     9758 A   
 275.00 MeV   2.805E+01  2.536E-02   45.42 um     1.38 um     9934 A   
 300.00 MeV   2.735E+01  2.352E-02   49.30 um     1.49 um     1.01 um  
 325.00 MeV   2.665E+01  2.194E-02   53.29 um     1.59 um     1.03 um  
 350.00 MeV   2.596E+01  2.057E-02   57.38 um     1.70 um     1.05 um  
 375.00 MeV   2.530E+01  1.937E-02   61.58 um     1.80 um     1.07 um  
 400.00 MeV   2.465E+01  1.831E-02   65.89 um     1.90 um     1.08 um  
 450.00 MeV   2.344E+01  1.651E-02   74.85 um     2.29 um     1.12 um  
 500.00 MeV   2.232E+01  1.506E-02   84.26 um     2.65 um     1.16 um  
 550.00 MeV   2.130E+01  1.385E-02   94.14 um     3.00 um     1.21 um  
 600.00 MeV   2.037E+01  1.283E-02  104.47 um     3.34 um     1.25 um  
 650.00 MeV   1.952E+01  1.196E-02  115.27 um     3.68 um     1.30 um  
 700.00 MeV   1.874E+01  1.120E-02  126.53 um     4.01 um     1.35 um  
 800.00 MeV   1.738E+01  9.955E-03  150.39 um     5.25 um     1.46 um  
 900.00 MeV   1.622E+01  8.970E-03  176.05 um     6.39 um     1.57 um  
   1.00 GeV   1.523E+01  8.171E-03  203.45 um     7.48 um     1.70 um  
   1.10 GeV   1.437E+01  7.508E-03  232.57 um     8.54 um     1.84 um  
   1.20 GeV   1.362E+01  6.949E-03  263.36 um     9.60 um     1.98 um  
   1.30 GeV   1.296E+01  6.472E-03  295.79 um    10.64 um     2.14 um  
   1.40 GeV   1.236E+01  6.058E-03  329.82 um    11.69 um     2.30 um  
   1.50 GeV   1.183E+01  5.697E-03  365.43 um    12.73 um     2.47 um  
   1.60 GeV   1.135E+01  5.378E-03  402.59 um    13.78 um     2.64 um  
   1.70 GeV   1.091E+01  5.095E-03  441.29 um    14.84 um     2.83 um  
   1.80 GeV   1.051E+01  4.841E-03  481.50 um    15.90 um     3.02 um  
   2.00 GeV   9.779E+00  4.406E-03  566.47 um    19.94 um     3.43 um  
   2.25 GeV   9.011E+00  3.964E-03  681.20 um    25.73 um     3.98 um  
   2.50 GeV   8.369E+00  3.607E-03  805.23 um    31.16 um     4.57 um  
   2.75 GeV   7.825E+00  3.311E-03  938.32 um    36.43 um     5.20 um  
   3.00 GeV   7.357E+00  3.062E-03    1.08 mm    41.61 um     5.87 um  
   3.25 GeV   6.951E+00  2.849E-03    1.23 mm    46.77 um     6.58 um  
   3.50 GeV   6.594E+00  2.665E-03    1.39 mm    51.92 um     7.32 um  
   3.75 GeV   6.279E+00  2.504E-03    1.56 mm    57.09 um     8.10 um  
   4.00 GeV   5.998E+00  2.363E-03    1.73 mm    62.27 um     8.92 um  
   4.50 GeV   5.519E+00  2.124E-03    2.11 mm    81.80 um    10.64 um  
   5.00 GeV   5.112E+00  1.931E-03    2.51 mm    99.95 um    12.50 um  
   5.50 GeV   4.770E+00  1.772E-03    2.95 mm   117.52 um    14.47 um  
   6.00 GeV   4.479E+00  1.637E-03    3.42 mm   134.79 um    16.57 um  
   6.50 GeV   4.230E+00  1.523E-03    3.91 mm   151.93 um    18.78 um  
   7.00 GeV   4.014E+00  1.424E-03    4.43 mm   169.03 um    21.10 um  
   8.00 GeV   3.656E+00  1.261E-03    5.56 mm   232.24 um    26.06 um  
   9.00 GeV   3.374E+00  1.133E-03    6.78 mm   290.03 um    31.41 um  
  10.00 GeV   3.144E+00  1.029E-03    8.11 mm   345.27 um    37.12 um  
  11.00 GeV   2.954E+00  9.438E-04    9.52 mm   399.11 um    43.15 um  
  12.00 GeV   2.794E+00  8.719E-04   11.02 mm   452.09 um    49.49 um  
  13.00 GeV   2.658E+00  8.105E-04   12.60 mm   504.49 um    56.12 um  
  14.00 GeV   2.541E+00  7.574E-04   14.26 mm   556.45 um    63.00 um  
  15.00 GeV   2.439E+00  7.112E-04   15.99 mm   608.05 um    70.13 um  
  16.00 GeV   2.349E+00  6.704E-04   17.79 mm   659.36 um    77.47 um  
  17.00 GeV   2.269E+00  6.343E-04   19.66 mm   710.37 um    85.03 um  
  18.00 GeV   2.198E+00  6.020E-04   21.58 mm   761.11 um    92.77 um  
