 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 24, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\214Ra_120Sn.txt

 Ion = Radium [88] , Mass = 214 amu

 Target Density =  7.2816E+00 g/cm3 = 3.6570E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sn     50    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   5.706E+00  3.957E+00    1.24 um     2813 A      2307 A   
  11.00 MeV   5.962E+00  3.766E+00    1.37 um     3022 A      2517 A   
  12.00 MeV   6.211E+00  3.596E+00    1.50 um     3221 A      2723 A   
  13.00 MeV   6.455E+00  3.443E+00    1.62 um     3411 A      2924 A   
  14.00 MeV   6.695E+00  3.304E+00    1.75 um     3592 A      3121 A   
  15.00 MeV   6.932E+00  3.178E+00    1.88 um     3765 A      3314 A   
  16.00 MeV   7.169E+00  3.063E+00    2.00 um     3930 A      3501 A   
  17.00 MeV   7.405E+00  2.957E+00    2.13 um     4088 A      3684 A   
  18.00 MeV   7.642E+00  2.859E+00    2.25 um     4238 A      3862 A   
  20.00 MeV   8.119E+00  2.684E+00    2.49 um     4524 A      4205 A   
  22.50 MeV   8.727E+00  2.497E+00    2.78 um     4849 A      4607 A   
  25.00 MeV   9.347E+00  2.338E+00    3.07 um     5139 A      4981 A   
  27.50 MeV   9.981E+00  2.201E+00    3.34 um     5398 A      5329 A   
  30.00 MeV   1.063E+01  2.081E+00    3.60 um     5629 A      5651 A   
  32.50 MeV   1.128E+01  1.975E+00    3.85 um     5837 A      5951 A   
  35.00 MeV   1.194E+01  1.880E+00    4.10 um     6024 A      6229 A   
  37.50 MeV   1.260E+01  1.796E+00    4.33 um     6193 A      6488 A   
  40.00 MeV   1.326E+01  1.719E+00    4.55 um     6346 A      6729 A   
  45.00 MeV   1.458E+01  1.587E+00    4.98 um     6623 A      7162 A   
  50.00 MeV   1.588E+01  1.475E+00    5.38 um     6855 A      7542 A   
  55.00 MeV   1.714E+01  1.380E+00    5.75 um     7052 A      7876 A   
  60.00 MeV   1.838E+01  1.298E+00    6.10 um     7221 A      8172 A   
  65.00 MeV   1.957E+01  1.226E+00    6.43 um     7367 A      8437 A   
  70.00 MeV   2.073E+01  1.162E+00    6.74 um     7495 A      8675 A   
  80.00 MeV   2.292E+01  1.055E+00    7.33 um     7731 A      9088 A   
  90.00 MeV   2.495E+01  9.675E-01    7.87 um     7922 A      9433 A   
 100.00 MeV   2.684E+01  8.948E-01    8.37 um     8079 A      9728 A   
 110.00 MeV   2.859E+01  8.333E-01    8.84 um     8213 A      9984 A   
 120.00 MeV   3.022E+01  7.804E-01    9.29 um     8329 A      1.02 um  
 130.00 MeV   3.175E+01  7.345E-01    9.72 um     8430 A      1.04 um  
 140.00 MeV   3.317E+01  6.942E-01   10.13 um     8519 A      1.06 um  
 150.00 MeV   3.451E+01  6.585E-01   10.52 um     8599 A      1.08 um  
 160.00 MeV   3.576E+01  6.266E-01   10.90 um     8672 A      1.09 um  
 170.00 MeV   3.693E+01  5.979E-01   11.27 um     8738 A      1.10 um  
 180.00 MeV   3.804E+01  5.720E-01   11.63 um     8798 A      1.12 um  
 200.00 MeV   4.006E+01  5.269E-01   12.32 um     8932 A      1.14 um  
