 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 11, 2016 
 ==================================================================

 Disk File Name = SRIM Outputs\82Kr_197Au.txt

 Ion = Krypton [36] , Mass = 82 amu

 Target Density =  1.9311E+01 g/cm3 = 5.9031E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Au     79    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   3.328E+00  4.051E-01    1.40 um     4389 A      4208 A   
  10.00 MeV   3.627E+00  3.783E-01    1.51 um     4551 A      4428 A   
  11.00 MeV   3.923E+00  3.552E-01    1.62 um     4690 A      4623 A   
  12.00 MeV   4.217E+00  3.351E-01    1.73 um     4811 A      4799 A   
  13.00 MeV   4.508E+00  3.175E-01    1.82 um     4917 A      4957 A   
  14.00 MeV   4.796E+00  3.018E-01    1.92 um     5011 A      5100 A   
  15.00 MeV   5.079E+00  2.878E-01    2.01 um     5094 A      5231 A   
  16.00 MeV   5.357E+00  2.752E-01    2.09 um     5168 A      5350 A   
  17.00 MeV   5.630E+00  2.637E-01    2.18 um     5234 A      5460 A   
  18.00 MeV   5.897E+00  2.533E-01    2.26 um     5294 A      5561 A   
  20.00 MeV   6.413E+00  2.351E-01    2.41 um     5400 A      5742 A   
  22.50 MeV   7.023E+00  2.160E-01    2.58 um     5510 A      5935 A   
  25.00 MeV   7.592E+00  2.001E-01    2.75 um     5600 A      6099 A   
  27.50 MeV   8.124E+00  1.866E-01    2.90 um     5676 A      6242 A   
  30.00 MeV   8.618E+00  1.749E-01    3.04 um     5741 A      6368 A   
  32.50 MeV   9.078E+00  1.648E-01    3.18 um     5797 A      6479 A   
  35.00 MeV   9.506E+00  1.559E-01    3.31 um     5847 A      6580 A   
  37.50 MeV   9.904E+00  1.480E-01    3.44 um     5890 A      6671 A   
  40.00 MeV   1.027E+01  1.410E-01    3.56 um     5930 A      6754 A   
  45.00 MeV   1.094E+01  1.289E-01    3.80 um     6002 A      6901 A   
  50.00 MeV   1.153E+01  1.188E-01    4.02 um     6064 A      7029 A   
  55.00 MeV   1.204E+01  1.104E-01    4.23 um     6116 A      7141 A   
  60.00 MeV   1.249E+01  1.032E-01    4.44 um     6163 A      7241 A   
  65.00 MeV   1.289E+01  9.693E-02    4.64 um     6204 A      7332 A   
  70.00 MeV   1.325E+01  9.145E-02    4.83 um     6242 A      7414 A   
  80.00 MeV   1.385E+01  8.230E-02    5.21 um     6319 A      7562 A   
  90.00 MeV   1.434E+01  7.494E-02    5.57 um     6385 A      7690 A   
 100.00 MeV   1.474E+01  6.889E-02    5.92 um     6445 A      7805 A   
 110.00 MeV   1.507E+01  6.381E-02    6.26 um     6498 A      7909 A   
 120.00 MeV   1.535E+01  5.948E-02    6.60 um     6548 A      8004 A   
 130.00 MeV   1.559E+01  5.575E-02    6.93 um     6594 A      8092 A   
 140.00 MeV   1.579E+01  5.249E-02    7.25 um     6637 A      8175 A   
 150.00 MeV   1.597E+01  4.962E-02    7.58 um     6678 A      8252 A   
 160.00 MeV   1.612E+01  4.707E-02    7.90 um     6717 A      8326 A   
 170.00 MeV   1.630E+01  4.479E-02    8.21 um     6754 A      8396 A   
 180.00 MeV   1.646E+01  4.273E-02    8.53 um     6789 A      8462 A   
 200.00 MeV   1.664E+01  3.918E-02    9.15 um     6884 A      8588 A   
 225.00 MeV   1.682E+01  3.554E-02    9.92 um     7013 A      8732 A   
 250.00 MeV   1.694E+01  3.256E-02   10.68 um     7135 A      8867 A   
 275.00 MeV   1.703E+01  3.008E-02   11.44 um     7252 A      8994 A   
 300.00 MeV   1.709E+01  2.797E-02   12.20 um     7365 A      9114 A   
 325.00 MeV   1.712E+01  2.615E-02   12.95 um     7474 A      9229 A   
 350.00 MeV   1.714E+01  2.457E-02   13.70 um     7581 A      9340 A   
