 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 29, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\214Ra_64Zn.txt

 Ion = Radium [88] , Mass = 214 amu

 Target Density =  7.1400E+00 g/cm3 = 6.7183E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Zn     30    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   7.060E+00  5.295E+00    1.03 um     1692 A      1528 A   
  11.00 MeV   7.315E+00  5.032E+00    1.13 um     1817 A      1663 A   
  12.00 MeV   7.552E+00  4.797E+00    1.24 um     1937 A      1796 A   
  13.00 MeV   7.777E+00  4.586E+00    1.35 um     2052 A      1926 A   
  14.00 MeV   7.994E+00  4.397E+00    1.46 um     2164 A      2054 A   
  15.00 MeV   8.207E+00  4.224E+00    1.57 um     2271 A      2180 A   
  16.00 MeV   8.418E+00  4.067E+00    1.67 um     2374 A      2303 A   
  17.00 MeV   8.630E+00  3.922E+00    1.78 um     2474 A      2424 A   
  18.00 MeV   8.844E+00  3.789E+00    1.89 um     2570 A      2543 A   
  20.00 MeV   9.284E+00  3.552E+00    2.10 um     2759 A      2773 A   
  22.50 MeV   9.863E+00  3.300E+00    2.36 um     2979 A      3046 A   
  25.00 MeV   1.048E+01  3.086E+00    2.61 um     3178 A      3304 A   
  27.50 MeV   1.113E+01  2.901E+00    2.86 um     3358 A      3546 A   
  30.00 MeV   1.182E+01  2.740E+00    3.10 um     3520 A      3773 A   
  32.50 MeV   1.254E+01  2.598E+00    3.33 um     3667 A      3984 A   
  35.00 MeV   1.328E+01  2.472E+00    3.55 um     3799 A      4182 A   
  37.50 MeV   1.405E+01  2.358E+00    3.76 um     3918 A      4365 A   
  40.00 MeV   1.483E+01  2.257E+00    3.96 um     4026 A      4536 A   
  45.00 MeV   1.644E+01  2.080E+00    4.35 um     4229 A      4844 A   
  50.00 MeV   1.807E+01  1.932E+00    4.70 um     4398 A      5112 A   
  55.00 MeV   1.971E+01  1.806E+00    5.03 um     4539 A      5346 A   
  60.00 MeV   2.135E+01  1.697E+00    5.34 um     4658 A      5552 A   
  65.00 MeV   2.297E+01  1.602E+00    5.63 um     4760 A      5734 A   
  70.00 MeV   2.456E+01  1.518E+00    5.91 um     4849 A      5896 A   
  80.00 MeV   2.764E+01  1.376E+00    6.41 um     5019 A      6173 A   
  90.00 MeV   3.055E+01  1.261E+00    6.86 um     5152 A      6400 A   
 100.00 MeV   3.329E+01  1.165E+00    7.28 um     5261 A      6590 A   
 110.00 MeV   3.586E+01  1.084E+00    7.67 um     5352 A      6752 A   
 120.00 MeV   3.825E+01  1.015E+00    8.04 um     5428 A      6893 A   
 130.00 MeV   4.048E+01  9.548E-01    8.38 um     5495 A      7016 A   
 140.00 MeV   4.256E+01  9.020E-01    8.71 um     5553 A      7125 A   
 150.00 MeV   4.450E+01  8.552E-01    9.02 um     5605 A      7224 A   
 160.00 MeV   4.630E+01  8.135E-01    9.32 um     5652 A      7312 A   
 170.00 MeV   4.797E+01  7.760E-01    9.61 um     5694 A      7393 A   
 180.00 MeV   4.953E+01  7.421E-01    9.89 um     5733 A      7467 A   
 200.00 MeV   5.235E+01  6.832E-01   10.43 um     5826 A      7599 A   
 225.00 MeV   5.537E+01  6.226E-01   11.07 um     5940 A      7741 A   
 250.00 MeV   5.792E+01  5.726E-01   11.68 um     6040 A      7862 A   
 275.00 MeV   6.009E+01  5.306E-01   12.27 um     6129 A      7969 A   
 300.00 MeV   6.193E+01  4.948E-01   12.84 um     6209 A      8064 A   
 325.00 MeV   6.351E+01  4.639E-01   13.39 um     6283 A      8150 A   
 350.00 MeV   6.486E+01  4.370E-01   13.93 um     6352 A      8229 A   
 375.00 MeV   6.602E+01  4.132E-01   14.46 um     6417 A      8302 A   
 400.00 MeV   6.702E+01  3.921E-01   14.98 um     6478 A      8370 A   
 450.00 MeV   6.909E+01  3.561E-01   16.01 um     6671 A      8493 A   
 500.00 MeV   7.088E+01  3.267E-01   17.00 um     6846 A      8602 A   
 550.00 MeV   7.222E+01  3.020E-01   17.97 um     7008 A      8701 A   
 600.00 MeV   7.341E+01  2.811E-01   18.93 um     7161 A      8792 A   
 650.00 MeV   7.439E+01  2.630E-01   19.87 um     7305 A      8876 A   
 700.00 MeV   7.519E+01  2.473E-01   20.81 um     7442 A      8954 A   
 800.00 MeV   7.637E+01  2.213E-01   22.65 um     7917 A      9099 A   
 900.00 MeV   7.713E+01  2.005E-01   24.46 um     8352 A      9230 A   
   1.00 GeV   7.759E+01  1.835E-01   26.27 um     8759 A      9351 A   
   1.10 GeV   7.781E+01  1.693E-01   28.07 um     9143 A      9465 A   
   1.20 GeV   7.787E+01  1.573E-01   29.86 um     9510 A      9573 A   
   1.30 GeV   7.780E+01  1.470E-01   31.66 um     9862 A      9676 A   
   1.40 GeV   7.764E+01  1.380E-01   33.45 um     1.02 um     9775 A   
   1.50 GeV   7.740E+01  1.302E-01   35.26 um     1.05 um     9871 A   
   1.60 GeV   7.711E+01  1.232E-01   37.07 um     1.09 um     9964 A   
   1.70 GeV   7.677E+01  1.170E-01   38.88 um     1.12 um     1.01 um  
   1.80 GeV   7.641E+01  1.114E-01   40.71 um     1.15 um     1.01 um  
   2.00 GeV   7.561E+01  1.018E-01   44.39 um     1.26 um     1.03 um  
   2.25 GeV   7.453E+01  9.201E-02   49.05 um     1.43 um     1.05 um  
   2.50 GeV   7.342E+01  8.403E-02   53.77 um     1.58 um     1.07 um  
   2.75 GeV   7.230E+01  7.739E-02   58.57 um     1.72 um     1.09 um  
   3.00 GeV   7.119E+01  7.178E-02   63.45 um     1.86 um     1.11 um  
   3.25 GeV   7.010E+01  6.697E-02   68.40 um     1.99 um     1.13 um  
   3.50 GeV   6.902E+01  6.280E-02   73.43 um     2.11 um     1.16 um  
   3.75 GeV   6.797E+01  5.915E-02   78.54 um     2.23 um     1.18 um  
   4.00 GeV   6.693E+01  5.592E-02   83.72 um     2.35 um     1.20 um  
   4.50 GeV   6.492E+01  5.046E-02   94.34 um     2.79 um     1.24 um  
   5.00 GeV   6.297E+01  4.602E-02  105.29 um     3.20 um     1.28 um  
   5.50 GeV   6.108E+01  4.234E-02  116.57 um     3.58 um     1.32 um  
   6.00 GeV   5.923E+01  3.923E-02  128.21 um     3.94 um     1.36 um  
   6.50 GeV   5.742E+01  3.657E-02  140.21 um     4.29 um     1.41 um  
   7.00 GeV   5.573E+01  3.426E-02  152.59 um     4.64 um     1.46 um  
   8.00 GeV   5.266E+01  3.046E-02  178.43 um     5.91 um     1.55 um  
   9.00 GeV   4.996E+01  2.745E-02  205.73 um     7.06 um     1.65 um  
  10.00 GeV   4.756E+01  2.501E-02  234.45 um     8.15 um     1.76 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  7.1398E+01                 eV / Angstrom 
  7.1398E+02                keV / micron   
  7.1398E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.0627E+02                 eV / (1E15 atoms/cm2)
  3.3533E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
