 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 06, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\114Cd_Si.txt

 Ion = Cadmium [48] , Mass = 114 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   1.344E+01  1.730E+00    3.50 um     3382 A      3832 A   
  10.00 MeV   1.448E+01  1.610E+00    3.77 um     3500 A      4018 A   
  11.00 MeV   1.544E+01  1.508E+00    4.03 um     3602 A      4183 A   
  12.00 MeV   1.633E+01  1.419E+00    4.27 um     3691 A      4331 A   
  13.00 MeV   1.715E+01  1.341E+00    4.51 um     3770 A      4466 A   
  14.00 MeV   1.792E+01  1.272E+00    4.73 um     3841 A      4588 A   
  15.00 MeV   1.862E+01  1.211E+00    4.95 um     3905 A      4701 A   
  16.00 MeV   1.928E+01  1.156E+00    5.16 um     3964 A      4805 A   
  17.00 MeV   1.989E+01  1.106E+00    5.37 um     4018 A      4902 A   
  18.00 MeV   2.046E+01  1.061E+00    5.57 um     4068 A      4993 A   
  20.00 MeV   2.151E+01  9.824E-01    5.96 um     4176 A      5158 A   
  22.50 MeV   2.267E+01  9.003E-01    6.42 um     4303 A      5341 A   
  25.00 MeV   2.370E+01  8.321E-01    6.87 um     4414 A      5502 A   
  27.50 MeV   2.463E+01  7.745E-01    7.30 um     4513 A      5647 A   
  30.00 MeV   2.549E+01  7.250E-01    7.71 um     4601 A      5778 A   
  32.50 MeV   2.630E+01  6.820E-01    8.11 um     4682 A      5898 A   
  35.00 MeV   2.707E+01  6.443E-01    8.50 um     4756 A      6008 A   
  37.50 MeV   2.780E+01  6.110E-01    8.89 um     4824 A      6111 A   
  40.00 MeV   2.850E+01  5.812E-01    9.26 um     4887 A      6206 A   
