 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 30, 2020 
 ==================================================================

 Disk File Name = SRIM Outputs\222Rn_Si.txt

 Ion = Radon [86] , Mass = 222 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / mm       
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   3.705E+03  1.471E+03    2.02 um     1845 A      1883 A   
  11.00 MeV   3.844E+03  1.395E+03    2.20 um     1958 A      2019 A   
  12.00 MeV   3.973E+03  1.328E+03    2.39 um     2064 A      2150 A   
  13.00 MeV   4.093E+03  1.268E+03    2.58 um     2163 A      2276 A   
  14.00 MeV   4.206E+03  1.214E+03    2.76 um     2257 A      2398 A   
  15.00 MeV   4.314E+03  1.165E+03    2.94 um     2346 A      2515 A   
  16.00 MeV   4.419E+03  1.120E+03    3.12 um     2430 A      2628 A   
  17.00 MeV   4.520E+03  1.079E+03    3.30 um     2510 A      2737 A   
  18.00 MeV   4.618E+03  1.041E+03    3.47 um     2587 A      2843 A   
  20.00 MeV   4.812E+03  9.746E+02    3.82 um     2751 A      3046 A   
  22.50 MeV   5.048E+03  9.038E+02    4.24 um     2948 A      3281 A   
  25.00 MeV   5.284E+03  8.438E+02    4.65 um     3123 A      3500 A   
  27.50 MeV   5.519E+03  7.922E+02    5.05 um     3281 A      3704 A   
  30.00 MeV   5.755E+03  7.473E+02    5.43 um     3424 A      3894 A   
  32.50 MeV   5.991E+03  7.078E+02    5.81 um     3554 A      4071 A   
  35.00 MeV   6.228E+03  6.728E+02    6.17 um     3672 A      4237 A   
  37.50 MeV   6.464E+03  6.415E+02    6.53 um     3781 A      4392 A   
  40.00 MeV   6.698E+03  6.133E+02    6.87 um     3880 A      4537 A   
  45.00 MeV   7.163E+03  5.645E+02    7.53 um     4111 A      4803 A   
  50.00 MeV   7.618E+03  5.237E+02    8.16 um     4307 A      5040 A   
  55.00 MeV   8.061E+03  4.890E+02    8.75 um     4477 A      5252 A   
  60.00 MeV   8.491E+03  4.591E+02    9.32 um     4626 A      5443 A   
  65.00 MeV   8.907E+03  4.330E+02    9.87 um     4758 A      5617 A   
  70.00 MeV   9.309E+03  4.100E+02   10.39 um     4876 A      5776 A   
  80.00 MeV   1.007E+04  3.713E+02   11.38 um     5174 A      6055 A   
  90.00 MeV   1.079E+04  3.399E+02   12.30 um     5419 A      6295 A   
 100.00 MeV   1.145E+04  3.138E+02   13.17 um     5626 A      6503 A   
 110.00 MeV   1.208E+04  2.918E+02   14.00 um     5805 A      6687 A   
 120.00 MeV   1.267E+04  2.730E+02   14.79 um     5963 A      6851 A   
 130.00 MeV   1.322E+04  2.566E+02   15.54 um     6103 A      6998 A   
 140.00 MeV   1.374E+04  2.423E+02   16.27 um     6229 A      7132 A   
 150.00 MeV   1.423E+04  2.296E+02   16.97 um     6343 A      7255 A   
 160.00 MeV   1.470E+04  2.183E+02   17.65 um     6448 A      7367 A   
 170.00 MeV   1.515E+04  2.082E+02   18.31 um     6544 A      7471 A   
 180.00 MeV   1.557E+04  1.990E+02   18.95 um     6634 A      7568 A   
 200.00 MeV   1.635E+04  1.831E+02   20.19 um     6907 A      7743 A   
 225.00 MeV   1.723E+04  1.667E+02   21.66 um     7261 A      7934 A   
 250.00 MeV   1.802E+04  1.532E+02   23.06 um     7568 A      8100 A   
 275.00 MeV   1.873E+04  1.419E+02   24.41 um     7838 A      8248 A   
 300.00 MeV   1.936E+04  1.323E+02   25.71 um     8082 A      8382 A   
 325.00 MeV   1.994E+04  1.240E+02   26.98 um     8303 A      8503 A   
 350.00 MeV   2.045E+04  1.167E+02   28.21 um     8507 A      8614 A   
 375.00 MeV   2.092E+04  1.104E+02   29.41 um     8696 A      8716 A   
 400.00 MeV   2.135E+04  1.047E+02   30.58 um     8873 A      8812 A   
 450.00 MeV   2.209E+04  9.503E+01   32.87 um     9478 A      8986 A   
 500.00 MeV   2.262E+04  8.712E+01   35.10 um     1.00 um     9141 A   
 550.00 MeV   2.288E+04  8.051E+01   37.29 um     1.05 um     9284 A   
 600.00 MeV   2.318E+04  7.490E+01   39.45 um     1.10 um     9416 A   
 650.00 MeV   2.342E+04  7.007E+01   41.59 um     1.14 um     9539 A   
 700.00 MeV   2.359E+04  6.587E+01   43.71 um     1.18 um     9655 A   
 800.00 MeV   2.381E+04  5.889E+01   47.92 um     1.32 um     9870 A   
 900.00 MeV   2.389E+04  5.334E+01   52.10 um     1.45 um     1.01 um  
   1.00 GeV   2.388E+04  4.880E+01   56.27 um     1.57 um     1.03 um  
   1.10 GeV   2.381E+04  4.502E+01   60.46 um     1.68 um     1.04 um  
   1.20 GeV   2.369E+04  4.182E+01   64.66 um     1.78 um     1.06 um  
   1.30 GeV   2.353E+04  3.906E+01   68.89 um     1.88 um     1.08 um  
   1.40 GeV   2.336E+04  3.667E+01   73.15 um     1.98 um     1.09 um  
   1.50 GeV   2.317E+04  3.457E+01   77.44 um     2.07 um     1.11 um  
