 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 15, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\144Nd_208Pb.txt.txt

 Ion = Neodymium [60] , Mass = 141.907 amu

 Target Density =  1.1344E+01 g/cm3 = 3.2971E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pb     82    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   2.819E+00  1.388E+00    1.58 um     5435 A      4580 A   
  10.00 MeV   3.054E+00  1.309E+00    1.75 um     5815 A      4997 A   
  11.00 MeV   3.277E+00  1.239E+00    1.92 um     6164 A      5389 A   
  12.00 MeV   3.490E+00  1.178E+00    2.08 um     6485 A      5758 A   
  13.00 MeV   3.695E+00  1.123E+00    2.24 um     6782 A      6107 A   
  14.00 MeV   3.893E+00  1.074E+00    2.39 um     7058 A      6437 A   
  15.00 MeV   4.087E+00  1.030E+00    2.54 um     7314 A      6750 A   
  16.00 MeV   4.277E+00  9.895E-01    2.69 um     7552 A      7047 A   
  17.00 MeV   4.464E+00  9.526E-01    2.83 um     7775 A      7330 A   
  18.00 MeV   4.650E+00  9.188E-01    2.97 um     7983 A      7599 A   
  20.00 MeV   5.018E+00  8.587E-01    3.25 um     8363 A      8099 A   
  22.50 MeV   5.475E+00  7.952E-01    3.57 um     8777 A      8662 A   
  25.00 MeV   5.931E+00  7.415E-01    3.88 um     9133 A      9166 A   
  27.50 MeV   6.386E+00  6.955E-01    4.17 um     9442 A      9619 A   
  30.00 MeV   6.840E+00  6.554E-01    4.45 um     9712 A      1.00 um  
  32.50 MeV   7.292E+00  6.203E-01    4.71 um     9949 A      1.04 um  
  35.00 MeV   7.739E+00  5.892E-01    4.97 um     1.02 um     1.07 um  
  37.50 MeV   8.181E+00  5.614E-01    5.21 um     1.03 um     1.10 um  
