 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> March 16, 2016 
 ==================================================================

 Disk File Name = SRIM Outputs\148Ce_206Pb.txt

 Ion = Cerium [58] , Mass = 148 amu

 Target Density =  1.1344E+01 g/cm3 = 3.3161E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pb     82    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   2.408E+00  1.380E+00    1.71 um     5924 A      4948 A   
  10.00 MeV   2.648E+00  1.300E+00    1.89 um     6351 A      5415 A   
  11.00 MeV   2.891E+00  1.231E+00    2.07 um     6740 A      5853 A   
  12.00 MeV   3.135E+00  1.170E+00    2.25 um     7093 A      6265 A   
  13.00 MeV   3.380E+00  1.115E+00    2.42 um     7414 A      6650 A   
  14.00 MeV   3.623E+00  1.066E+00    2.58 um     7707 A      7011 A   
  15.00 MeV   3.864E+00  1.022E+00    2.74 um     7974 A      7350 A   
  16.00 MeV   4.102E+00  9.821E-01    2.89 um     8219 A      7667 A   
  17.00 MeV   4.337E+00  9.454E-01    3.04 um     8445 A      7965 A   
  18.00 MeV   4.569E+00  9.117E-01    3.18 um     8653 A      8245 A   
  20.00 MeV   5.019E+00  8.519E-01    3.46 um     9025 A      8759 A   
  22.50 MeV   5.557E+00  7.888E-01    3.78 um     9422 A      9324 A   
  25.00 MeV   6.067E+00  7.354E-01    4.08 um     9759 A      9821 A   
  27.50 MeV   6.548E+00  6.896E-01    4.37 um     1.00 um     1.03 um  
  30.00 MeV   7.003E+00  6.498E-01    4.64 um     1.03 um     1.07 um  
  32.50 MeV   7.434E+00  6.149E-01    4.90 um     1.05 um     1.10 um  
  35.00 MeV   7.841E+00  5.840E-01    5.15 um     1.07 um     1.13 um  
  37.50 MeV   8.229E+00  5.564E-01    5.39 um     1.09 um     1.16 um  
  40.00 MeV   8.597E+00  5.316E-01    5.62 um     1.11 um     1.19 um  
  45.00 MeV   9.286E+00  4.888E-01    6.06 um     1.13 um     1.24 um  
  50.00 MeV   9.920E+00  4.530E-01    6.48 um     1.16 um     1.28 um  
  55.00 MeV   1.051E+01  4.226E-01    6.88 um     1.18 um     1.32 um  
  60.00 MeV   1.106E+01  3.964E-01    7.25 um     1.20 um     1.35 um  
  65.00 MeV   1.158E+01  3.736E-01    7.62 um     1.21 um     1.38 um  
  70.00 MeV   1.208E+01  3.536E-01    7.97 um     1.23 um     1.41 um  
  80.00 MeV   1.301E+01  3.198E-01    8.63 um     1.25 um     1.46 um  
  90.00 MeV   1.387E+01  2.925E-01    9.26 um     1.27 um     1.50 um  
 100.00 MeV   1.468E+01  2.699E-01    9.85 um     1.29 um     1.53 um  
 110.00 MeV   1.545E+01  2.508E-01   10.41 um     1.31 um     1.56 um  
 120.00 MeV   1.617E+01  2.345E-01   10.95 um     1.32 um     1.59 um  
 130.00 MeV   1.687E+01  2.203E-01   11.47 um     1.33 um     1.62 um  
 140.00 MeV   1.753E+01  2.079E-01   11.97 um     1.34 um     1.64 um  
 150.00 MeV   1.816E+01  1.969E-01   12.45 um     1.35 um     1.66 um  
 160.00 MeV   1.876E+01  1.872E-01   12.92 um     1.36 um     1.68 um  
 170.00 MeV   1.934E+01  1.784E-01   13.37 um     1.37 um     1.70 um  
 180.00 MeV   1.989E+01  1.705E-01   13.81 um     1.38 um     1.71 um  
 200.00 MeV   2.093E+01  1.568E-01   14.66 um     1.39 um     1.74 um  
 225.00 MeV   2.211E+01  1.427E-01   15.67 um     1.41 um     1.78 um  
 250.00 MeV   2.317E+01  1.311E-01   16.63 um     1.43 um     1.80 um  
 275.00 MeV   2.413E+01  1.213E-01   17.55 um     1.44 um     1.83 um  
 300.00 MeV   2.501E+01  1.130E-01   18.43 um     1.45 um     1.85 um  
 325.00 MeV   2.594E+01  1.059E-01   19.29 um     1.46 um     1.87 um  
 350.00 MeV   2.667E+01  9.968E-02   20.12 um     1.47 um     1.89 um  
 375.00 MeV   2.732E+01  9.419E-02   20.93 um     1.48 um     1.91 um  
 400.00 MeV   2.791E+01  8.932E-02   21.72 um     1.49 um     1.92 um  
