 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 20, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\145Ba_Si.txt

 Ion = Barium [56] , Mass = 145 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   1.107E+01  2.638E+00    3.35 um     3328 A      3640 A   
  10.00 MeV   1.195E+01  2.464E+00    3.65 um     3490 A      3871 A   
  11.00 MeV   1.281E+01  2.315E+00    3.94 um     3632 A      4081 A   
  12.00 MeV   1.364E+01  2.185E+00    4.21 um     3757 A      4272 A   
  13.00 MeV   1.444E+01  2.070E+00    4.47 um     3869 A      4447 A   
  14.00 MeV   1.520E+01  1.969E+00    4.73 um     3969 A      4607 A   
  15.00 MeV   1.593E+01  1.878E+00    4.97 um     4060 A      4755 A   
  16.00 MeV   1.662E+01  1.796E+00    5.20 um     4142 A      4893 A   
  17.00 MeV   1.729E+01  1.722E+00    5.43 um     4218 A      5021 A   
  18.00 MeV   1.792E+01  1.654E+00    5.65 um     4287 A      5140 A   
  20.00 MeV   1.911E+01  1.535E+00    6.08 um     4431 A      5358 A   
  22.50 MeV   2.044E+01  1.411E+00    6.58 um     4596 A      5597 A   
  25.00 MeV   2.164E+01  1.308E+00    7.05 um     4738 A      5807 A   
  27.50 MeV   2.272E+01  1.220E+00    7.51 um     4862 A      5995 A   
  30.00 MeV   2.370E+01  1.144E+00    7.95 um     4972 A      6164 A   
  32.50 MeV   2.460E+01  1.078E+00    8.37 um     5071 A      6318 A   
  35.00 MeV   2.543E+01  1.020E+00    8.78 um     5161 A      6460 A   
  37.50 MeV   2.621E+01  9.685E-01    9.18 um     5243 A      6590 A   
  40.00 MeV   2.694E+01  9.224E-01    9.57 um     5320 A      6712 A   
  45.00 MeV   2.828E+01  8.435E-01   10.32 um     5507 A      6932 A   
  50.00 MeV   2.951E+01  7.781E-01   11.05 um     5672 A      7127 A   
  55.00 MeV   3.066E+01  7.230E-01   11.74 um     5819 A      7302 A   
  60.00 MeV   3.174E+01  6.758E-01   12.41 um     5951 A      7460 A   
  65.00 MeV   3.277E+01  6.349E-01   13.07 um     6071 A      7605 A   
  70.00 MeV   3.377E+01  5.991E-01   13.70 um     6181 A      7738 A   
  80.00 MeV   3.567E+01  5.393E-01   14.92 um     6491 A      7976 A   
  90.00 MeV   3.746E+01  4.912E-01   16.08 um     6756 A      8183 A   
 100.00 MeV   3.918E+01  4.516E-01   17.19 um     6988 A      8366 A   
 110.00 MeV   4.082E+01  4.184E-01   18.25 um     7194 A      8530 A   
 120.00 MeV   4.240E+01  3.901E-01   19.27 um     7378 A      8677 A   
 130.00 MeV   4.391E+01  3.656E-01   20.26 um     7544 A      8811 A   
 140.00 MeV   4.537E+01  3.443E-01   21.22 um     7696 A      8933 A   
 150.00 MeV   4.676E+01  3.255E-01   22.14 um     7835 A      9046 A   
 160.00 MeV   4.809E+01  3.088E-01   23.04 um     7964 A      9150 A   
 170.00 MeV   4.937E+01  2.939E-01   23.92 um     8083 A      9247 A   
 180.00 MeV   5.059E+01  2.804E-01   24.78 um     8195 A      9338 A   
 200.00 MeV   5.287E+01  2.571E-01   26.43 um     8560 A      9503 A   
 225.00 MeV   5.545E+01  2.333E-01   28.41 um     9044 A      9684 A   
 250.00 MeV   5.774E+01  2.138E-01   30.31 um     9465 A      9844 A   
 275.00 MeV   5.977E+01  1.975E-01   32.13 um     9838 A      9987 A   
 300.00 MeV   6.160E+01  1.836E-01   33.90 um     1.02 um     1.01 um  
 325.00 MeV   6.298E+01  1.717E-01   35.62 um     1.05 um     1.02 um  
 350.00 MeV   6.377E+01  1.614E-01   37.32 um     1.08 um     1.03 um  
 375.00 MeV   6.475E+01  1.523E-01   38.99 um     1.10 um     1.04 um  
 400.00 MeV   6.559E+01  1.442E-01   40.63 um     1.13 um     1.05 um  
 450.00 MeV   6.687E+01  1.305E-01   43.88 um     1.22 um     1.07 um  
 500.00 MeV   6.774E+01  1.194E-01   47.07 um     1.31 um     1.09 um  
 550.00 MeV   6.827E+01  1.101E-01   50.23 um     1.38 um     1.10 um  
 600.00 MeV   6.855E+01  1.022E-01   53.38 um     1.45 um     1.12 um  
 650.00 MeV   6.861E+01  9.546E-02   56.51 um     1.52 um     1.13 um  
 700.00 MeV   6.851E+01  8.960E-02   59.65 um     1.59 um     1.15 um  
 800.00 MeV   6.795E+01  7.990E-02   65.95 um     1.82 um     1.17 um  
 900.00 MeV   6.707E+01  7.220E-02   72.33 um     2.04 um     1.19 um  
   1.00 GeV   6.598E+01  6.592E-02   78.80 um     2.23 um     1.22 um  
   1.10 GeV   6.479E+01  6.071E-02   85.38 um     2.42 um     1.24 um  
   1.20 GeV   6.354E+01  5.630E-02   92.09 um     2.60 um     1.26 um  
   1.30 GeV   6.227E+01  5.252E-02   98.93 um     2.78 um     1.28 um  
   1.40 GeV   6.100E+01  4.925E-02  105.92 um     2.95 um     1.30 um  
   1.50 GeV   5.975E+01  4.637E-02  113.05 um     3.12 um     1.33 um  
   1.60 GeV   5.852E+01  4.384E-02  120.33 um     3.29 um     1.35 um  
   1.70 GeV   5.733E+01  4.158E-02  127.76 um     3.45 um     1.37 um  
   1.80 GeV   5.618E+01  3.955E-02  135.35 um     3.62 um     1.39 um  
   2.00 GeV   5.398E+01  3.607E-02  150.99 um     4.24 um     1.44 um  
   2.25 GeV   5.144E+01  3.253E-02  171.42 um     5.14 um     1.50 um  
   2.50 GeV   4.912E+01  2.966E-02  192.84 um     5.97 um     1.56 um  
   2.75 GeV   4.699E+01  2.727E-02  215.25 um     6.76 um     1.62 um  
   3.00 GeV   4.504E+01  2.526E-02  238.65 um     7.53 um     1.69 um  
   3.25 GeV   4.323E+01  2.353E-02  263.05 um     8.28 um     1.76 um  
   3.50 GeV   4.157E+01  2.204E-02  288.45 um     9.03 um     1.83 um  
   3.75 GeV   4.003E+01  2.074E-02  314.85 um     9.78 um     1.91 um  
   4.00 GeV   3.859E+01  1.959E-02  342.24 um    10.52 um     1.99 um  
   4.50 GeV   3.605E+01  1.764E-02  399.99 um    13.32 um     2.16 um  
   5.00 GeV   3.389E+01  1.607E-02  461.62 um    15.92 um     2.34 um  
   5.50 GeV   3.200E+01  1.476E-02  527.03 um    18.42 um     2.53 um  
   6.00 GeV   3.033E+01  1.366E-02  596.17 um    20.86 um     2.74 um  
   6.50 GeV   2.886E+01  1.272E-02  668.96 um    23.27 um     2.95 um  
   7.00 GeV   2.754E+01  1.191E-02  745.36 um    25.66 um     3.18 um  
   8.00 GeV   2.529E+01  1.057E-02  908.61 um    34.53 um     3.67 um  
   9.00 GeV   2.343E+01  9.510E-03    1.09 mm    42.66 um     4.20 um  
  10.00 GeV   2.187E+01  8.653E-03    1.28 mm    50.45 um     4.76 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  3.7946E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
