 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 11, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\4He_in_7Li.txt

 Ion = Helium [2] , Mass = 4.003 amu

 Target Density =  5.3400E-01 g/cm3 = 4.6330E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Li      3    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   5.50 MeV   7.380E-01  3.865E-04   90.65 um     3.40 um     1.19 um  
   6.00 MeV   6.944E-01  3.577E-04  103.72 um     3.88 um     1.32 um  
   6.50 MeV   6.563E-01  3.331E-04  117.59 um     4.36 um     1.45 um  
   7.00 MeV   6.226E-01  3.118E-04  132.23 um     4.84 um     1.59 um  
   8.00 MeV   5.658E-01  2.768E-04  163.78 um     6.60 um     1.89 um  
   9.00 MeV   5.159E-01  2.491E-04  198.44 um     8.24 um     2.22 um  
  10.00 MeV   4.702E-01  2.267E-04  236.45 um     9.86 um     2.58 um  
  11.00 MeV   4.357E-01  2.081E-04  277.82 um    11.49 um     2.98 um  
  12.00 MeV   4.063E-01  1.925E-04  322.31 um    13.13 um     3.40 um  
  13.00 MeV   3.811E-01  1.792E-04  369.89 um    14.78 um     3.85 um  
  14.00 MeV   3.591E-01  1.676E-04  420.50 um    16.45 um     4.33 um  
  15.00 MeV   3.398E-01  1.575E-04  474.10 um    18.15 um     4.84 um  
  16.00 MeV   3.226E-01  1.486E-04  530.65 um    19.87 um     5.37 um  
  17.00 MeV   3.072E-01  1.407E-04  590.11 um    21.61 um     5.94 um  
  18.00 MeV   2.934E-01  1.337E-04  652.47 um    23.38 um     6.52 um  
  20.00 MeV   2.695E-01  1.215E-04  785.64 um    30.09 um     7.78 um  
  22.50 MeV   2.450E-01  1.093E-04  967.80 um    39.71 um     9.48 um  
  25.00 MeV   2.250E-01  9.933E-05    1.17 mm    48.80 um    11.35 um  
  27.50 MeV   2.082E-01  9.112E-05    1.38 mm    57.70 um    13.36 um  
  30.00 MeV   1.939E-01  8.421E-05    1.62 mm    66.55 um    15.52 um  
  32.50 MeV   1.817E-01  7.831E-05    1.87 mm    75.44 um    17.82 um  
  35.00 MeV   1.710E-01  7.322E-05    2.13 mm    84.40 um    20.26 um  
  37.50 MeV   1.616E-01  6.877E-05    2.41 mm    93.46 um    22.85 um  
  40.00 MeV   1.533E-01  6.485E-05    2.71 mm   102.64 um    25.57 um  
  45.00 MeV   1.391E-01  5.826E-05    3.35 mm   137.25 um    31.43 um  
  50.00 MeV   1.276E-01  5.293E-05    4.05 mm   169.77 um    37.81 um  
  55.00 MeV   1.179E-01  4.853E-05    4.82 mm   201.51 um    44.72 um  
  60.00 MeV   1.098E-01  4.483E-05    5.64 mm   233.04 um    52.14 um  
  65.00 MeV   1.028E-01  4.167E-05    6.52 mm   264.67 um    60.07 um  
  70.00 MeV   9.666E-02  3.894E-05    7.46 mm   296.54 um    68.48 um  
  80.00 MeV   8.658E-02  3.447E-05    9.51 mm   415.24 um    86.77 um  
  90.00 MeV   7.857E-02  3.095E-05   11.78 mm   525.75 um   106.95 um  
 100.00 MeV   7.204E-02  2.810E-05   14.27 mm   633.61 um   128.96 um  
 110.00 MeV   6.662E-02  2.575E-05   16.97 mm   740.95 um   152.77 um  
 120.00 MeV   6.203E-02  2.377E-05   19.88 mm   848.81 um   178.32 um  
 130.00 MeV   5.811E-02  2.209E-05   23.00 mm   957.70 um   205.59 um  
 140.00 MeV   5.470E-02  2.064E-05   26.32 mm     1.07 mm   234.52 um  
 150.00 MeV   5.171E-02  1.937E-05   29.84 mm     1.18 mm   265.09 um  
 160.00 MeV   4.908E-02  1.825E-05   33.56 mm     1.29 mm   297.27 um  
 170.00 MeV   4.673E-02  1.726E-05   37.47 mm     1.41 mm   331.02 um  
 180.00 MeV   4.463E-02  1.638E-05   41.57 mm     1.52 mm   366.32 um  
 200.00 MeV   4.101E-02  1.486E-05   50.33 mm     1.97 mm   441.47 um  
 225.00 MeV   3.734E-02  1.334E-05   62.29 mm     2.60 mm   543.65 um  
 250.00 MeV   3.435E-02  1.210E-05   75.36 mm     3.19 mm   654.60 um  
 275.00 MeV   3.188E-02  1.108E-05   89.51 mm     3.77 mm   773.99 um  
 300.00 MeV   2.980E-02  1.023E-05  104.70 mm     4.35 mm   901.49 um  
 325.00 MeV   2.802E-02  9.499E-06  120.90 mm     4.92 mm     1.04 mm  
 350.00 MeV   2.648E-02  8.870E-06  138.09 mm     5.49 mm     1.18 mm  
 375.00 MeV   2.513E-02  8.322E-06  156.24 mm     6.07 mm     1.33 mm  
 400.00 MeV   2.394E-02  7.840E-06  175.32 mm     6.65 mm     1.49 mm  
 450.00 MeV   2.194E-02  7.030E-06  216.18 mm     8.82 mm     1.82 mm  
 500.00 MeV   2.032E-02  6.377E-06  260.52 mm    10.83 mm     2.18 mm  
 550.00 MeV   1.899E-02  5.838E-06  308.19 mm    12.77 mm     2.56 mm  
 600.00 MeV   1.786E-02  5.385E-06  359.04 mm    14.67 mm     2.97 mm  
 650.00 MeV   1.690E-02  5.000E-06  412.92 mm    16.55 mm     3.40 mm  
 700.00 MeV   1.607E-02  4.668E-06  469.73 mm    18.41 mm     3.84 mm  
 800.00 MeV   1.472E-02  4.124E-06  591.48 mm    25.24 mm     4.79 mm  
 900.00 MeV   1.366E-02  3.696E-06  723.57 mm    31.43 mm     5.81 mm  
   1.00 GeV   1.280E-02  3.351E-06  865.20 mm    37.30 mm     6.88 mm  
   1.10 GeV   1.210E-02  3.067E-06    1.02 m     42.97 mm     8.00 mm  
   1.20 GeV   1.151E-02  2.828E-06    1.17 m     48.51 mm     9.17 mm  
   1.30 GeV   1.102E-02  2.625E-06    1.34 m     53.94 mm    10.38 mm  
   1.40 GeV   1.059E-02  2.450E-06    1.51 m     59.29 mm    11.63 mm  
   1.50 GeV   1.022E-02  2.298E-06    1.69 m     64.56 mm    12.91 mm  
   1.60 GeV   9.897E-03  2.164E-06    1.88 m     69.76 mm    14.22 mm  
   1.70 GeV   9.613E-03  2.045E-06    2.07 m     74.90 mm    15.56 mm  
   1.80 GeV   9.362E-03  1.939E-06    2.27 m     79.97 mm    16.91 mm  
   2.00 GeV   8.937E-03  1.757E-06    2.68 m     98.81 mm    19.68 mm  
   2.25 GeV   8.517E-03  1.574E-06    3.22 m    124.68 mm    23.23 mm  
   2.50 GeV   8.187E-03  1.427E-06    3.78 m    147.84 mm    26.85 mm  
   2.75 GeV   7.921E-03  1.305E-06    4.36 m    169.24 mm    30.51 mm  
   3.00 GeV   7.705E-03  1.203E-06    4.96 m    189.36 mm    34.19 mm  
   3.25 GeV   7.526E-03  1.116E-06    5.57 m    208.44 mm    37.89 mm  
   3.50 GeV   7.377E-03  1.042E-06    6.20 m    226.67 mm    41.58 mm  
   3.75 GeV   7.251E-03  9.765E-07    6.84 m    244.16 mm    45.27 mm  
   4.00 GeV   7.145E-03  9.192E-07    7.49 m    260.99 mm    48.94 mm  
   4.50 GeV   6.975E-03  8.232E-07    8.82 m    321.55 mm    56.22 mm  
   5.00 GeV   6.849E-03  7.459E-07   10.17 m    374.42 mm    63.38 mm  
   5.50 GeV   6.754E-03  6.821E-07   11.55 m    422.14 mm    70.41 mm  
   6.00 GeV   6.681E-03  6.287E-07   12.94 m    466.01 mm    77.29 mm  
   6.50 GeV   6.626E-03  5.832E-07   14.35 m    506.84 mm    84.02 mm  
   7.00 GeV   6.584E-03  5.440E-07   15.77 m    545.16 mm    90.61 mm  
   8.00 GeV   6.527E-03  4.800E-07   18.62 m    678.71 mm   103.33 mm  
