 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 16, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\22Ne_Ta.txt

 Ion = Neon [10] , Mass = 22 amu

 Target Density =  1.6601E+01 g/cm3 = 5.5248E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ta     73    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   2.932E+00  1.519E-02    2.43 um     4061 A      4670 A   
   9.00 MeV   3.049E+00  1.387E-02    2.62 um     4127 A      4801 A   
  10.00 MeV   3.147E+00  1.279E-02    2.81 um     4186 A      4920 A   
  11.00 MeV   3.229E+00  1.187E-02    2.99 um     4238 A      5027 A   
  12.00 MeV   3.299E+00  1.109E-02    3.17 um     4285 A      5127 A   
  13.00 MeV   3.358E+00  1.041E-02    3.35 um     4329 A      5220 A   
  14.00 MeV   3.408E+00  9.822E-03    3.53 um     4370 A      5307 A   
  15.00 MeV   3.449E+00  9.299E-03    3.70 um     4408 A      5389 A   
  16.00 MeV   3.484E+00  8.833E-03    3.87 um     4444 A      5468 A   
  17.00 MeV   3.512E+00  8.416E-03    4.04 um     4478 A      5543 A   
  18.00 MeV   3.536E+00  8.039E-03    4.21 um     4510 A      5615 A   
  20.00 MeV   3.569E+00  7.386E-03    4.54 um     4583 A      5751 A   
  22.50 MeV   3.590E+00  6.715E-03    4.96 um     4676 A      5911 A   
  25.00 MeV   3.593E+00  6.164E-03    5.37 um     4763 A      6061 A   
  27.50 MeV   3.585E+00  5.703E-03    5.79 um     4846 A      6205 A   
  30.00 MeV   3.567E+00  5.311E-03    6.20 um     4927 A      6343 A   
  32.50 MeV   3.542E+00  4.973E-03    6.62 um     5006 A      6476 A   
  35.00 MeV   3.511E+00  4.678E-03    7.05 um     5083 A      6607 A   
  37.50 MeV   3.477E+00  4.419E-03    7.48 um     5159 A      6735 A   
  40.00 MeV   3.440E+00  4.189E-03    7.91 um     5234 A      6862 A   
  45.00 MeV   3.369E+00  3.799E-03    8.79 um     5454 A      7111 A   
  50.00 MeV   3.313E+00  3.479E-03    9.68 um     5671 A      7356 A   
  55.00 MeV   3.242E+00  3.212E-03   10.60 um     5886 A      7598 A   
  60.00 MeV   3.176E+00  2.986E-03   11.53 um     6100 A      7841 A   
  65.00 MeV   3.111E+00  2.791E-03   12.49 um     6315 A      8083 A   
  70.00 MeV   3.046E+00  2.622E-03   13.46 um     6529 A      8326 A   
  80.00 MeV   2.919E+00  2.342E-03   15.47 um     7246 A      8819 A   
  90.00 MeV   2.798E+00  2.119E-03   17.57 um     7951 A      9322 A   
