 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> March 16, 2016 
 ==================================================================

 Disk File Name = SRIM Outputs\86Kr_150Nd.txt

 Ion = Krypton [36] , Mass = 86 amu

 Target Density =  7.0080E+00 g/cm3 = 2.8135E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nd     60    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   4.036E+00  4.901E-01    2.85 um     7294 A      7164 A   
   9.00 MeV   4.397E+00  4.535E-01    3.13 um     7610 A      7608 A   
  10.00 MeV   4.762E+00  4.226E-01    3.39 um     7880 A      8002 A   
  11.00 MeV   5.130E+00  3.961E-01    3.63 um     8113 A      8354 A   
  12.00 MeV   5.497E+00  3.731E-01    3.87 um     8314 A      8669 A   
  13.00 MeV   5.863E+00  3.530E-01    4.09 um     8489 A      8954 A   
  14.00 MeV   6.225E+00  3.351E-01    4.29 um     8644 A      9211 A   
  15.00 MeV   6.582E+00  3.192E-01    4.49 um     8781 A      9445 A   
  16.00 MeV   6.933E+00  3.049E-01    4.68 um     8902 A      9659 A   
  17.00 MeV   7.276E+00  2.920E-01    4.87 um     9012 A      9855 A   
  18.00 MeV   7.613E+00  2.802E-01    5.04 um     9110 A      1.00 um  
  20.00 MeV   8.260E+00  2.596E-01    5.37 um     9286 A      1.04 um  
  22.50 MeV   9.020E+00  2.381E-01    5.76 um     9469 A      1.07 um  
  25.00 MeV   9.723E+00  2.203E-01    6.12 um     9619 A      1.10 um  
  27.50 MeV   1.037E+01  2.051E-01    6.46 um     9746 A      1.12 um  
  30.00 MeV   1.097E+01  1.922E-01    6.77 um     9855 A      1.15 um  
  32.50 MeV   1.152E+01  1.809E-01    7.08 um     9950 A      1.17 um  
  35.00 MeV   1.203E+01  1.710E-01    7.37 um     1.00 um     1.18 um  
  37.50 MeV   1.250E+01  1.622E-01    7.65 um     1.01 um     1.20 um  
  40.00 MeV   1.293E+01  1.543E-01    7.92 um     1.02 um     1.22 um  
  45.00 MeV   1.370E+01  1.409E-01    8.44 um     1.03 um     1.24 um  
  50.00 MeV   1.436E+01  1.298E-01    8.94 um     1.04 um     1.26 um  
