 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 18, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\127In_196Pt.txt

 Ion = Indium [49] , Mass = 127 amu

 Target Density =  2.1450E+01 g/cm3 = 6.5904E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pt     78    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   2.961E+00  8.957E-01    1.13 um     3548 A      3196 A   
  11.00 MeV   3.209E+00  8.452E-01    1.23 um     3729 A      3417 A   
  12.00 MeV   3.453E+00  8.008E-01    1.33 um     3891 A      3621 A   
  13.00 MeV   3.692E+00  7.615E-01    1.42 um     4037 A      3809 A   
  14.00 MeV   3.926E+00  7.263E-01    1.51 um     4170 A      3985 A   
  15.00 MeV   4.155E+00  6.947E-01    1.60 um     4290 A      4148 A   
  16.00 MeV   4.378E+00  6.661E-01    1.68 um     4400 A      4300 A   
  17.00 MeV   4.597E+00  6.401E-01    1.76 um     4500 A      4442 A   
  18.00 MeV   4.810E+00  6.163E-01    1.84 um     4593 A      4575 A   
  20.00 MeV   5.221E+00  5.742E-01    1.99 um     4759 A      4818 A   
  22.50 MeV   5.708E+00  5.300E-01    2.17 um     4936 A      5086 A   
  25.00 MeV   6.167E+00  4.928E-01    2.33 um     5086 A      5320 A   
  27.50 MeV   6.601E+00  4.610E-01    2.49 um     5215 A      5528 A   
  30.00 MeV   7.013E+00  4.336E-01    2.64 um     5327 A      5714 A   
  32.50 MeV   7.404E+00  4.096E-01    2.79 um     5425 A      5882 A   
  35.00 MeV   7.778E+00  3.883E-01    2.92 um     5513 A      6034 A   
  37.50 MeV   8.135E+00  3.695E-01    3.06 um     5591 A      6174 A   
  40.00 MeV   8.478E+00  3.525E-01    3.18 um     5662 A      6302 A   
  45.00 MeV   9.127E+00  3.233E-01    3.43 um     5789 A      6531 A   
  50.00 MeV   9.735E+00  2.991E-01    3.66 um     5897 A      6729 A   
  55.00 MeV   1.031E+01  2.785E-01    3.88 um     5988 A      6904 A   
  60.00 MeV   1.086E+01  2.609E-01    4.09 um     6068 A      7059 A   
  65.00 MeV   1.138E+01  2.455E-01    4.28 um     6138 A      7199 A   
  70.00 MeV   1.189E+01  2.321E-01    4.48 um     6200 A      7325 A   
  80.00 MeV   1.286E+01  2.095E-01    4.84 um     6315 A      7546 A   
  90.00 MeV   1.376E+01  1.913E-01    5.18 um     6409 A      7732 A   
 100.00 MeV   1.462E+01  1.762E-01    5.49 um     6489 A      7893 A   
 110.00 MeV   1.543E+01  1.635E-01    5.80 um     6557 A      8034 A   
 120.00 MeV   1.619E+01  1.527E-01    6.09 um     6617 A      8159 A   
 130.00 MeV   1.691E+01  1.433E-01    6.36 um     6669 A      8270 A   
 140.00 MeV   1.759E+01  1.351E-01    6.63 um     6715 A      8371 A   
 150.00 MeV   1.822E+01  1.279E-01    6.88 um     6757 A      8463 A   
 160.00 MeV   1.882E+01  1.215E-01    7.13 um     6795 A      8547 A   
 170.00 MeV   1.938E+01  1.157E-01    7.37 um     6830 A      8624 A   
 180.00 MeV   1.990E+01  1.105E-01    7.60 um     6862 A      8696 A   
 200.00 MeV   2.085E+01  1.015E-01    8.06 um     6934 A      8825 A   
 225.00 MeV   2.187E+01  9.222E-02    8.60 um     7020 A      8966 A   
 250.00 MeV   2.272E+01  8.463E-02    9.11 um     7097 A      9089 A   
 275.00 MeV   2.360E+01  7.827E-02    9.61 um     7165 A      9199 A   
 300.00 MeV   2.428E+01  7.287E-02   10.10 um     7227 A      9297 A   
 325.00 MeV   2.480E+01  6.822E-02   10.57 um     7284 A      9387 A   
 350.00 MeV   2.522E+01  6.416E-02   11.03 um     7337 A      9471 A   
 375.00 MeV   2.558E+01  6.059E-02   11.49 um     7388 A      9548 A   
 400.00 MeV   2.587E+01  5.743E-02   11.94 um     7436 A      9621 A   
 450.00 MeV   2.629E+01  5.206E-02   12.83 um     7579 A      9755 A   
 500.00 MeV   2.656E+01  4.766E-02   13.70 um     7713 A      9877 A   
 550.00 MeV   2.672E+01  4.400E-02   14.58 um     7842 A      9990 A   
 600.00 MeV   2.680E+01  4.089E-02   15.44 um     7966 A      1.01 um  
 650.00 MeV   2.681E+01  3.822E-02   16.31 um     8086 A      1.02 um  
