 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 09, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\Helium in Gold.txt

 Ion = Helium [2] , Mass = 4.003 amu

 Target Density =  1.9311E+01 g/cm3 = 5.9040E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Au     79    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   6.50 MeV   2.071E-01  1.830E-04   11.81 um     7547 A      1.16 um  
   7.00 MeV   1.995E-01  1.721E-04   13.06 um     8067 A      1.25 um  
   8.00 MeV   1.863E-01  1.540E-04   15.71 um     9494 A      1.44 um  
   9.00 MeV   1.762E-01  1.396E-04   18.52 um     1.09 um     1.64 um  
  10.00 MeV   1.664E-01  1.278E-04   21.51 um     1.23 um     1.85 um  
  11.00 MeV   1.581E-01  1.180E-04   24.66 um     1.37 um     2.06 um  
  12.00 MeV   1.507E-01  1.096E-04   27.97 um     1.52 um     2.29 um  
  13.00 MeV   1.441E-01  1.025E-04   31.44 um     1.66 um     2.52 um  
  14.00 MeV   1.381E-01  9.624E-05   35.07 um     1.81 um     2.77 um  
  15.00 MeV   1.328E-01  9.077E-05   38.85 um     1.96 um     3.02 um  
  16.00 MeV   1.279E-01  8.592E-05   42.78 um     2.11 um     3.27 um  
  17.00 MeV   1.234E-01  8.160E-05   46.85 um     2.27 um     3.54 um  
  18.00 MeV   1.193E-01  7.772E-05   51.07 um     2.42 um     3.81 um  
  20.00 MeV   1.121E-01  7.103E-05   59.94 um     2.88 um     4.38 um  
  22.50 MeV   1.043E-01  6.421E-05   71.79 um     3.51 um     5.13 um  
  25.00 MeV   9.775E-02  5.865E-05   84.49 um     4.13 um     5.92 um  
  27.50 MeV   9.209E-02  5.403E-05   98.01 um     4.75 um     6.76 um  
  30.00 MeV   8.717E-02  5.012E-05  112.32 um     5.36 um     7.63 um  
  32.50 MeV   8.282E-02  4.677E-05  127.42 um     5.98 um     8.54 um  
  35.00 MeV   7.896E-02  4.386E-05  143.29 um     6.60 um     9.49 um  
  37.50 MeV   7.550E-02  4.131E-05  159.92 um     7.23 um    10.48 um  
  40.00 MeV   7.238E-02  3.906E-05  177.28 um     7.88 um    11.50 um  
  45.00 MeV   6.696E-02  3.526E-05  214.18 um     9.88 um    13.66 um  
  50.00 MeV   6.241E-02  3.216E-05  253.92 um    11.82 um    15.95 um  
  55.00 MeV   5.853E-02  2.959E-05  296.43 um    13.73 um    18.38 um  
  60.00 MeV   5.517E-02  2.742E-05  341.66 um    15.64 um    20.94 um  
  65.00 MeV   5.223E-02  2.556E-05  389.54 um    17.56 um    23.62 um  
  70.00 MeV   4.963E-02  2.395E-05  440.03 um    19.50 um    26.44 um  
  80.00 MeV   4.524E-02  2.130E-05  548.56 um    25.80 um    32.42 um  
  90.00 MeV   4.166E-02  1.920E-05  667.04 um    31.79 um    38.88 um  
 100.00 MeV   3.869E-02  1.750E-05  795.17 um    37.68 um    45.79 um  
 110.00 MeV   3.617E-02  1.608E-05  932.71 um    43.56 um    53.14 um  
 120.00 MeV   3.400E-02  1.489E-05    1.08 mm    49.48 um    60.91 um  
 130.00 MeV   3.212E-02  1.387E-05    1.24 mm    55.47 um    69.10 um  
 140.00 MeV   3.047E-02  1.299E-05    1.40 mm    61.54 um    77.69 um  
 150.00 MeV   2.901E-02  1.222E-05    1.57 mm    67.71 um    86.68 um  
 160.00 MeV   2.770E-02  1.153E-05    1.75 mm    73.96 um    96.05 um  
 170.00 MeV   2.652E-02  1.093E-05    1.94 mm    80.32 um   105.79 um  
 180.00 MeV   2.546E-02  1.039E-05    2.14 mm    86.78 um   115.90 um  
 200.00 MeV   2.361E-02  9.454E-06    2.56 mm   108.36 um   137.21 um  
 225.00 MeV   2.171E-02  8.510E-06    3.13 mm   138.84 um   165.77 um  
 250.00 MeV   2.014E-02  7.745E-06    3.75 mm   167.98 um   196.40 um  
 275.00 MeV   1.883E-02  7.111E-06    4.41 mm   196.58 um   229.00 um  
 300.00 MeV   1.771E-02  6.578E-06    5.11 mm   225.04 um   263.47 um  
 325.00 MeV   1.674E-02  6.122E-06    5.86 mm   253.54 um   299.76 um  
 350.00 MeV   1.590E-02  5.728E-06    6.65 mm   282.21 um   337.77 um  
 375.00 MeV   1.516E-02  5.383E-06    7.48 mm   311.10 um   377.46 um  
 400.00 MeV   1.450E-02  5.080E-06    8.35 mm   340.25 um   418.74 um  
