 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 18, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\92Mo_Si.txt

 Ion = Molybdenum [42] , Mass = 92 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   1.515E+01  1.180E+00    3.53 um     3282 A      3816 A   
  10.00 MeV   1.624E+01  1.095E+00    3.78 um     3373 A      3968 A   
  11.00 MeV   1.723E+01  1.023E+00    4.02 um     3452 A      4102 A   
  12.00 MeV   1.814E+01  9.608E-01    4.25 um     3521 A      4222 A   
  13.00 MeV   1.897E+01  9.065E-01    4.46 um     3582 A      4330 A   
  14.00 MeV   1.972E+01  8.586E-01    4.67 um     3637 A      4428 A   
  15.00 MeV   2.042E+01  8.160E-01    4.88 um     3687 A      4518 A   
  16.00 MeV   2.106E+01  7.779E-01    5.08 um     3733 A      4602 A   
  17.00 MeV   2.165E+01  7.436E-01    5.27 um     3775 A      4680 A   
  18.00 MeV   2.221E+01  7.124E-01    5.46 um     3814 A      4752 A   
  20.00 MeV   2.321E+01  6.581E-01    5.82 um     3901 A      4885 A   
  22.50 MeV   2.431E+01  6.018E-01    6.26 um     4007 A      5031 A   
  25.00 MeV   2.528E+01  5.551E-01    6.68 um     4100 A      5160 A   
  27.50 MeV   2.617E+01  5.158E-01    7.09 um     4183 A      5276 A   
  30.00 MeV   2.698E+01  4.822E-01    7.49 um     4258 A      5381 A   
  32.50 MeV   2.775E+01  4.530E-01    7.87 um     4327 A      5478 A   
  35.00 MeV   2.848E+01  4.275E-01    8.25 um     4391 A      5567 A   
  37.50 MeV   2.918E+01  4.049E-01    8.62 um     4450 A      5650 A   
  40.00 MeV   2.985E+01  3.848E-01    8.98 um     4505 A      5727 A   
