 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 05, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\7Li_Si.txt

 Ion = Lithium [3] , Mass = 7 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   6.50 MeV   1.586E+00  1.371E-03   14.94 um     5493 A      5435 A   
   7.00 MeV   1.529E+00  1.286E-03   16.32 um     5881 A      5677 A   
   8.00 MeV   1.428E+00  1.146E-03   19.23 um     7271 A      6184 A   
   9.00 MeV   1.340E+00  1.035E-03   22.34 um     8589 A      6722 A   
  10.00 MeV   1.262E+00  9.446E-04   25.64 um     9872 A      7292 A   
  11.00 MeV   1.194E+00  8.695E-04   29.15 um     1.11 um     7895 A   
  12.00 MeV   1.133E+00  8.060E-04   32.85 um     1.24 um     8530 A   
  13.00 MeV   1.079E+00  7.517E-04   36.74 um     1.37 um     9196 A   
  14.00 MeV   1.030E+00  7.046E-04   40.82 um     1.49 um     9894 A   
  15.00 MeV   9.852E-01  6.633E-04   45.09 um     1.62 um     1.06 um  
  16.00 MeV   9.404E-01  6.269E-04   49.57 um     1.75 um     1.14 um  
  17.00 MeV   8.971E-01  5.944E-04   54.25 um     1.88 um     1.22 um  
  18.00 MeV   8.619E-01  5.653E-04   59.14 um     2.02 um     1.30 um  
  20.00 MeV   8.001E-01  5.153E-04   69.51 um     2.52 um     1.48 um  
  22.50 MeV   7.356E-01  4.646E-04   83.54 um     3.23 um     1.71 um  
  25.00 MeV   6.818E-01  4.233E-04   98.73 um     3.91 um     1.97 um  
  27.50 MeV   6.361E-01  3.891E-04  115.07 um     4.57 um     2.25 um  
  30.00 MeV   5.968E-01  3.603E-04  132.54 um     5.22 um     2.54 um  
  32.50 MeV   5.627E-01  3.356E-04  151.11 um     5.88 um     2.85 um  
  35.00 MeV   5.326E-01  3.143E-04  170.76 um     6.53 um     3.17 um  
  37.50 MeV   5.059E-01  2.956E-04  191.49 um     7.20 um     3.52 um  
  40.00 MeV   4.821E-01  2.791E-04  213.28 um     7.87 um     3.88 um  
  45.00 MeV   4.412E-01  2.514E-04  259.96 um    10.34 um     4.65 um  
  50.00 MeV   4.073E-01  2.288E-04  310.74 um    12.66 um     5.48 um  
  55.00 MeV   3.788E-01  2.102E-04  365.54 um    14.92 um     6.37 um  
  60.00 MeV   3.544E-01  1.945E-04  424.29 um    17.15 um     7.32 um  
  65.00 MeV   3.332E-01  1.810E-04  486.93 um    19.39 um     8.32 um  
  70.00 MeV   3.147E-01  1.694E-04  553.39 um    21.64 um     9.39 um  
  80.00 MeV   2.838E-01  1.503E-04  697.47 um    29.89 um    11.68 um  
  90.00 MeV   2.589E-01  1.352E-04  856.32 um    37.56 um    14.20 um  
 100.00 MeV   2.384E-01  1.230E-04    1.03 mm    45.04 um    16.92 um  
 110.00 MeV   2.213E-01  1.129E-04    1.22 mm    52.46 um    19.85 um  
 120.00 MeV   2.067E-01  1.044E-04    1.42 mm    59.91 um    22.98 um  
 130.00 MeV   1.940E-01  9.710E-05    1.63 mm    67.43 um    26.31 um  
 140.00 MeV   1.830E-01  9.081E-05    1.86 mm    75.02 um    29.83 um  
 150.00 MeV   1.733E-01  8.533E-05    2.10 mm    82.72 um    33.54 um  
 160.00 MeV   1.647E-01  8.049E-05    2.36 mm    90.52 um    37.44 um  
 170.00 MeV   1.570E-01  7.620E-05    2.63 mm    98.43 um    41.52 um  
 180.00 MeV   1.501E-01  7.236E-05    2.91 mm   106.45 um    45.78 um  
 200.00 MeV   1.381E-01  6.577E-05    3.50 mm   136.60 um    54.83 um  
 225.00 MeV   1.258E-01  5.911E-05    4.32 mm   179.66 um    67.13 um  
 250.00 MeV   1.158E-01  5.372E-05    5.21 mm   220.32 um    80.47 um  
 275.00 MeV   1.075E-01  4.926E-05    6.18 mm   260.04 um    94.82 um  
 300.00 MeV   1.004E-01  4.551E-05    7.21 mm   299.46 um   110.16 um  
 325.00 MeV   9.428E-02  4.232E-05    8.32 mm   338.90 um   126.46 um  
 350.00 MeV   8.898E-02  3.955E-05    9.50 mm   378.55 um   143.68 um  
 375.00 MeV   8.434E-02  3.714E-05   10.74 mm   418.51 um   161.82 um  
 400.00 MeV   8.023E-02  3.502E-05   12.05 mm   458.84 um   180.85 um  
 450.00 MeV   7.329E-02  3.145E-05   14.86 mm   609.16 um   221.49 um  
 500.00 MeV   6.763E-02  2.857E-05   17.91 mm   749.54 um   265.43 um  
 550.00 MeV   6.292E-02  2.618E-05   21.22 mm   885.59 um   312.54 um  
 600.00 MeV   5.895E-02  2.418E-05   24.75 mm     1.02 mm   362.67 um  
 650.00 MeV   5.555E-02  2.247E-05   28.51 mm     1.15 mm   415.70 um  
 700.00 MeV   5.261E-02  2.100E-05   32.50 mm     1.29 mm   471.52 um  
 800.00 MeV   4.776E-02  1.858E-05   41.09 mm     1.78 mm   591.09 um  
 900.00 MeV   4.392E-02  1.668E-05   50.49 mm     2.22 mm   720.56 um  
   1.00 GeV   4.082E-02  1.514E-05   60.66 mm     2.66 mm   859.21 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  1.8474E+00                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
