==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2008.04
              Calc. date   ---> Juli 06. 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\Palladium in Silicon

 Ion = Palladium [46] . Mass = 105.903 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   1.297E+01  1.654E+00    3.22 um     3224 A      3634 A   
   9.00 MeV   1.411E+01  1.527E+00    3.50 um     3351 A      3831 A   
  10.00 MeV   1.516E+01  1.420E+00    3.77 um     3458 A      4004 A   
  11.00 MeV   1.612E+01  1.328E+00    4.02 um     3551 A      4158 A   
  12.00 MeV   1.700E+01  1.249E+00    4.25 um     3633 A      4295 A   
  13.00 MeV   1.781E+01  1.180E+00    4.48 um     3705 A      4420 A   
  14.00 MeV   1.856E+01  1.119E+00    4.70 um     3770 A      4533 A   
  15.00 MeV   1.925E+01  1.065E+00    4.91 um     3829 A      4638 A   
  16.00 MeV   1.989E+01  1.016E+00    5.12 um     3883 A      4735 A   
  17.00 MeV   2.049E+01  9.717E-01    5.32 um     3933 A      4825 A   
  18.00 MeV   2.105E+01  9.317E-01    5.52 um     3979 A      4909 A   
  20.00 MeV   2.208E+01  8.617E-01    5.90 um     4080 A      5063 A   
  22.50 MeV   2.322E+01  7.891E-01    6.36 um     4199 A      5232 A   
  25.00 MeV   2.424E+01  7.289E-01    6.79 um     4303 A      5382 A   
  27.50 MeV   2.517E+01  6.780E-01    7.21 um     4396 A      5517 A   
  30.00 MeV   2.603E+01  6.343E-01    7.62 um     4480 A      5639 A   
  32.50 MeV   2.684E+01  5.965E-01    8.02 um     4556 A      5750 A   
  35.00 MeV   2.761E+01  5.633E-01    8.40 um     4626 A      5853 A   
  37.50 MeV   2.835E+01  5.339E-01    8.78 um     4691 A      5948 A   
  40.00 MeV   2.906E+01  5.077E-01    9.15 um     4751 A      6037 A   
  45.00 MeV   3.042E+01  4.629E-01    9.86 um     4910 A      6198 A   
  50.00 MeV   3.171E+01  4.260E-01   10.54 um     5051 A      6340 A   
  55.00 MeV   3.294E+01  3.950E-01   11.19 um     5176 A      6468 A   
  60.00 MeV   3.412E+01  3.685E-01   11.83 um     5289 A      6584 A   
  65.00 MeV   3.526E+01  3.457E-01   12.44 um     5392 A      6690 A   
  70.00 MeV   3.636E+01  3.257E-01   13.04 um     5486 A      6787 A   
  80.00 MeV   3.843E+01  2.924E-01   14.18 um     5766 A      6959 A   
  90.00 MeV   4.035E+01  2.658E-01   15.26 um     6007 A      7109 A   
 100.00 MeV   4.213E+01  2.439E-01   16.30 um     6217 A      7242 A   
 110.00 MeV   4.377E+01  2.256E-01   17.29 um     6404 A      7361 A   
 120.00 MeV   4.529E+01  2.100E-01   18.25 um     6572 A      7468 A   
 130.00 MeV   4.670E+01  1.966E-01   19.19 um     6726 A      7565 A   
 140.00 MeV   4.799E+01  1.849E-01   20.09 um     6867 A      7655 A   
 150.00 MeV   4.918E+01  1.746E-01   20.97 um     6998 A      7738 A   
 160.00 MeV   5.028E+01  1.655E-01   21.84 um     7120 A      7816 A   
 170.00 MeV   5.128E+01  1.573E-01   22.68 um     7235 A      7888 A   
 180.00 MeV   5.220E+01  1.500E-01   23.51 um     7344 A      7956 A   
 200.00 MeV   5.382E+01  1.374E-01   25.13 um     7718 A      8082 A   
 225.00 MeV   5.548E+01  1.244E-01   27.10 um     8230 A      8223 A   
 250.00 MeV   5.625E+01  1.139E-01   29.02 um     8690 A      8351 A   
 275.00 MeV   5.686E+01  1.050E-01   30.92 um     9116 A      8468 A   
 300.00 MeV   5.735E+01  9.758E-02   32.80 um     9514 A      8579 A   
 325.00 MeV   5.766E+01  9.116E-02   34.67 um     9891 A      8682 A   
 350.00 MeV   5.780E+01  8.559E-02   36.53 um     1.03 um     8781 A   
 375.00 MeV   5.782E+01  8.070E-02   38.39 um     1.06 um     8875 A   
 400.00 MeV   5.774E+01  7.637E-02   40.25 um     1.09 um     8966 A   
 450.00 MeV   5.733E+01  6.905E-02   43.99 um     1.22 um     9141 A   
 500.00 MeV   5.668E+01  6.308E-02   47.76 um     1.33 um     9307 A   
 550.00 MeV   5.589E+01  5.811E-02   51.59 um     1.44 um     9468 A   
 600.00 MeV   5.500E+01  5.391E-02   55.47 um     1.54 um     9625 A   
 650.00 MeV   5.405E+01  5.031E-02   59.42 um     1.64 um     9780 A   
 700.00 MeV   5.308E+01  4.718E-02   63.43 um     1.74 um     9934 A   
 800.00 MeV   5.111E+01  4.202E-02   71.70 um     2.10 um     1.02 um  
 900.00 MeV   4.919E+01  3.793E-02   80.29 um     2.43 um     1.05 um  
   1.00 GeV   4.735E+01  3.460E-02   89.21 um     2.74 um     1.09 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  4.6759E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984.1989.1992.1998.2008 by J.P. Biersack and J.F. Ziegler
