 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 30, 2020 
 ==================================================================

 Disk File Name = SRIM Outputs\220Rn_120Sn.txt

 Ion = Radon [86] , Mass = 222 amu

 Target Density =  7.2816E+00 g/cm3 = 3.6541E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sn     50    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   5.628E+00  3.920E+00    1.26 um     2810 A      2313 A   
  11.00 MeV   5.888E+00  3.730E+00    1.39 um     3018 A      2523 A   
  12.00 MeV   6.141E+00  3.562E+00    1.52 um     3216 A      2729 A   
  13.00 MeV   6.387E+00  3.410E+00    1.65 um     3404 A      2930 A   
  14.00 MeV   6.630E+00  3.272E+00    1.78 um     3584 A      3127 A   
  15.00 MeV   6.868E+00  3.147E+00    1.91 um     3756 A      3319 A   
  16.00 MeV   7.105E+00  3.033E+00    2.03 um     3919 A      3506 A   
  17.00 MeV   7.339E+00  2.928E+00    2.16 um     4075 A      3689 A   
  18.00 MeV   7.573E+00  2.831E+00    2.28 um     4225 A      3866 A   
  20.00 MeV   8.041E+00  2.658E+00    2.53 um     4508 A      4207 A   
  22.50 MeV   8.629E+00  2.473E+00    2.82 um     4831 A      4608 A   
  25.00 MeV   9.224E+00  2.315E+00    3.11 um     5120 A      4981 A   
  27.50 MeV   9.826E+00  2.179E+00    3.39 um     5378 A      5328 A   
  30.00 MeV   1.043E+01  2.060E+00    3.65 um     5610 A      5650 A   
  32.50 MeV   1.105E+01  1.955E+00    3.91 um     5818 A      5950 A   
  35.00 MeV   1.167E+01  1.862E+00    4.16 um     6007 A      6230 A   
  37.50 MeV   1.228E+01  1.778E+00    4.40 um     6178 A      6490 A   
  40.00 MeV   1.290E+01  1.702E+00    4.63 um     6333 A      6733 A   
  45.00 MeV   1.413E+01  1.571E+00    5.06 um     6616 A      7172 A   
  50.00 MeV   1.535E+01  1.460E+00    5.47 um     6854 A      7557 A   
  55.00 MeV   1.654E+01  1.366E+00    5.86 um     7057 A      7898 A   
  60.00 MeV   1.770E+01  1.285E+00    6.22 um     7232 A      8201 A   
  65.00 MeV   1.882E+01  1.213E+00    6.56 um     7383 A      8473 A   
  70.00 MeV   1.991E+01  1.150E+00    6.89 um     7517 A      8718 A   
  80.00 MeV   2.199E+01  1.044E+00    7.50 um     7763 A      9143 A   
  90.00 MeV   2.393E+01  9.577E-01    8.06 um     7963 A      9501 A   
 100.00 MeV   2.574E+01  8.857E-01    8.59 um     8129 A      9807 A   
 110.00 MeV   2.743E+01  8.248E-01    9.08 um     8269 A      1.01 um  
 120.00 MeV   2.901E+01  7.725E-01    9.55 um     8390 A      1.03 um  
 130.00 MeV   3.049E+01  7.270E-01    9.99 um     8496 A      1.05 um  
 140.00 MeV   3.188E+01  6.871E-01   10.42 um     8590 A      1.07 um  
 150.00 MeV   3.318E+01  6.518E-01   10.83 um     8674 A      1.09 um  
 160.00 MeV   3.441E+01  6.202E-01   11.22 um     8750 A      1.10 um  
 170.00 MeV   3.557E+01  5.918E-01   11.61 um     8819 A      1.12 um  
 180.00 MeV   3.666E+01  5.662E-01   11.98 um     8882 A      1.13 um  
 200.00 MeV   3.866E+01  5.215E-01   12.69 um     9023 A      1.15 um  
 225.00 MeV   4.087E+01  4.755E-01   13.54 um     9190 A      1.18 um  
 250.00 MeV   4.280E+01  4.376E-01   14.35 um     9334 A      1.20 um  
 275.00 MeV   4.450E+01  4.057E-01   15.12 um     9462 A      1.22 um  
 300.00 MeV   4.599E+01  3.785E-01   15.87 um     9578 A      1.24 um  
 325.00 MeV   4.731E+01  3.550E-01   16.60 um     9683 A      1.25 um  
 350.00 MeV   4.848E+01  3.345E-01   17.31 um     9780 A      1.27 um  
 375.00 MeV   4.951E+01  3.164E-01   18.00 um     9871 A      1.28 um  
 400.00 MeV   5.042E+01  3.003E-01   18.68 um     9956 A      1.29 um  
 450.00 MeV   5.204E+01  2.729E-01   20.01 um     1.02 um     1.32 um  
 500.00 MeV   5.374E+01  2.504E-01   21.30 um     1.04 um     1.34 um  
 550.00 MeV   5.484E+01  2.316E-01   22.56 um     1.06 um     1.35 um  
 600.00 MeV   5.579E+01  2.156E-01   23.79 um     1.08 um     1.37 um  
 650.00 MeV   5.655E+01  2.018E-01   25.01 um     1.10 um     1.39 um  
 700.00 MeV   5.717E+01  1.898E-01   26.21 um     1.12 um     1.40 um  
 800.00 MeV   5.806E+01  1.699E-01   28.58 um     1.17 um     1.43 um  
 900.00 MeV   5.861E+01  1.540E-01   30.92 um     1.22 um     1.45 um  
   1.00 GeV   5.893E+01  1.410E-01   33.25 um     1.27 um     1.47 um  
   1.10 GeV   5.909E+01  1.301E-01   35.57 um     1.32 um     1.49 um  
   1.20 GeV   5.914E+01  1.209E-01   37.89 um     1.36 um     1.51 um  
   1.30 GeV   5.911E+01  1.130E-01   40.21 um     1.41 um     1.53 um  
   1.40 GeV   5.902E+01  1.062E-01   42.53 um     1.45 um     1.55 um  
   1.50 GeV   5.890E+01  1.001E-01   44.85 um     1.49 um     1.57 um  
   1.60 GeV   5.876E+01  9.479E-02   47.18 um     1.53 um     1.59 um  
   1.70 GeV   5.860E+01  9.003E-02   49.51 um     1.57 um     1.60 um  
   1.80 GeV   5.843E+01  8.575E-02   51.86 um     1.61 um     1.62 um  
   2.00 GeV   5.807E+01  7.837E-02   56.56 um     1.75 um     1.65 um  
   2.25 GeV   5.760E+01  7.085E-02   62.49 um     1.94 um     1.69 um  
   2.50 GeV   5.711E+01  6.472E-02   68.47 um     2.13 um     1.73 um  
   2.75 GeV   5.660E+01  5.962E-02   74.50 um     2.30 um     1.76 um  
   3.00 GeV   5.608E+01  5.531E-02   80.58 um     2.46 um     1.80 um  
   3.25 GeV   5.553E+01  5.161E-02   86.73 um     2.61 um     1.83 um  
   3.50 GeV   5.495E+01  4.841E-02   92.94 um     2.76 um     1.87 um  
   3.75 GeV   5.435E+01  4.560E-02   99.21 um     2.90 um     1.90 um  
   4.00 GeV   5.372E+01  4.311E-02  105.56 um     3.04 um     1.94 um  
   4.50 GeV   5.240E+01  3.891E-02  118.49 um     3.56 um     2.01 um  
   5.00 GeV   5.100E+01  3.550E-02  131.77 um     4.03 um     2.07 um  
   5.50 GeV   4.956E+01  3.266E-02  145.42 um     4.48 um     2.14 um  
   6.00 GeV   4.812E+01  3.027E-02  159.47 um     4.90 um     2.21 um  
   6.50 GeV   4.670E+01  2.822E-02  173.95 um     5.32 um     2.29 um  
   7.00 GeV   4.540E+01  2.644E-02  188.85 um     5.73 um     2.36 um  
   8.00 GeV   4.305E+01  2.352E-02  219.91 um     7.23 um     2.51 um  
   9.00 GeV   4.096E+01  2.120E-02  252.60 um     8.59 um     2.67 um  
  10.00 GeV   3.909E+01  1.932E-02  286.91 um     9.88 um     2.83 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  7.2814E+01                 eV / Angstrom 
  7.2814E+02                keV / micron   
  7.2814E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.9926E+02                 eV / (1E15 atoms/cm2)
  4.8508E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
