 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 30, 2020 
 ==================================================================

 Disk File Name = SRIM Outputs\228Ra_120Sn.txt

 Ion = Radium [88] , Mass = 228 amu

 Target Density =  7.2816E+00 g/cm3 = 3.6541E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sn     50    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   5.539E+00  4.126E+00    1.23 um     2759 A      2259 A   
  11.00 MeV   5.785E+00  3.930E+00    1.36 um     2968 A      2466 A   
  12.00 MeV   6.023E+00  3.754E+00    1.49 um     3167 A      2670 A   
  13.00 MeV   6.256E+00  3.596E+00    1.62 um     3358 A      2871 A   
  14.00 MeV   6.483E+00  3.452E+00    1.75 um     3540 A      3067 A   
  15.00 MeV   6.708E+00  3.322E+00    1.88 um     3715 A      3259 A   
  16.00 MeV   6.931E+00  3.202E+00    2.00 um     3882 A      3446 A   
  17.00 MeV   7.153E+00  3.092E+00    2.13 um     4042 A      3630 A   
  18.00 MeV   7.374E+00  2.991E+00    2.25 um     4195 A      3809 A   
  20.00 MeV   7.819E+00  2.809E+00    2.50 um     4487 A      4154 A   
  22.50 MeV   8.383E+00  2.615E+00    2.80 um     4822 A      4561 A   
  25.00 MeV   8.958E+00  2.450E+00    3.09 um     5122 A      4942 A   
  27.50 MeV   9.544E+00  2.307E+00    3.37 um     5391 A      5298 A   
  30.00 MeV   1.014E+01  2.182E+00    3.64 um     5633 A      5630 A   
  32.50 MeV   1.075E+01  2.071E+00    3.90 um     5852 A      5940 A   
  35.00 MeV   1.136E+01  1.973E+00    4.15 um     6049 A      6228 A   
  37.50 MeV   1.198E+01  1.885E+00    4.39 um     6228 A      6497 A   
  40.00 MeV   1.260E+01  1.805E+00    4.62 um     6391 A      6749 A   
  45.00 MeV   1.384E+01  1.666E+00    5.07 um     6687 A      7204 A   
  50.00 MeV   1.507E+01  1.550E+00    5.48 um     6936 A      7603 A   
  55.00 MeV   1.628E+01  1.450E+00    5.87 um     7147 A      7956 A   
  60.00 MeV   1.746E+01  1.364E+00    6.23 um     7329 A      8270 A   
  65.00 MeV   1.861E+01  1.289E+00    6.58 um     7487 A      8551 A   
  70.00 MeV   1.972E+01  1.222E+00    6.91 um     7625 A      8804 A   
  80.00 MeV   2.184E+01  1.110E+00    7.52 um     7879 A      9243 A   
  90.00 MeV   2.383E+01  1.018E+00    8.08 um     8084 A      9611 A   
 100.00 MeV   2.567E+01  9.420E-01    8.61 um     8254 A      9925 A   
 110.00 MeV   2.740E+01  8.774E-01    9.10 um     8397 A      1.02 um  
 120.00 MeV   2.901E+01  8.219E-01    9.57 um     8521 A      1.04 um  
 130.00 MeV   3.052E+01  7.737E-01   10.01 um     8629 A      1.06 um  
 140.00 MeV   3.193E+01  7.314E-01   10.43 um     8724 A      1.08 um  
 150.00 MeV   3.325E+01  6.938E-01   10.84 um     8810 A      1.10 um  
 160.00 MeV   3.450E+01  6.603E-01   11.24 um     8887 A      1.12 um  
 170.00 MeV   3.568E+01  6.302E-01   11.62 um     8957 A      1.13 um  
 180.00 MeV   3.678E+01  6.030E-01   11.99 um     9021 A      1.15 um  
 200.00 MeV   3.882E+01  5.556E-01   12.70 um     9163 A      1.17 um  
 225.00 MeV   4.107E+01  5.066E-01   13.54 um     9329 A      1.19 um  
 250.00 MeV   4.303E+01  4.663E-01   14.34 um     9474 A      1.22 um  
 275.00 MeV   4.477E+01  4.324E-01   15.11 um     9602 A      1.24 um  
 300.00 MeV   4.630E+01  4.035E-01   15.86 um     9717 A      1.25 um  
 325.00 MeV   4.765E+01  3.785E-01   16.58 um     9821 A      1.27 um  
 350.00 MeV   4.885E+01  3.566E-01   17.28 um     9918 A      1.29 um  
 375.00 MeV   4.992E+01  3.374E-01   17.97 um     1.00 um     1.30 um  
 400.00 MeV   5.087E+01  3.202E-01   18.65 um     1.01 um     1.31 um  
 450.00 MeV   5.247E+01  2.911E-01   19.96 um     1.03 um     1.33 um  
 500.00 MeV   5.426E+01  2.671E-01   21.24 um     1.05 um     1.35 um  
 550.00 MeV   5.545E+01  2.471E-01   22.48 um     1.07 um     1.37 um  
 600.00 MeV   5.647E+01  2.301E-01   23.70 um     1.09 um     1.39 um  
 650.00 MeV   5.731E+01  2.154E-01   24.90 um     1.11 um     1.40 um  
 700.00 MeV   5.799E+01  2.026E-01   26.09 um     1.13 um     1.42 um  
 800.00 MeV   5.901E+01  1.814E-01   28.42 um     1.18 um     1.45 um  
 900.00 MeV   5.967E+01  1.644E-01   30.73 um     1.23 um     1.47 um  
   1.00 GeV   6.009E+01  1.505E-01   33.01 um     1.28 um     1.49 um  
   1.10 GeV   6.033E+01  1.390E-01   35.29 um     1.32 um     1.51 um  
   1.20 GeV   6.045E+01  1.292E-01   37.55 um     1.37 um     1.53 um  
   1.30 GeV   6.049E+01  1.207E-01   39.82 um     1.41 um     1.55 um  
   1.40 GeV   6.047E+01  1.134E-01   42.08 um     1.45 um     1.57 um  
   1.50 GeV   6.040E+01  1.070E-01   44.35 um     1.49 um     1.59 um  
   1.60 GeV   6.030E+01  1.013E-01   46.62 um     1.52 um     1.60 um  
   1.70 GeV   6.019E+01  9.619E-02   48.89 um     1.56 um     1.62 um  
   1.80 GeV   6.005E+01  9.162E-02   51.17 um     1.60 um     1.64 um  
   2.00 GeV   5.975E+01  8.375E-02   55.75 um     1.73 um     1.67 um  
   2.25 GeV   5.935E+01  7.572E-02   61.51 um     1.92 um     1.70 um  
   2.50 GeV   5.891E+01  6.917E-02   67.30 um     2.09 um     1.74 um  
   2.75 GeV   5.845E+01  6.373E-02   73.15 um     2.26 um     1.77 um  
   3.00 GeV   5.796E+01  5.913E-02   79.04 um     2.41 um     1.81 um  
   3.25 GeV   5.744E+01  5.518E-02   84.98 um     2.56 um     1.84 um  
   3.50 GeV   5.690E+01  5.175E-02   90.98 um     2.70 um     1.88 um  
   3.75 GeV   5.632E+01  4.875E-02   97.04 um     2.84 um     1.91 um  
   4.00 GeV   5.571E+01  4.610E-02  103.16 um     2.97 um     1.94 um  
   4.50 GeV   5.441E+01  4.161E-02  115.63 um     3.46 um     2.01 um  
   5.00 GeV   5.302E+01  3.796E-02  128.40 um     3.91 um     2.07 um  
   5.50 GeV   5.158E+01  3.493E-02  141.52 um     4.34 um     2.14 um  
   6.00 GeV   5.012E+01  3.238E-02  155.02 um     4.74 um     2.21 um  
   6.50 GeV   4.867E+01  3.018E-02  168.92 um     5.14 um     2.27 um  
   7.00 GeV   4.730E+01  2.829E-02  183.22 um     5.53 um     2.34 um  
   8.00 GeV   4.488E+01  2.516E-02  213.02 um     6.96 um     2.49 um  
   9.00 GeV   4.272E+01  2.268E-02  244.37 um     8.27 um     2.64 um  
  10.00 GeV   4.078E+01  2.067E-02  277.27 um     9.49 um     2.79 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  7.2814E+01                 eV / Angstrom 
  7.2814E+02                keV / micron   
  7.2814E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.9926E+02                 eV / (1E15 atoms/cm2)
  4.7181E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
