 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2008.04

SRIM
              Calc. date   ---> July 19, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\Hg184_natSi

 Ion = Mercury [80] , Mass = 184 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   1.585E+01  5.377E+00    1.92 um     1836 A      1883 A   
  10.00 MeV   1.647E+01  5.060E+00    2.12 um     1958 A      2031 A   
  11.00 MeV   1.705E+01  4.784E+00    2.31 um     2070 A      2171 A   
  12.00 MeV   1.760E+01  4.541E+00    2.51 um     2174 A      2305 A   
  13.00 MeV   1.814E+01  4.325E+00    2.70 um     2272 A      2434 A   
  14.00 MeV   1.866E+01  4.131E+00    2.88 um     2364 A      2557 A   
  15.00 MeV   1.918E+01  3.956E+00    3.07 um     2451 A      2675 A   
  16.00 MeV   1.969E+01  3.797E+00    3.25 um     2533 A      2789 A   
  17.00 MeV   2.020E+01  3.653E+00    3.43 um     2610 A      2898 A   
  18.00 MeV   2.071E+01  3.520E+00    3.61 um     2683 A      3003 A   
  20.00 MeV   2.172E+01  3.286E+00    3.95 um     2838 A      3201 A   
  22.50 MeV   2.298E+01  3.038E+00    4.37 um     3021 A      3429 A   
  25.00 MeV   2.424E+01  2.829E+00    4.77 um     3182 A      3637 A   
  27.50 MeV   2.550E+01  2.651E+00    5.16 um     3324 A      3827 A   
  30.00 MeV   2.673E+01  2.496E+00    5.53 um     3451 A      4003 A   
  32.50 MeV   2.796E+01  2.360E+00    5.89 um     3564 A      4164 A   
  35.00 MeV   2.916E+01  2.240E+00    6.24 um     3667 A      4314 A   
  37.50 MeV   3.033E+01  2.133E+00    6.57 um     3761 A      4452 A   
  40.00 MeV   3.149E+01  2.037E+00    6.90 um     3846 A      4582 A   
  45.00 MeV   3.371E+01  1.871E+00    7.52 um     4044 A      4815 A   
  50.00 MeV   3.584E+01  1.732E+00    8.10 um     4212 A      5021 A   
  55.00 MeV   3.786E+01  1.615E+00    8.66 um     4357 A      5204 A   
  60.00 MeV   3.979E+01  1.514E+00    9.19 um     4484 A      5369 A   
  65.00 MeV   4.163E+01  1.426E+00    9.70 um     4597 A      5518 A   
  70.00 MeV   4.339E+01  1.349E+00   10.19 um     4699 A      5653 A   
  80.00 MeV   4.668E+01  1.219E+00   11.11 um     4961 A      5892 A   
  90.00 MeV   4.970E+01  1.114E+00   11.98 um     5178 A      6097 A   
 100.00 MeV   5.250E+01  1.027E+00   12.81 um     5364 A      6275 A   
 110.00 MeV   5.510E+01  9.542E-01   13.59 um     5526 A      6433 A   
 120.00 MeV   5.752E+01  8.916E-01   14.34 um     5670 A      6574 A   
 130.00 MeV   5.979E+01  8.374E-01   15.06 um     5798 A      6701 A   
 140.00 MeV   6.192E+01  7.900E-01   15.76 um     5914 A      6817 A   
 150.00 MeV   6.393E+01  7.481E-01   16.44 um     6020 A      6923 A   
 160.00 MeV   6.582E+01  7.108E-01   17.09 um     6118 A      7021 A   
 170.00 MeV   6.760E+01  6.773E-01   17.73 um     6209 A      7111 A   
 180.00 MeV   6.929E+01  6.471E-01   18.35 um     6294 A      7196 A   
