 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 17, 2020 
 ==================================================================

 Disk File Name = SRIM Outputs\16O_Si.txt

 Ion = Oxygen [8] , Mass = 16 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / mm       
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   7.00 MeV   1.641E+03  3.972E+00    5.26 um     2615 A      3321 A   
   8.00 MeV   1.625E+03  3.554E+00    5.87 um     2786 A      3428 A   
   9.00 MeV   1.608E+03  3.221E+00    6.49 um     2949 A      3530 A   
  10.00 MeV   1.592E+03  2.948E+00    7.11 um     3106 A      3629 A   
  11.00 MeV   1.576E+03  2.721E+00    7.74 um     3258 A      3725 A   
  12.00 MeV   1.560E+03  2.529E+00    8.37 um     3406 A      3820 A   
  13.00 MeV   1.545E+03  2.363E+00    9.02 um     3550 A      3913 A   
  14.00 MeV   1.530E+03  2.219E+00    9.66 um     3691 A      4005 A   
  15.00 MeV   1.516E+03  2.093E+00   10.32 um     3829 A      4095 A   
  16.00 MeV   1.501E+03  1.981E+00   10.98 um     3965 A      4186 A   
  17.00 MeV   1.488E+03  1.881E+00   11.65 um     4098 A      4275 A   
  18.00 MeV   1.474E+03  1.792E+00   12.32 um     4229 A      4364 A   
  20.00 MeV   1.447E+03  1.637E+00   13.69 um     4690 A      4541 A   
  22.50 MeV   1.415E+03  1.480E+00   15.43 um     5345 A      4761 A   
  25.00 MeV   1.383E+03  1.352E+00   17.22 um     5953 A      4981 A   
  27.50 MeV   1.352E+03  1.245E+00   19.04 um     6529 A      5201 A   
  30.00 MeV   1.322E+03  1.155E+00   20.91 um     7082 A      5422 A   
  32.50 MeV   1.293E+03  1.078E+00   22.82 um     7618 A      5645 A   
  35.00 MeV   1.263E+03  1.011E+00   24.77 um     8141 A      5869 A   
  37.50 MeV   1.227E+03  9.520E-01   26.78 um     8658 A      6096 A   
  40.00 MeV   1.193E+03  9.000E-01   28.84 um     9174 A      6327 A   
  45.00 MeV   1.135E+03  8.123E-01   33.14 um     1.11 um     6802 A   
  50.00 MeV   1.082E+03  7.410E-01   37.64 um     1.28 um     7292 A   
  55.00 MeV   1.032E+03  6.817E-01   42.37 um     1.45 um     7800 A   
  60.00 MeV   9.866E+02  6.317E-01   47.32 um     1.62 um     8326 A   
  65.00 MeV   9.442E+02  5.889E-01   52.50 um     1.78 um     8872 A   
  70.00 MeV   9.049E+02  5.518E-01   57.90 um     1.95 um     9438 A   
  80.00 MeV   8.347E+02  4.906E-01   69.41 um     2.55 um     1.06 um  
  90.00 MeV   7.740E+02  4.422E-01   81.84 um     3.11 um     1.19 um  
 100.00 MeV   7.213E+02  4.029E-01   95.22 um     3.65 um     1.33 um  
 110.00 MeV   6.753E+02  3.703E-01  109.54 um     4.19 um     1.47 um  
 120.00 MeV   6.350E+02  3.429E-01  124.81 um     4.72 um     1.63 um  
 130.00 MeV   5.994E+02  3.194E-01  141.01 um     5.26 um     1.79 um  
 140.00 MeV   5.678E+02  2.990E-01  158.14 um     5.81 um     1.96 um  
 150.00 MeV   5.397E+02  2.812E-01  176.20 um     6.36 um     2.14 um  
 160.00 MeV   5.145E+02  2.656E-01  195.17 um     6.92 um     2.33 um  
 170.00 MeV   4.918E+02  2.516E-01  215.04 um     7.48 um     2.53 um  
 180.00 MeV   4.714E+02  2.391E-01  235.79 um     8.06 um     2.74 um  
 200.00 MeV   4.358E+02  2.176E-01  279.91 um    10.22 um     3.17 um  
 225.00 MeV   3.993E+02  1.959E-01  339.82 um    13.32 um     3.76 um  
 250.00 MeV   3.694E+02  1.783E-01  404.90 um    16.23 um     4.40 um  
 275.00 MeV   3.442E+02  1.637E-01  474.99 um    19.06 um     5.08 um  
 300.00 MeV   3.227E+02  1.514E-01  549.99 um    21.86 um     5.81 um  
