 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> March 05, 2021 
 ==================================================================

 Disk File Name = SRIM Outputs\224Rn_120Sn.txt

 Ion = Radon [86] , Mass = 224 amu

 Target Density =  7.2816E+00 g/cm3 = 3.6541E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sn     50    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   5.604E+00  3.944E+00    1.26 um     2802 A      2305 A   
  11.00 MeV   5.863E+00  3.754E+00    1.39 um     3010 A      2515 A   
  12.00 MeV   6.114E+00  3.584E+00    1.52 um     3208 A      2721 A   
  13.00 MeV   6.359E+00  3.431E+00    1.65 um     3397 A      2922 A   
  14.00 MeV   6.600E+00  3.293E+00    1.78 um     3577 A      3119 A   
  15.00 MeV   6.836E+00  3.168E+00    1.91 um     3748 A      3311 A   
  16.00 MeV   7.071E+00  3.053E+00    2.03 um     3912 A      3498 A   
  17.00 MeV   7.304E+00  2.947E+00    2.16 um     4069 A      3681 A   
  18.00 MeV   7.536E+00  2.850E+00    2.28 um     4218 A      3858 A   
  20.00 MeV   7.999E+00  2.675E+00    2.53 um     4503 A      4200 A   
  22.50 MeV   8.582E+00  2.489E+00    2.83 um     4827 A      4601 A   
  25.00 MeV   9.171E+00  2.331E+00    3.11 um     5117 A      4975 A   
  27.50 MeV   9.767E+00  2.194E+00    3.39 um     5377 A      5323 A   
  30.00 MeV   1.037E+01  2.074E+00    3.66 um     5610 A      5647 A   
  32.50 MeV   1.098E+01  1.969E+00    3.92 um     5820 A      5948 A   
  35.00 MeV   1.159E+01  1.875E+00    4.17 um     6010 A      6229 A   
  37.50 MeV   1.220E+01  1.790E+00    4.41 um     6182 A      6491 A   
  40.00 MeV   1.281E+01  1.714E+00    4.64 um     6338 A      6735 A   
  45.00 MeV   1.404E+01  1.582E+00    5.08 um     6624 A      7177 A   
  50.00 MeV   1.524E+01  1.471E+00    5.49 um     6865 A      7565 A   
  55.00 MeV   1.642E+01  1.376E+00    5.87 um     7069 A      7908 A   
  60.00 MeV   1.757E+01  1.294E+00    6.24 um     7246 A      8214 A   
  65.00 MeV   1.869E+01  1.222E+00    6.58 um     7399 A      8488 A   
  70.00 MeV   1.978E+01  1.159E+00    6.91 um     7534 A      8735 A   
  80.00 MeV   2.185E+01  1.052E+00    7.53 um     7783 A      9164 A   
  90.00 MeV   2.378E+01  9.648E-01    8.09 um     7985 A      9524 A   
 100.00 MeV   2.558E+01  8.924E-01    8.62 um     8152 A      9833 A   
 110.00 MeV   2.727E+01  8.310E-01    9.12 um     8294 A      1.01 um  
 120.00 MeV   2.885E+01  7.783E-01    9.59 um     8416 A      1.03 um  
 130.00 MeV   3.032E+01  7.326E-01   10.03 um     8523 A      1.05 um  
 140.00 MeV   3.171E+01  6.924E-01   10.46 um     8618 A      1.07 um  
 150.00 MeV   3.301E+01  6.567E-01   10.87 um     8702 A      1.09 um  
 160.00 MeV   3.424E+01  6.250E-01   11.27 um     8779 A      1.11 um  
 170.00 MeV   3.540E+01  5.964E-01   11.65 um     8849 A      1.12 um  
 180.00 MeV   3.649E+01  5.705E-01   12.03 um     8913 A      1.13 um  
