 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> July 22, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\209Tl_Si.txt

 Ion = Thallium [81] , Mass = 209 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   1.572E+01  5.586E+00    2.13 um     1940 A      1998 A   
  11.00 MeV   1.635E+01  5.289E+00    2.33 um     2054 A      2140 A   
  12.00 MeV   1.694E+01  5.027E+00    2.52 um     2161 A      2275 A   
  13.00 MeV   1.750E+01  4.793E+00    2.71 um     2261 A      2404 A   
  14.00 MeV   1.803E+01  4.583E+00    2.90 um     2355 A      2529 A   
  15.00 MeV   1.853E+01  4.394E+00    3.09 um     2443 A      2648 A   
  16.00 MeV   1.903E+01  4.221E+00    3.27 um     2527 A      2763 A   
  17.00 MeV   1.951E+01  4.064E+00    3.46 um     2606 A      2873 A   
  18.00 MeV   1.997E+01  3.920E+00    3.64 um     2681 A      2979 A   
  20.00 MeV   2.089E+01  3.663E+00    3.99 um     2841 A      3181 A   
  22.50 MeV   2.200E+01  3.392E+00    4.41 um     3032 A      3414 A   
  25.00 MeV   2.310E+01  3.163E+00    4.83 um     3201 A      3628 A   
  27.50 MeV   2.418E+01  2.966E+00    5.23 um     3352 A      3826 A   
  30.00 MeV   2.525E+01  2.795E+00    5.61 um     3487 A      4010 A   
  32.50 MeV   2.630E+01  2.646E+00    5.99 um     3610 A      4180 A   
  35.00 MeV   2.735E+01  2.513E+00    6.35 um     3722 A      4339 A   
  37.50 MeV   2.839E+01  2.394E+00    6.70 um     3824 A      4487 A   
  40.00 MeV   2.941E+01  2.288E+00    7.05 um     3918 A      4626 A   
  45.00 MeV   3.141E+01  2.103E+00    7.70 um     4136 A      4878 A   
  50.00 MeV   3.335E+01  1.950E+00    8.33 um     4322 A      5102 A   
  55.00 MeV   3.523E+01  1.819E+00    8.92 um     4484 A      5302 A   
  60.00 MeV   3.704E+01  1.706E+00    9.48 um     4626 A      5482 A   
  65.00 MeV   3.878E+01  1.608E+00   10.03 um     4751 A      5646 A   
  70.00 MeV   4.046E+01  1.522E+00   10.55 um     4864 A      5795 A   
  80.00 MeV   4.364E+01  1.377E+00   11.53 um     5153 A      6059 A   
  90.00 MeV   4.660E+01  1.260E+00   12.46 um     5392 A      6285 A   
 100.00 MeV   4.936E+01  1.162E+00   13.33 um     5596 A      6481 A   
 110.00 MeV   5.194E+01  1.080E+00   14.16 um     5772 A      6655 A   
 120.00 MeV   5.436E+01  1.010E+00   14.96 um     5927 A      6811 A   
 130.00 MeV   5.664E+01  9.488E-01   15.72 um     6065 A      6950 A   
 140.00 MeV   5.879E+01  8.955E-01   16.45 um     6190 A      7078 A   
 150.00 MeV   6.081E+01  8.483E-01   17.16 um     6304 A      7194 A   
 160.00 MeV   6.273E+01  8.063E-01   17.85 um     6408 A      7301 A   
 170.00 MeV   6.455E+01  7.686E-01   18.51 um     6505 A      7400 A   
 180.00 MeV   6.627E+01  7.345E-01   19.16 um     6594 A      7493 A   
 200.00 MeV   6.946E+01  6.754E-01   20.42 um     6872 A      7660 A   
 225.00 MeV   7.303E+01  6.146E-01   21.91 um     7235 A      7843 A   
 250.00 MeV   7.620E+01  5.646E-01   23.34 um     7550 A      8003 A   
 275.00 MeV   7.902E+01  5.228E-01   24.72 um     7828 A      8146 A   
 300.00 MeV   8.154E+01  4.871E-01   26.05 um     8080 A      8274 A   
 325.00 MeV   8.380E+01  4.563E-01   27.35 um     8309 A      8392 A   
 350.00 MeV   8.582E+01  4.295E-01   28.61 um     8521 A      8500 A   
 375.00 MeV   8.763E+01  4.059E-01   29.85 um     8718 A      8600 A   
 400.00 MeV   8.926E+01  3.849E-01   31.06 um     8903 A      8693 A   
 450.00 MeV   9.201E+01  3.493E-01   33.42 um     9542 A      8864 A   
 500.00 MeV   9.322E+01  3.201E-01   35.74 um     1.01 um     9018 A   
 550.00 MeV   9.450E+01  2.957E-01   38.03 um     1.06 um     9159 A   
 600.00 MeV   9.549E+01  2.750E-01   40.28 um     1.11 um     9291 A   
 650.00 MeV   9.621E+01  2.572E-01   42.53 um     1.16 um     9415 A   
 700.00 MeV   9.670E+01  2.417E-01   44.75 um     1.20 um     9532 A   
 800.00 MeV   9.718E+01  2.160E-01   49.18 um     1.36 um     9751 A   
 900.00 MeV   9.717E+01  1.956E-01   53.61 um     1.50 um     9954 A   
   1.00 GeV   9.682E+01  1.789E-01   58.04 um     1.63 um     1.01 um  
   1.10 GeV   9.625E+01  1.650E-01   62.49 um     1.75 um     1.03 um  
   1.20 GeV   9.553E+01  1.532E-01   66.98 um     1.86 um     1.05 um  
   1.30 GeV   9.471E+01  1.431E-01   71.50 um     1.97 um     1.07 um  
   1.40 GeV   9.384E+01  1.343E-01   76.06 um     2.07 um     1.08 um  
   1.50 GeV   9.293E+01  1.266E-01   80.67 um     2.17 um     1.10 um  
   1.60 GeV   9.200E+01  1.198E-01   85.32 um     2.27 um     1.12 um  
   1.70 GeV   9.108E+01  1.137E-01   90.02 um     2.37 um     1.13 um  
   1.80 GeV   9.016E+01  1.082E-01   94.77 um     2.46 um     1.15 um  
   2.00 GeV   8.836E+01  9.885E-02  104.42 um     2.82 um     1.18 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  2.7307E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
