 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 18, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\127In_Si.txt

 Ion = Indium [49] , Mass = 127 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   1.231E+01  1.936E+00    3.57 um     3420 A      3843 A   
  10.00 MeV   1.332E+01  1.804E+00    3.85 um     3553 A      4047 A   
  11.00 MeV   1.426E+01  1.691E+00    4.13 um     3668 A      4229 A   
  12.00 MeV   1.515E+01  1.593E+00    4.39 um     3769 A      4392 A   
  13.00 MeV   1.598E+01  1.506E+00    4.63 um     3858 A      4540 A   
  14.00 MeV   1.675E+01  1.430E+00    4.87 um     3937 A      4675 A   
  15.00 MeV   1.748E+01  1.362E+00    5.10 um     4009 A      4799 A   
  16.00 MeV   1.815E+01  1.301E+00    5.32 um     4075 A      4914 A   
  17.00 MeV   1.879E+01  1.246E+00    5.54 um     4135 A      5020 A   
  18.00 MeV   1.938E+01  1.195E+00    5.75 um     4191 A      5119 A   
  20.00 MeV   2.048E+01  1.107E+00    6.16 um     4309 A      5300 A   
  22.50 MeV   2.168E+01  1.016E+00    6.64 um     4447 A      5499 A   
  25.00 MeV   2.274E+01  9.394E-01    7.10 um     4566 A      5674 A   
  27.50 MeV   2.370E+01  8.748E-01    7.54 um     4672 A      5831 A   
  30.00 MeV   2.457E+01  8.194E-01    7.97 um     4767 A      5973 A   
  32.50 MeV   2.538E+01  7.712E-01    8.39 um     4853 A      6102 A   
  35.00 MeV   2.613E+01  7.289E-01    8.79 um     4932 A      6221 A   
  37.50 MeV   2.685E+01  6.914E-01    9.18 um     5005 A      6332 A   
  40.00 MeV   2.753E+01  6.579E-01    9.57 um     5072 A      6434 A   
  45.00 MeV   2.881E+01  6.007E-01   10.31 um     5246 A      6621 A   
  50.00 MeV   3.002E+01  5.533E-01   11.03 um     5399 A      6786 A   
  55.00 MeV   3.117E+01  5.135E-01   11.72 um     5536 A      6935 A   
  60.00 MeV   3.228E+01  4.795E-01   12.39 um     5659 A      7069 A   
  65.00 MeV   3.335E+01  4.501E-01   13.03 um     5772 A      7192 A   
  70.00 MeV   3.439E+01  4.244E-01   13.66 um     5874 A      7305 A   
  80.00 MeV   3.637E+01  3.814E-01   14.86 um     6174 A      7506 A   
  90.00 MeV   3.825E+01  3.470E-01   16.00 um     6430 A      7680 A   
 100.00 MeV   4.002E+01  3.187E-01   17.09 um     6653 A      7834 A   
 110.00 MeV   4.170E+01  2.949E-01   18.13 um     6851 A      7971 A   
 120.00 MeV   4.329E+01  2.748E-01   19.14 um     7028 A      8095 A   
 130.00 MeV   4.478E+01  2.574E-01   20.11 um     7188 A      8207 A   
 140.00 MeV   4.619E+01  2.422E-01   21.05 um     7335 A      8310 A   
 150.00 MeV   4.752E+01  2.288E-01   21.97 um     7470 A      8405 A   
 160.00 MeV   4.876E+01  2.170E-01   22.86 um     7595 A      8493 A   
 170.00 MeV   4.993E+01  2.064E-01   23.72 um     7712 A      8575 A   
 180.00 MeV   5.103E+01  1.968E-01   24.57 um     7822 A      8652 A   
 200.00 MeV   5.302E+01  1.803E-01   26.22 um     8192 A      8792 A   
 225.00 MeV   5.517E+01  1.635E-01   28.21 um     8689 A      8948 A   
 250.00 MeV   5.698E+01  1.497E-01   30.12 um     9127 A      9086 A   
 275.00 MeV   5.847E+01  1.381E-01   31.98 um     9521 A      9211 A   
 300.00 MeV   5.923E+01  1.284E-01   33.80 um     9884 A      9326 A   
 325.00 MeV   5.991E+01  1.200E-01   35.61 um     1.02 um     9434 A   
 350.00 MeV   6.053E+01  1.127E-01   37.39 um     1.05 um     9535 A   
 375.00 MeV   6.099E+01  1.063E-01   39.16 um     1.09 um     9630 A   
 400.00 MeV   6.131E+01  1.006E-01   40.92 um     1.12 um     9721 A   
 450.00 MeV   6.165E+01  9.104E-02   44.42 um     1.22 um     9891 A   
 500.00 MeV   6.164E+01  8.320E-02   47.90 um     1.32 um     1.01 um  
 550.00 MeV   6.139E+01  7.668E-02   51.40 um     1.41 um     1.02 um  
 600.00 MeV   6.097E+01  7.117E-02   54.92 um     1.50 um     1.03 um  
 650.00 MeV   6.041E+01  6.644E-02   58.46 um     1.58 um     1.05 um  
 700.00 MeV   5.976E+01  6.233E-02   62.04 um     1.66 um     1.06 um  
 800.00 MeV   5.829E+01  5.554E-02   69.34 um     1.96 um     1.09 um  
 900.00 MeV   5.670E+01  5.016E-02   76.82 um     2.23 um     1.12 um  
   1.00 GeV   5.509E+01  4.578E-02   84.53 um     2.48 um     1.14 um  
   1.10 GeV   5.350E+01  4.214E-02   92.46 um     2.73 um     1.17 um  
   1.20 GeV   5.195E+01  3.906E-02  100.62 um     2.96 um     1.19 um  
   1.30 GeV   5.047E+01  3.643E-02  109.03 um     3.19 um     1.22 um  
   1.40 GeV   4.906E+01  3.414E-02  117.69 um     3.42 um     1.25 um  
   1.50 GeV   4.771E+01  3.214E-02  126.59 um     3.65 um     1.27 um  
   1.60 GeV   4.643E+01  3.038E-02  135.74 um     3.87 um     1.30 um  
   1.70 GeV   4.522E+01  2.880E-02  145.13 um     4.10 um     1.33 um  
   1.80 GeV   4.406E+01  2.740E-02  154.78 um     4.32 um     1.36 um  
   2.00 GeV   4.193E+01  2.497E-02  174.82 um     5.17 um     1.42 um  
   2.25 GeV   3.954E+01  2.251E-02  201.27 um     6.38 um     1.50 um  
   2.50 GeV   3.741E+01  2.051E-02  229.27 um     7.52 um     1.59 um  
   2.75 GeV   3.549E+01  1.886E-02  258.82 um     8.60 um     1.68 um  
   3.00 GeV   3.377E+01  1.746E-02  289.93 um     9.67 um     1.78 um  
   3.25 GeV   3.219E+01  1.626E-02  322.59 um    10.72 um     1.88 um  
   3.50 GeV   3.076E+01  1.523E-02  356.81 um    11.76 um     1.99 um  
   3.75 GeV   2.944E+01  1.432E-02  392.59 um    12.81 um     2.11 um  
   4.00 GeV   2.830E+01  1.353E-02  429.90 um    13.86 um     2.22 um  
   4.50 GeV   2.634E+01  1.218E-02  508.78 um    17.80 um     2.48 um  
   5.00 GeV   2.467E+01  1.109E-02  593.28 um    21.44 um     2.75 um  
   5.50 GeV   2.322E+01  1.018E-02  683.28 um    24.94 um     3.04 um  
   6.00 GeV   2.195E+01  9.422E-03  778.68 um    28.37 um     3.35 um  
   6.50 GeV   2.084E+01  8.770E-03  879.39 um    31.75 um     3.68 um  
   7.00 GeV   1.985E+01  8.207E-03  985.29 um    35.11 um     4.02 um  
   8.00 GeV   1.817E+01  7.281E-03    1.21 mm    47.58 um     4.75 um  
   9.00 GeV   1.680E+01  6.551E-03    1.46 mm    59.01 um     5.54 um  
  10.00 GeV   1.566E+01  5.958E-03    1.72 mm    69.96 um     6.38 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  4.2991E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
