 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 06, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\112Cd_112Cd.txt

 Ion = Cadmium [48] , Mass = 112 amu

 Target Density =  8.6420E+00 g/cm3 = 4.6466E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Cd     48    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   4.864E+00  1.081E+00    1.93 um     4499 A      4289 A   
  10.00 MeV   5.315E+00  1.011E+00    2.10 um     4703 A      4575 A   
  11.00 MeV   5.752E+00  9.501E-01    2.26 um     4882 A      4831 A   
  12.00 MeV   6.174E+00  8.972E-01    2.42 um     5038 A      5064 A   
  13.00 MeV   6.581E+00  8.506E-01    2.57 um     5176 A      5275 A   
  14.00 MeV   6.973E+00  8.091E-01    2.71 um     5300 A      5469 A   
  15.00 MeV   7.352E+00  7.720E-01    2.84 um     5410 A      5647 A   
  16.00 MeV   7.717E+00  7.386E-01    2.97 um     5511 A      5811 A   
  17.00 MeV   8.070E+00  7.083E-01    3.10 um     5602 A      5963 A   
  18.00 MeV   8.411E+00  6.807E-01    3.22 um     5685 A      6104 A   
  20.00 MeV   9.062E+00  6.321E-01    3.46 um     5835 A      6360 A   
  22.50 MeV   9.823E+00  5.814E-01    3.73 um     5996 A      6638 A   
  25.00 MeV   1.053E+01  5.389E-01    3.99 um     6131 A      6879 A   
  27.50 MeV   1.121E+01  5.029E-01    4.24 um     6246 A      7091 A   
  30.00 MeV   1.184E+01  4.719E-01    4.47 um     6347 A      7280 A   
  32.50 MeV   1.245E+01  4.448E-01    4.69 um     6434 A      7450 A   
  35.00 MeV   1.303E+01  4.210E-01    4.91 um     6512 A      7603 A   
  37.50 MeV   1.358E+01  3.998E-01    5.11 um     6582 A      7742 A   
  40.00 MeV   1.412E+01  3.809E-01    5.31 um     6645 A      7870 A   
  45.00 MeV   1.514E+01  3.485E-01    5.69 um     6764 A      8097 A   
  50.00 MeV   1.609E+01  3.216E-01    6.05 um     6864 A      8293 A   
  55.00 MeV   1.700E+01  2.989E-01    6.38 um     6950 A      8464 A   
  60.00 MeV   1.785E+01  2.795E-01    6.71 um     7025 A      8616 A   
  65.00 MeV   1.867E+01  2.626E-01    7.01 um     7091 A      8752 A   
  70.00 MeV   1.944E+01  2.479E-01    7.31 um     7149 A      8875 A   
  80.00 MeV   2.088E+01  2.232E-01    7.87 um     7271 A      9088 A   
  90.00 MeV   2.219E+01  2.034E-01    8.40 um     7372 A      9269 A   
 100.00 MeV   2.339E+01  1.870E-01    8.90 um     7459 A      9426 A   
 110.00 MeV   2.449E+01  1.733E-01    9.37 um     7535 A      9563 A   
 120.00 MeV   2.549E+01  1.616E-01    9.83 um     7602 A      9685 A   
 130.00 MeV   2.641E+01  1.515E-01   10.27 um     7663 A      9795 A   
 140.00 MeV   2.725E+01  1.427E-01   10.70 um     7718 A      9895 A   
 150.00 MeV   2.802E+01  1.349E-01   11.11 um     7769 A      9986 A   
 160.00 MeV   2.873E+01  1.280E-01   11.52 um     7815 A      1.01 um  
 170.00 MeV   2.938E+01  1.218E-01   11.91 um     7859 A      1.01 um  
 180.00 MeV   2.998E+01  1.163E-01   12.30 um     7900 A      1.02 um  
 200.00 MeV   3.103E+01  1.066E-01   13.05 um     8010 A      1.04 um  
 225.00 MeV   3.213E+01  9.678E-02   13.96 um     8155 A      1.05 um  
 250.00 MeV   3.321E+01  8.870E-02   14.84 um     8286 A      1.06 um  
 275.00 MeV   3.389E+01  8.195E-02   15.70 um     8406 A      1.08 um  
 300.00 MeV   3.447E+01  7.622E-02   16.55 um     8519 A      1.09 um  
 325.00 MeV   3.492E+01  7.129E-02   17.38 um     8626 A      1.10 um  
