 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 11, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\147Ba_in_7Li.txt

 Ion = Barium [56] , Mass = 147 amu

 Target Density =  5.3400E-01 g/cm3 = 4.6330E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Li      3    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   1.438E+01  2.489E+00   11.77 um     5833 A      6453 A   
   9.00 MeV   1.571E+01  2.299E+00   12.84 um     6179 A      6814 A   
  10.00 MeV   1.700E+01  2.139E+00   13.85 um     6470 A      7131 A   
  11.00 MeV   1.825E+01  2.003E+00   14.80 um     6719 A      7411 A   
  12.00 MeV   1.945E+01  1.885E+00   15.69 um     6934 A      7661 A   
  13.00 MeV   2.061E+01  1.781E+00   16.55 um     7123 A      7886 A   
  14.00 MeV   2.172E+01  1.690E+00   17.36 um     7291 A      8089 A   
  15.00 MeV   2.278E+01  1.608E+00   18.14 um     7441 A      8274 A   
  16.00 MeV   2.379E+01  1.535E+00   18.89 um     7577 A      8443 A   
  17.00 MeV   2.476E+01  1.469E+00   19.62 um     7701 A      8599 A   
  18.00 MeV   2.567E+01  1.409E+00   20.32 um     7814 A      8744 A   
  20.00 MeV   2.739E+01  1.304E+00   21.66 um     8126 A      9004 A   
  22.50 MeV   2.931E+01  1.195E+00   23.24 um     8515 A      9284 A   
  25.00 MeV   3.102E+01  1.104E+00   24.73 um     8847 A      9528 A   
  27.50 MeV   3.256E+01  1.027E+00   26.15 um     9135 A      9742 A   
  30.00 MeV   3.394E+01  9.617E-01   27.52 um     9391 A      9934 A   
  32.50 MeV   3.521E+01  9.047E-01   28.84 um     9621 A      1.01 um  
  35.00 MeV   3.638E+01  8.546E-01   30.11 um     9831 A      1.03 um  
  37.50 MeV   3.745E+01  8.102E-01   31.35 um     1.00 um     1.04 um  
  40.00 MeV   3.846E+01  7.707E-01   32.56 um     1.02 um     1.05 um  
  45.00 MeV   4.030E+01  7.031E-01   34.89 um     1.08 um     1.08 um  
  50.00 MeV   4.197E+01  6.473E-01   37.13 um     1.13 um     1.10 um  
  55.00 MeV   4.349E+01  6.003E-01   39.28 um     1.17 um     1.12 um  
  60.00 MeV   4.492E+01  5.603E-01   41.37 um     1.21 um     1.14 um  
  65.00 MeV   4.625E+01  5.257E-01   43.40 um     1.25 um     1.15 um  
  70.00 MeV   4.752E+01  4.954E-01   45.38 um     1.28 um     1.17 um  
  80.00 MeV   4.988E+01  4.450E-01   49.18 um     1.40 um     1.19 um  
  90.00 MeV   5.206E+01  4.046E-01   52.82 um     1.49 um     1.21 um  
 100.00 MeV   5.407E+01  3.714E-01   56.33 um     1.58 um     1.23 um  
 110.00 MeV   5.594E+01  3.436E-01   59.71 um     1.65 um     1.25 um  
 120.00 MeV   5.768E+01  3.199E-01   62.98 um     1.72 um     1.27 um  
 130.00 MeV   5.930E+01  2.996E-01   66.17 um     1.78 um     1.28 um  
 140.00 MeV   6.081E+01  2.818E-01   69.27 um     1.83 um     1.30 um  
 150.00 MeV   6.222E+01  2.662E-01   72.30 um     1.88 um     1.31 um  
 160.00 MeV   6.354E+01  2.523E-01   75.26 um     1.93 um     1.32 um  
 170.00 MeV   6.476E+01  2.399E-01   78.17 um     1.97 um     1.33 um  
 180.00 MeV   6.591E+01  2.288E-01   81.02 um     2.02 um     1.34 um  
 200.00 MeV   6.797E+01  2.095E-01   86.60 um     2.17 um     1.36 um  
 225.00 MeV   7.016E+01  1.899E-01   93.36 um     2.37 um     1.38 um  
 250.00 MeV   7.200E+01  1.738E-01   99.92 um     2.55 um     1.40 um  
 275.00 MeV   7.354E+01  1.603E-01  106.34 um     2.71 um     1.42 um  
 300.00 MeV   7.482E+01  1.490E-01  112.64 um     2.85 um     1.44 um  
 325.00 MeV   7.552E+01  1.392E-01  118.85 um     2.98 um     1.45 um  
 350.00 MeV   7.540E+01  1.307E-01  125.04 um     3.11 um     1.47 um  
 375.00 MeV   7.565E+01  1.233E-01  131.23 um     3.23 um     1.48 um  
 400.00 MeV   7.590E+01  1.167E-01  137.40 um     3.35 um     1.49 um  
 450.00 MeV   7.618E+01  1.055E-01  149.69 um     3.78 um     1.52 um  
 500.00 MeV   7.623E+01  9.640E-02  161.96 um     4.16 um     1.54 um  
 550.00 MeV   7.611E+01  8.882E-02  174.24 um     4.51 um     1.57 um  
 600.00 MeV   7.585E+01  8.241E-02  186.55 um     4.83 um     1.59 um  
 650.00 MeV   7.551E+01  7.692E-02  198.91 um     5.14 um     1.61 um  
 700.00 MeV   7.509E+01  7.215E-02  211.33 um     5.43 um     1.63 um  
 800.00 MeV   7.410E+01  6.427E-02  236.42 um     6.49 um     1.67 um  
 900.00 MeV   7.300E+01  5.802E-02  261.86 um     7.42 um     1.71 um  
   1.00 GeV   7.182E+01  5.294E-02  287.71 um     8.27 um     1.75 um  
   1.10 GeV   7.060E+01  4.872E-02  313.99 um     9.07 um     1.79 um  
   1.20 GeV   6.935E+01  4.516E-02  340.74 um     9.83 um     1.82 um  
   1.30 GeV   6.808E+01  4.210E-02  367.98 um    10.56 um     1.86 um  
   1.40 GeV   6.681E+01  3.946E-02  395.74 um    11.27 um     1.90 um  
   1.50 GeV   6.553E+01  3.714E-02  424.03 um    11.96 um     1.94 um  
   1.60 GeV   6.426E+01  3.510E-02  452.87 um    12.63 um     1.98 um  
   1.70 GeV   6.299E+01  3.327E-02  482.30 um    13.30 um     2.02 um  
   1.80 GeV   6.174E+01  3.164E-02  512.31 um    13.96 um     2.06 um  
   2.00 GeV   5.926E+01  2.884E-02  574.22 um    16.48 um     2.14 um  
   2.25 GeV   5.628E+01  2.599E-02  655.28 um    20.08 um     2.24 um  
   2.50 GeV   5.345E+01  2.368E-02  740.63 um    23.43 um     2.35 um  
   2.75 GeV   5.079E+01  2.176E-02  830.48 um    26.66 um     2.47 um  
   3.00 GeV   4.834E+01  2.015E-02  924.95 um    29.82 um     2.59 um  
   3.25 GeV   4.611E+01  1.876E-02    1.02 mm    32.95 um     2.72 um  
   3.50 GeV   4.409E+01  1.757E-02    1.13 mm    36.08 um     2.86 um  
   3.75 GeV   4.231E+01  1.652E-02    1.24 mm    39.20 um     3.00 um  
   4.00 GeV   4.077E+01  1.560E-02    1.35 mm    42.32 um     3.15 um  
   4.50 GeV   3.826E+01  1.404E-02    1.59 mm    54.00 um     3.46 um  
   5.00 GeV   3.586E+01  1.278E-02    1.84 mm    64.77 um     3.80 um  
   5.50 GeV   3.378E+01  1.174E-02    2.11 mm    75.12 um     4.16 um  
   6.00 GeV   3.195E+01  1.086E-02    2.39 mm    85.26 um     4.54 um  
   6.50 GeV   3.034E+01  1.011E-02    2.69 mm    95.28 um     4.95 um  
   7.00 GeV   2.891E+01  9.458E-03    3.01 mm   105.26 um     5.37 um  
   8.00 GeV   2.647E+01  8.389E-03    3.69 mm   142.32 um     6.28 um  
   9.00 GeV   2.446E+01  7.546E-03    4.42 mm   176.35 um     7.26 um  
  10.00 GeV   2.279E+01  6.863E-03    5.22 mm   209.02 um     8.31 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  5.3398E+00                 eV / Angstrom 
  5.3398E+01                keV / micron   
  5.3398E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.1526E+01                 eV / (1E15 atoms/cm2)
  3.4716E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
