 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> June 18, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\92Mo_92Mo.txt

 Ion = Molybdenum [42] , Mass = 92 amu

 Target Density =  1.0206E+01 g/cm3 = 6.6805E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Mo     42    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   7.688E+00  8.565E-01    1.35 um     2621 A      2664 A   
  10.00 MeV   8.380E+00  7.983E-01    1.46 um     2704 A      2796 A   
  11.00 MeV   9.041E+00  7.483E-01    1.55 um     2776 A      2913 A   
  12.00 MeV   9.671E+00  7.050E-01    1.65 um     2837 A      3017 A   
  13.00 MeV   1.027E+01  6.670E-01    1.73 um     2890 A      3111 A   
  14.00 MeV   1.084E+01  6.333E-01    1.82 um     2938 A      3195 A   
  15.00 MeV   1.138E+01  6.032E-01    1.90 um     2980 A      3272 A   
  16.00 MeV   1.190E+01  5.762E-01    1.97 um     3018 A      3342 A   
  17.00 MeV   1.239E+01  5.518E-01    2.05 um     3052 A      3407 A   
  18.00 MeV   1.286E+01  5.296E-01    2.12 um     3083 A      3467 A   
  20.00 MeV   1.373E+01  4.907E-01    2.26 um     3140 A      3575 A   
  22.50 MeV   1.472E+01  4.502E-01    2.42 um     3203 A      3691 A   
  25.00 MeV   1.562E+01  4.164E-01    2.57 um     3255 A      3792 A   
  27.50 MeV   1.643E+01  3.879E-01    2.72 um     3300 A      3880 A   
  30.00 MeV   1.718E+01  3.634E-01    2.86 um     3340 A      3959 A   
  32.50 MeV   1.787E+01  3.420E-01    2.99 um     3375 A      4030 A   
  35.00 MeV   1.852E+01  3.233E-01    3.12 um     3407 A      4095 A   
  37.50 MeV   1.912E+01  3.067E-01    3.25 um     3435 A      4154 A   
