 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 15, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\144Nd_Si.txt.txt

 Ion = Neodymium [60] , Mass = 141.907 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   1.290E+01  2.900E+00    2.90 um     2834 A      3059 A   
  10.00 MeV   1.371E+01  2.711E+00    3.16 um     2976 A      3260 A   
  11.00 MeV   1.442E+01  2.548E+00    3.42 um     3103 A      3444 A   
  12.00 MeV   1.506E+01  2.406E+00    3.66 um     3218 A      3614 A   
  13.00 MeV   1.565E+01  2.281E+00    3.90 um     3323 A      3773 A   
  14.00 MeV   1.618E+01  2.170E+00    4.14 um     3420 A      3922 A   
  15.00 MeV   1.668E+01  2.070E+00    4.36 um     3509 A      4061 A   
  16.00 MeV   1.716E+01  1.980E+00    4.59 um     3593 A      4193 A   
  17.00 MeV   1.762E+01  1.899E+00    4.81 um     3671 A      4318 A   
  18.00 MeV   1.806E+01  1.825E+00    5.02 um     3744 A      4436 A   
  20.00 MeV   1.891E+01  1.695E+00    5.45 um     3900 A      4657 A   
  22.50 MeV   1.995E+01  1.559E+00    5.95 um     4084 A      4906 A   
  25.00 MeV   2.097E+01  1.445E+00    6.44 um     4244 A      5129 A   
  27.50 MeV   2.198E+01  1.348E+00    6.90 um     4386 A      5332 A   
  30.00 MeV   2.299E+01  1.265E+00    7.35 um     4512 A      5516 A   
  32.50 MeV   2.398E+01  1.192E+00    7.79 um     4625 A      5685 A   
  35.00 MeV   2.497E+01  1.129E+00    8.20 um     4727 A      5840 A   
  37.50 MeV   2.594E+01  1.072E+00    8.61 um     4820 A      5982 A   
  40.00 MeV   2.690E+01  1.021E+00    9.00 um     4904 A      6115 A   
  45.00 MeV   2.876E+01  9.341E-01    9.74 um     5106 A      6352 A   
  50.00 MeV   3.054E+01  8.620E-01   10.44 um     5278 A      6560 A   
  55.00 MeV   3.225E+01  8.012E-01   11.11 um     5427 A      6743 A   
  60.00 MeV   3.387E+01  7.491E-01   11.74 um     5557 A      6907 A   
  65.00 MeV   3.542E+01  7.039E-01   12.35 um     5673 A      7054 A   
  70.00 MeV   3.689E+01  6.644E-01   12.93 um     5777 A      7188 A   
  80.00 MeV   3.963E+01  5.983E-01   14.04 um     6057 A      7422 A   
  90.00 MeV   4.213E+01  5.451E-01   15.07 um     6291 A      7621 A   
 100.00 MeV   4.442E+01  5.013E-01   16.06 um     6492 A      7794 A   
 110.00 MeV   4.652E+01  4.645E-01   16.99 um     6668 A      7947 A   
 120.00 MeV   4.846E+01  4.331E-01   17.89 um     6824 A      8083 A   
 130.00 MeV   5.026E+01  4.061E-01   18.75 um     6965 A      8206 A   
 140.00 MeV   5.193E+01  3.824E-01   19.59 um     7093 A      8318 A   
 150.00 MeV   5.349E+01  3.616E-01   20.40 um     7211 A      8420 A   
 160.00 MeV   5.494E+01  3.431E-01   21.19 um     7321 A      8514 A   
 170.00 MeV   5.630E+01  3.266E-01   21.96 um     7422 A      8602 A   
 180.00 MeV   5.758E+01  3.116E-01   22.71 um     7518 A      8684 A   
 200.00 MeV   5.990E+01  2.858E-01   24.17 um     7829 A      8833 A   
 225.00 MeV   6.243E+01  2.594E-01   25.92 um     8247 A      8997 A   
 250.00 MeV   6.462E+01  2.377E-01   27.60 um     8616 A      9141 A   
 275.00 MeV   6.652E+01  2.196E-01   29.24 um     8947 A      9272 A   
 300.00 MeV   6.819E+01  2.043E-01   30.83 um     9249 A      9390 A   
 325.00 MeV   6.925E+01  1.910E-01   32.39 um     9529 A      9499 A   
 350.00 MeV   6.992E+01  1.795E-01   33.94 um     9794 A      9600 A   
 375.00 MeV   7.074E+01  1.694E-01   35.46 um     1.00 um     9696 A   
 400.00 MeV   7.143E+01  1.605E-01   36.97 um     1.03 um     9787 A   
 450.00 MeV   7.246E+01  1.453E-01   39.96 um     1.11 um     9954 A   
 500.00 MeV   7.313E+01  1.329E-01   42.91 um     1.19 um     1.01 um  
 550.00 MeV   7.352E+01  1.226E-01   45.84 um     1.26 um     1.03 um  
 600.00 MeV   7.369E+01  1.138E-01   48.77 um     1.33 um     1.04 um  
 650.00 MeV   7.368E+01  1.063E-01   51.68 um     1.40 um     1.05 um  
 700.00 MeV   7.354E+01  9.979E-02   54.61 um     1.46 um     1.06 um  
 800.00 MeV   7.295E+01  8.900E-02   60.48 um     1.68 um     1.09 um  
 900.00 MeV   7.209E+01  8.043E-02   66.41 um     1.88 um     1.11 um  
   1.00 GeV   7.106E+01  7.346E-02   72.43 um     2.07 um     1.13 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  3.6136E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
