 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 18, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\127In_48Ti.txt

 Ion = Indium [49] , Mass = 127 amu

 Target Density =  4.5189E+00 g/cm3 = 5.6693E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ti     22    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  80.00 MeV   3.402E+01  3.172E-01    9.03 um     4914 A      6287 A   
  90.00 MeV   3.551E+01  2.886E-01    9.66 um     5030 A      6404 A   
 100.00 MeV   3.683E+01  2.652E-01   10.27 um     5133 A      6507 A   
 110.00 MeV   3.800E+01  2.455E-01   10.85 um     5226 A      6599 A   
 120.00 MeV   3.904E+01  2.288E-01   11.42 um     5312 A      6682 A   
 130.00 MeV   3.999E+01  2.143E-01   11.98 um     5391 A      6759 A   
 140.00 MeV   4.084E+01  2.017E-01   12.52 um     5466 A      6830 A   
 150.00 MeV   4.161E+01  1.906E-01   13.06 um     5535 A      6895 A   
 160.00 MeV   4.232E+01  1.808E-01   13.58 um     5601 A      6957 A   
 170.00 MeV   4.297E+01  1.720E-01   14.10 um     5664 A      7014 A   
 180.00 MeV   4.356E+01  1.640E-01   14.60 um     5724 A      7069 A   
 200.00 MeV   4.462E+01  1.503E-01   15.60 um     5921 A      7170 A   
 225.00 MeV   4.573E+01  1.363E-01   16.82 um     6195 A      7285 A   
 250.00 MeV   4.665E+01  1.248E-01   18.02 um     6445 A      7389 A   
 275.00 MeV   4.772E+01  1.153E-01   19.18 um     6675 A      7484 A   
 300.00 MeV   4.836E+01  1.071E-01   20.33 um     6889 A      7572 A   
 325.00 MeV   4.894E+01  1.002E-01   21.47 um     7090 A      7655 A   
 350.00 MeV   4.948E+01  9.408E-02   22.59 um     7282 A      7733 A   
 375.00 MeV   4.992E+01  8.875E-02   23.70 um     7464 A      7807 A   
 400.00 MeV   5.029E+01  8.403E-02   24.80 um     7639 A      7878 A   
 450.00 MeV   5.080E+01  7.603E-02   26.98 um     8265 A      8011 A   
 500.00 MeV   5.107E+01  6.950E-02   29.15 um     8837 A      8135 A   
 550.00 MeV   5.115E+01  6.407E-02   31.31 um     9370 A      8253 A   
 600.00 MeV   5.108E+01  5.947E-02   33.48 um     9874 A      8365 A   
 650.00 MeV   5.087E+01  5.552E-02   35.64 um     1.04 um     8474 A   
 700.00 MeV   5.057E+01  5.209E-02   37.82 um     1.08 um     8579 A   
 800.00 MeV   4.974E+01  4.643E-02   42.23 um     1.25 um     8783 A   
 900.00 MeV   4.870E+01  4.194E-02   46.72 um     1.41 um     8981 A   
   1.00 GeV   4.754E+01  3.828E-02   51.32 um     1.55 um     9176 A   
   1.10 GeV   4.632E+01  3.524E-02   56.03 um     1.69 um     9371 A   
   1.20 GeV   4.507E+01  3.267E-02   60.87 um     1.83 um     9566 A   
   1.30 GeV   4.383E+01  3.047E-02   65.85 um     1.96 um     9764 A   
   1.40 GeV   4.262E+01  2.857E-02   70.96 um     2.09 um     9964 A   
   1.50 GeV   4.144E+01  2.690E-02   76.23 um     2.22 um     1.02 um  
   1.60 GeV   4.031E+01  2.542E-02   81.64 um     2.35 um     1.04 um  
   1.70 GeV   3.923E+01  2.411E-02   87.20 um     2.48 um     1.06 um  
   1.80 GeV   3.820E+01  2.293E-02   92.91 um     2.61 um     1.08 um  
   2.00 GeV   3.629E+01  2.090E-02  104.80 um     3.11 um     1.13 um  
   2.25 GeV   3.418E+01  1.885E-02  120.50 um     3.82 um     1.19 um  
   2.50 GeV   3.233E+01  1.718E-02  137.14 um     4.49 um     1.25 um  
   2.75 GeV   3.069E+01  1.579E-02  154.70 um     5.14 um     1.32 um  
   3.00 GeV   2.923E+01  1.462E-02  173.16 um     5.77 um     1.39 um  
   3.25 GeV   2.789E+01  1.362E-02  192.54 um     6.39 um     1.47 um  
   3.50 GeV   2.664E+01  1.276E-02  212.83 um     7.01 um     1.55 um  
   3.75 GeV   2.547E+01  1.200E-02  234.06 um     7.63 um     1.63 um  
   4.00 GeV   2.449E+01  1.133E-02  256.21 um     8.25 um     1.72 um  
   4.50 GeV   2.282E+01  1.020E-02  303.02 um    10.58 um     1.91 um  
   5.00 GeV   2.140E+01  9.290E-03  353.08 um    12.74 um     2.11 um  
   5.50 GeV   2.017E+01  8.533E-03  406.33 um    14.81 um     2.33 um  
   6.00 GeV   1.909E+01  7.896E-03  462.72 um    16.83 um     2.56 um  
   6.50 GeV   1.814E+01  7.351E-03  522.19 um    18.82 um     2.80 um  
   7.00 GeV   1.729E+01  6.879E-03  584.67 um    20.80 um     3.05 um  
   8.00 GeV   1.585E+01  6.104E-03  718.36 um    28.12 um     3.59 um  
   9.00 GeV   1.467E+01  5.492E-03  863.47 um    34.83 um     4.18 um  
  10.00 GeV   1.369E+01  4.996E-03    1.02 mm    41.26 um     4.81 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  4.5187E+01                 eV / Angstrom 
  4.5187E+02                keV / micron   
  4.5187E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  7.9705E+01                 eV / (1E15 atoms/cm2)
  5.5495E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
