 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 20, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\144Ba_7Li.txt

 Ion = Barium [56] , Mass = 144 amu

 Target Density =  5.3400E-01 g/cm3 = 4.5939E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Li      3    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   1.448E+01  2.419E+00   11.83 um     5876 A      6530 A   
   9.00 MeV   1.582E+01  2.234E+00   12.90 um     6220 A      6890 A   
  10.00 MeV   1.712E+01  2.078E+00   13.90 um     6508 A      7205 A   
  11.00 MeV   1.837E+01  1.945E+00   14.84 um     6754 A      7484 A   
  12.00 MeV   1.958E+01  1.830E+00   15.74 um     6967 A      7733 A   
  13.00 MeV   2.074E+01  1.729E+00   16.59 um     7154 A      7956 A   
  14.00 MeV   2.185E+01  1.640E+00   17.40 um     7320 A      8158 A   
  15.00 MeV   2.290E+01  1.561E+00   18.18 um     7469 A      8342 A   
  16.00 MeV   2.391E+01  1.490E+00   18.93 um     7603 A      8510 A   
  17.00 MeV   2.487E+01  1.425E+00   19.65 um     7726 A      8665 A   
  18.00 MeV   2.579E+01  1.367E+00   20.35 um     7838 A      8808 A   
  20.00 MeV   2.749E+01  1.265E+00   21.69 um     8148 A      9066 A   
  22.50 MeV   2.939E+01  1.159E+00   23.26 um     8534 A      9345 A   
  25.00 MeV   3.109E+01  1.071E+00   24.75 um     8864 A      9587 A   
  27.50 MeV   3.261E+01  9.963E-01   26.18 um     9151 A      9800 A   
  30.00 MeV   3.398E+01  9.324E-01   27.54 um     9406 A      9991 A   
  32.50 MeV   3.524E+01  8.770E-01   28.86 um     9635 A      1.02 um  
  35.00 MeV   3.639E+01  8.283E-01   30.13 um     9845 A      1.03 um  
  37.50 MeV   3.746E+01  7.853E-01   31.37 um     1.00 um     1.05 um  
  40.00 MeV   3.846E+01  7.469E-01   32.58 um     1.02 um     1.06 um  
  45.00 MeV   4.028E+01  6.812E-01   34.91 um     1.08 um     1.08 um  
  50.00 MeV   4.194E+01  6.271E-01   37.15 um     1.13 um     1.11 um  
  55.00 MeV   4.346E+01  5.816E-01   39.31 um     1.17 um     1.12 um  
  60.00 MeV   4.488E+01  5.427E-01   41.41 um     1.21 um     1.14 um  
  65.00 MeV   4.621E+01  5.091E-01   43.44 um     1.25 um     1.16 um  
  70.00 MeV   4.748E+01  4.798E-01   45.41 um     1.29 um     1.17 um  
  80.00 MeV   4.983E+01  4.309E-01   49.22 um     1.40 um     1.20 um  
  90.00 MeV   5.200E+01  3.917E-01   52.87 um     1.49 um     1.22 um  
 100.00 MeV   5.401E+01  3.595E-01   56.38 um     1.58 um     1.24 um  
 110.00 MeV   5.587E+01  3.326E-01   59.76 um     1.65 um     1.26 um  
 120.00 MeV   5.760E+01  3.097E-01   63.04 um     1.72 um     1.27 um  
 130.00 MeV   5.922E+01  2.899E-01   66.23 um     1.78 um     1.29 um  
 140.00 MeV   6.072E+01  2.727E-01   69.34 um     1.83 um     1.30 um  
 150.00 MeV   6.212E+01  2.576E-01   72.37 um     1.88 um     1.31 um  
 160.00 MeV   6.342E+01  2.442E-01   75.34 um     1.93 um     1.33 um  
 170.00 MeV   6.463E+01  2.322E-01   78.26 um     1.98 um     1.34 um  
 180.00 MeV   6.576E+01  2.214E-01   81.12 um     2.02 um     1.35 um  
 200.00 MeV   6.778E+01  2.027E-01   86.71 um     2.17 um     1.37 um  
 225.00 MeV   6.994E+01  1.837E-01   93.49 um     2.37 um     1.39 um  
 250.00 MeV   7.174E+01  1.681E-01  100.08 um     2.55 um     1.41 um  
 275.00 MeV   7.323E+01  1.551E-01  106.52 um     2.71 um     1.42 um  
 300.00 MeV   7.444E+01  1.441E-01  112.84 um     2.86 um     1.44 um  
 325.00 MeV   7.493E+01  1.346E-01  119.10 um     2.99 um     1.46 um  
 350.00 MeV   7.477E+01  1.264E-01  125.34 um     3.12 um     1.47 um  
 375.00 MeV   7.510E+01  1.192E-01  131.58 um     3.24 um     1.49 um  
 400.00 MeV   7.533E+01  1.128E-01  137.80 um     3.36 um     1.50 um  
 450.00 MeV   7.557E+01  1.020E-01  150.19 um     3.79 um     1.52 um  
 500.00 MeV   7.558E+01  9.321E-02  162.56 um     4.18 um     1.55 um  
 550.00 MeV   7.542E+01  8.588E-02  174.95 um     4.53 um     1.57 um  
 600.00 MeV   7.513E+01  7.968E-02  187.37 um     4.86 um     1.59 um  
 650.00 MeV   7.476E+01  7.436E-02  199.85 um     5.17 um     1.62 um  
 700.00 MeV   7.432E+01  6.975E-02  212.40 um     5.47 um     1.64 um  
 800.00 MeV   7.330E+01  6.213E-02  237.75 um     6.54 um     1.68 um  
 900.00 MeV   7.217E+01  5.609E-02  263.48 um     7.49 um     1.72 um  
