 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> March 16, 2016 
 ==================================================================

 Disk File Name = SRIM Outputs\40Ar_150Nd.txt

 Ion = Argon [18] , Mass = 40 amu

 Target Density =  7.0080E+00 g/cm3 = 2.8135E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Nd     60    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   4.799E+00  7.680E-02    3.52 um     6265 A      7056 A   
   9.00 MeV   5.177E+00  7.042E-02    3.79 um     6397 A      7298 A   
  10.00 MeV   5.524E+00  6.511E-02    4.05 um     6507 A      7507 A   
  11.00 MeV   5.840E+00  6.062E-02    4.29 um     6601 A      7691 A   
  12.00 MeV   6.128E+00  5.676E-02    4.52 um     6683 A      7855 A   
  13.00 MeV   6.389E+00  5.341E-02    4.74 um     6756 A      8002 A   
  14.00 MeV   6.626E+00  5.047E-02    4.95 um     6820 A      8136 A   
  15.00 MeV   6.842E+00  4.787E-02    5.15 um     6879 A      8259 A   
  16.00 MeV   7.037E+00  4.554E-02    5.35 um     6932 A      8372 A   
  17.00 MeV   7.214E+00  4.345E-02    5.55 um     6981 A      8478 A   
  18.00 MeV   7.374E+00  4.157E-02    5.74 um     7026 A      8576 A   
  20.00 MeV   7.652E+00  3.828E-02    6.11 um     7117 A      8757 A   
  22.50 MeV   7.933E+00  3.490E-02    6.56 um     7222 A      8957 A   
  25.00 MeV   8.153E+00  3.210E-02    7.00 um     7315 A      9135 A   
  27.50 MeV   8.325E+00  2.976E-02    7.42 um     7400 A      9298 A   
  30.00 MeV   8.459E+00  2.776E-02    7.84 um     7478 A      9447 A   
  32.50 MeV   8.562E+00  2.603E-02    8.26 um     7550 A      9587 A   
  35.00 MeV   8.639E+00  2.453E-02    8.67 um     7619 A      9718 A   
  37.50 MeV   8.696E+00  2.320E-02    9.07 um     7684 A      9842 A   
  40.00 MeV   8.736E+00  2.201E-02    9.48 um     7746 A      9960 A   
  45.00 MeV   8.774E+00  2.000E-02   10.29 um     7905 A      1.02 um  
  50.00 MeV   8.773E+00  1.835E-02   11.09 um     8055 A      1.04 um  
  55.00 MeV   8.743E+00  1.697E-02   11.90 um     8201 A      1.06 um  
  60.00 MeV   8.693E+00  1.580E-02   12.72 um     8342 A      1.08 um  
  65.00 MeV   8.628E+00  1.479E-02   13.54 um     8480 A      1.10 um  
  70.00 MeV   8.554E+00  1.390E-02   14.36 um     8617 A      1.11 um  
  80.00 MeV   8.387E+00  1.244E-02   16.04 um     9042 A      1.15 um  
  90.00 MeV   8.343E+00  1.128E-02   17.74 um     9453 A      1.18 um  
 100.00 MeV   8.218E+00  1.032E-02   19.45 um     9853 A      1.21 um  
 110.00 MeV   8.077E+00  9.529E-03   21.20 um     1.02 um     1.25 um  
 120.00 MeV   7.934E+00  8.855E-03   22.97 um     1.06 um     1.28 um  
 130.00 MeV   7.792E+00  8.275E-03   24.78 um     1.10 um     1.31 um  
 140.00 MeV   7.654E+00  7.772E-03   26.63 um     1.14 um     1.34 um  
 150.00 MeV   7.519E+00  7.330E-03   28.50 um     1.18 um     1.37 um  
 160.00 MeV   7.389E+00  6.938E-03   30.41 um     1.22 um     1.40 um  
 170.00 MeV   7.264E+00  6.589E-03   32.35 um     1.26 um     1.44 um  
 180.00 MeV   7.143E+00  6.275E-03   34.33 um     1.30 um     1.47 um  
 200.00 MeV   6.918E+00  5.735E-03   38.38 um     1.43 um     1.53 um  
 225.00 MeV   6.661E+00  5.184E-03   43.63 um     1.63 um     1.61 um  
 250.00 MeV   6.431E+00  4.735E-03   49.07 um     1.82 um     1.70 um  
 275.00 MeV   6.222E+00  4.362E-03   54.70 um     2.00 um     1.79 um  
 300.00 MeV   6.032E+00  4.046E-03   60.51 um     2.18 um     1.87 um  
 325.00 MeV   5.858E+00  3.776E-03   66.51 um     2.36 um     1.96 um  
 350.00 MeV   5.697E+00  3.541E-03   72.67 um     2.53 um     2.06 um  
 375.00 MeV   5.547E+00  3.335E-03   79.01 um     2.70 um     2.15 um  
 400.00 MeV   5.407E+00  3.153E-03   85.52 um     2.87 um     2.25 um  
 450.00 MeV   5.151E+00  2.846E-03   99.02 um     3.47 um     2.44 um  
 500.00 MeV   4.921E+00  2.596E-03  113.18 um     4.04 um     2.65 um  
 550.00 MeV   4.709E+00  2.388E-03  127.99 um     4.58 um     2.86 um  
 600.00 MeV   4.514E+00  2.213E-03  143.45 um     5.10 um     3.08 um  
 650.00 MeV   4.333E+00  2.063E-03  159.56 um     5.61 um     3.31 um  
 700.00 MeV   4.164E+00  1.933E-03  176.35 um     6.12 um     3.54 um  
 800.00 MeV   3.858E+00  1.719E-03  211.93 um     7.97 um     4.03 um  
 900.00 MeV   3.592E+00  1.550E-03  250.24 um     9.69 um     4.56 um  
   1.00 GeV   3.361E+00  1.412E-03  291.28 um    11.34 um     5.11 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  7.0078E+01                 eV / Angstrom 
  7.0078E+02                keV / micron   
  7.0078E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  2.4908E+02                 eV / (1E15 atoms/cm2)
  6.0993E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
