 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 02, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\128Sb_Si.txt

 Ion = Antimony [51] , Mass = 128 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   1.198E+01  2.078E+00    3.49 um     3393 A      3785 A   
  10.00 MeV   1.297E+01  1.937E+00    3.78 um     3535 A      3998 A   
  11.00 MeV   1.391E+01  1.816E+00    4.06 um     3657 A      4188 A   
  12.00 MeV   1.481E+01  1.711E+00    4.32 um     3764 A      4359 A   
  13.00 MeV   1.567E+01  1.619E+00    4.57 um     3859 A      4515 A   
  14.00 MeV   1.647E+01  1.538E+00    4.81 um     3944 A      4657 A   
  15.00 MeV   1.724E+01  1.465E+00    5.05 um     4020 A      4787 A   
  16.00 MeV   1.795E+01  1.399E+00    5.27 um     4089 A      4907 A   
  17.00 MeV   1.863E+01  1.340E+00    5.49 um     4152 A      5018 A   
  18.00 MeV   1.927E+01  1.286E+00    5.70 um     4211 A      5122 A   
  20.00 MeV   2.045E+01  1.192E+00    6.10 um     4333 A      5311 A   
  22.50 MeV   2.175E+01  1.094E+00    6.58 um     4475 A      5517 A   
  25.00 MeV   2.289E+01  1.012E+00    7.04 um     4597 A      5699 A   
  27.50 MeV   2.391E+01  9.428E-01    7.48 um     4704 A      5861 A   
  30.00 MeV   2.484E+01  8.833E-01    7.90 um     4800 A      6007 A   
  32.50 MeV   2.569E+01  8.316E-01    8.31 um     4887 A      6140 A   
  35.00 MeV   2.647E+01  7.861E-01    8.71 um     4967 A      6263 A   
  37.50 MeV   2.721E+01  7.458E-01    9.10 um     5040 A      6376 A   
  40.00 MeV   2.790E+01  7.098E-01    9.48 um     5107 A      6482 A   
  45.00 MeV   2.920E+01  6.482E-01   10.21 um     5280 A      6672 A   
  50.00 MeV   3.041E+01  5.973E-01   10.91 um     5432 A      6842 A   
  55.00 MeV   3.155E+01  5.545E-01   11.60 um     5568 A      6994 A   
  60.00 MeV   3.264E+01  5.179E-01   12.25 um     5691 A      7132 A   
  65.00 MeV   3.369E+01  4.862E-01   12.89 um     5802 A      7258 A   
  70.00 MeV   3.471E+01  4.584E-01   13.51 um     5905 A      7374 A   
  80.00 MeV   3.667E+01  4.122E-01   14.70 um     6201 A      7580 A   
  90.00 MeV   3.854E+01  3.750E-01   15.83 um     6455 A      7760 A   
 100.00 MeV   4.032E+01  3.445E-01   16.91 um     6677 A      7918 A   
 110.00 MeV   4.201E+01  3.189E-01   17.95 um     6874 A      8059 A   
 120.00 MeV   4.362E+01  2.971E-01   18.95 um     7049 A      8187 A   
 130.00 MeV   4.515E+01  2.784E-01   19.91 um     7209 A      8303 A   
 140.00 MeV   4.660E+01  2.620E-01   20.84 um     7354 A      8409 A   
 150.00 MeV   4.797E+01  2.476E-01   21.75 um     7488 A      8506 A   
 160.00 MeV   4.927E+01  2.347E-01   22.63 um     7612 A      8597 A   
 170.00 MeV   5.050E+01  2.233E-01   23.49 um     7727 A      8681 A   
 180.00 MeV   5.166E+01  2.130E-01   24.33 um     7836 A      8760 A   
 200.00 MeV   5.379E+01  1.952E-01   25.95 um     8197 A      8903 A   
 225.00 MeV   5.611E+01  1.769E-01   27.90 um     8681 A      9062 A   
 250.00 MeV   5.810E+01  1.620E-01   29.78 um     9106 A      9203 A   
 275.00 MeV   5.978E+01  1.496E-01   31.60 um     9486 A      9330 A   
 300.00 MeV   6.074E+01  1.390E-01   33.39 um     9836 A      9446 A   
 325.00 MeV   6.152E+01  1.300E-01   35.14 um     1.02 um     9555 A   
 350.00 MeV   6.228E+01  1.221E-01   36.88 um     1.05 um     9656 A   
 375.00 MeV   6.287E+01  1.152E-01   38.60 um     1.08 um     9751 A   
 400.00 MeV   6.331E+01  1.090E-01   40.30 um     1.10 um     9842 A   
 450.00 MeV   6.386E+01  9.864E-02   43.68 um     1.21 um     1.00 um  
 500.00 MeV   6.403E+01  9.016E-02   47.04 um     1.30 um     1.02 um  
 550.00 MeV   6.393E+01  8.311E-02   50.41 um     1.38 um     1.03 um  
 600.00 MeV   6.362E+01  7.714E-02   53.78 um     1.47 um     1.05 um  
 650.00 MeV   6.316E+01  7.201E-02   57.17 um     1.54 um     1.06 um  
 700.00 MeV   6.259E+01  6.757E-02   60.59 um     1.62 um     1.07 um  
 800.00 MeV   6.123E+01  6.022E-02   67.55 um     1.90 um     1.10 um  
 900.00 MeV   5.971E+01  5.439E-02   74.67 um     2.15 um     1.12 um  
   1.00 GeV   5.814E+01  4.964E-02   81.97 um     2.39 um     1.15 um  
   1.10 GeV   5.656E+01  4.570E-02   89.48 um     2.62 um     1.17 um  
   1.20 GeV   5.501E+01  4.237E-02   97.20 um     2.84 um     1.20 um  
   1.30 GeV   5.352E+01  3.951E-02  105.13 um     3.05 um     1.22 um  
   1.40 GeV   5.208E+01  3.704E-02  113.29 um     3.26 um     1.25 um  
   1.50 GeV   5.071E+01  3.487E-02  121.67 um     3.47 um     1.27 um  
   1.60 GeV   4.940E+01  3.296E-02  130.27 um     3.68 um     1.30 um  
   1.70 GeV   4.816E+01  3.125E-02  139.10 um     3.89 um     1.33 um  
   1.80 GeV   4.698E+01  2.972E-02  148.15 um     4.10 um     1.36 um  
   2.00 GeV   4.478E+01  2.710E-02  166.93 um     4.89 um     1.41 um  
   2.25 GeV   4.232E+01  2.443E-02  191.67 um     6.01 um     1.49 um  
   2.50 GeV   4.011E+01  2.226E-02  217.80 um     7.06 um     1.57 um  
   2.75 GeV   3.814E+01  2.046E-02  245.33 um     8.07 um     1.65 um  
   3.00 GeV   3.635E+01  1.895E-02  274.25 um     9.05 um     1.74 um  
   3.25 GeV   3.473E+01  1.765E-02  304.56 um    10.01 um     1.84 um  
   3.50 GeV   3.324E+01  1.653E-02  336.25 um    10.97 um     1.94 um  
   3.75 GeV   3.188E+01  1.555E-02  369.33 um    11.93 um     2.04 um  
   4.00 GeV   3.067E+01  1.468E-02  403.77 um    12.89 um     2.15 um  
   4.50 GeV   2.857E+01  1.322E-02  476.54 um    16.50 um     2.38 um  
   5.00 GeV   2.677E+01  1.204E-02  554.43 um    19.85 um     2.63 um  
   5.50 GeV   2.521E+01  1.106E-02  637.35 um    23.06 um     2.89 um  
   6.00 GeV   2.385E+01  1.023E-02  725.19 um    26.20 um     3.17 um  
   6.50 GeV   2.265E+01  9.524E-03  817.87 um    29.30 um     3.47 um  
   7.00 GeV   2.158E+01  8.913E-03  915.30 um    32.39 um     3.78 um  
   8.00 GeV   1.977E+01  7.908E-03    1.12 mm    43.83 um     4.44 um  
   9.00 GeV   1.829E+01  7.115E-03    1.35 mm    54.31 um     5.16 um  
  10.00 GeV   1.705E+01  6.472E-03    1.59 mm    64.36 um     5.93 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  4.1633E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
