 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 11, 2016 
 ==================================================================

 Disk File Name = SRIM Outputs\197Au_197Au.txt

 Ion = Gold [79] , Mass = 197 amu

 Target Density =  1.9311E+01 g/cm3 = 5.9031E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Au     79    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 600.00 MeV   3.878E+01  1.480E-01   13.45 um     9073 A      1.16 um  
 650.00 MeV   3.935E+01  1.385E-01   14.11 um     9152 A      1.17 um  
 700.00 MeV   3.984E+01  1.303E-01   14.76 um     9227 A      1.18 um  
 800.00 MeV   4.066E+01  1.167E-01   16.04 um     9455 A      1.20 um  
 900.00 MeV   4.129E+01  1.058E-01   17.30 um     9666 A      1.21 um  
   1.00 GeV   4.181E+01  9.685E-02   18.54 um     9864 A      1.23 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  1.9310E+02                 eV / Angstrom 
  1.9310E+03                keV / micron   
  1.9310E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  3.2712E+02                 eV / (1E15 atoms/cm2)
  7.5180E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
