 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> April 14, 2016 
 ==================================================================

 Disk File Name = SRIM Outputs\70Ni_206Pb.txt

 Ion = Nickel [28] , Mass = 70 amu

 Target Density =  1.1344E+01 g/cm3 = 3.3161E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pb     82    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   2.451E+00  2.462E-01    3.21 um     1.07 um     1.04 um  
   9.00 MeV   2.862E+00  2.276E-01    3.47 um     1.10 um     1.09 um  
  10.00 MeV   3.271E+00  2.119E-01    3.70 um     1.13 um     1.13 um  
  11.00 MeV   3.670E+00  1.985E-01    3.91 um     1.16 um     1.17 um  
  12.00 MeV   4.055E+00  1.868E-01    4.11 um     1.18 um     1.20 um  
  13.00 MeV   4.424E+00  1.767E-01    4.28 um     1.19 um     1.23 um  
  14.00 MeV   4.774E+00  1.676E-01    4.45 um     1.21 um     1.25 um  
  15.00 MeV   5.106E+00  1.596E-01    4.61 um     1.22 um     1.27 um  
  16.00 MeV   5.420E+00  1.524E-01    4.76 um     1.23 um     1.29 um  
  17.00 MeV   5.716E+00  1.459E-01    4.90 um     1.24 um     1.31 um  
  18.00 MeV   5.994E+00  1.399E-01    5.04 um     1.25 um     1.32 um  
  20.00 MeV   6.503E+00  1.296E-01    5.30 um     1.26 um     1.35 um  
  22.50 MeV   7.059E+00  1.188E-01    5.60 um     1.28 um     1.38 um  
  25.00 MeV   7.540E+00  1.098E-01    5.88 um     1.29 um     1.40 um  
  27.50 MeV   7.958E+00  1.022E-01    6.15 um     1.30 um     1.42 um  
  30.00 MeV   8.325E+00  9.570E-02    6.41 um     1.31 um     1.44 um  
  32.50 MeV   8.649E+00  9.005E-02    6.66 um     1.31 um     1.46 um  
  35.00 MeV   8.938E+00  8.508E-02    6.90 um     1.32 um     1.47 um  
  37.50 MeV   9.198E+00  8.068E-02    7.13 um     1.33 um     1.48 um  
  40.00 MeV   9.433E+00  7.676E-02    7.36 um     1.33 um     1.49 um  
  45.00 MeV   9.843E+00  7.005E-02    7.81 um     1.34 um     1.52 um  
  50.00 MeV   1.019E+01  6.451E-02    8.24 um     1.35 um     1.53 um  
  55.00 MeV   1.049E+01  5.985E-02    8.65 um     1.36 um     1.55 um  
  60.00 MeV   1.075E+01  5.587E-02    9.06 um     1.36 um     1.57 um  
  65.00 MeV   1.098E+01  5.243E-02    9.46 um     1.37 um     1.58 um  
  70.00 MeV   1.119E+01  4.942E-02    9.85 um     1.38 um     1.59 um  
  80.00 MeV   1.154E+01  4.440E-02   10.61 um     1.39 um     1.61 um  
  90.00 MeV   1.183E+01  4.038E-02   11.36 um     1.40 um     1.63 um  
 100.00 MeV   1.206E+01  3.707E-02   12.09 um     1.41 um     1.65 um  
 110.00 MeV   1.225E+01  3.431E-02   12.81 um     1.42 um     1.67 um  
 120.00 MeV   1.241E+01  3.195E-02   13.51 um     1.43 um     1.68 um  
 130.00 MeV   1.254E+01  2.992E-02   14.21 um     1.43 um     1.70 um  
 140.00 MeV   1.264E+01  2.815E-02   14.91 um     1.44 um     1.71 um  
 150.00 MeV   1.279E+01  2.660E-02   15.60 um     1.45 um     1.73 um  
 160.00 MeV   1.289E+01  2.521E-02   16.28 um     1.45 um     1.74 um  
 170.00 MeV   1.293E+01  2.398E-02   16.96 um     1.46 um     1.75 um  
 180.00 MeV   1.297E+01  2.287E-02   17.64 um     1.47 um     1.76 um  
 200.00 MeV   1.301E+01  2.095E-02   18.99 um     1.49 um     1.78 um  
 225.00 MeV   1.298E+01  1.898E-02   20.67 um     1.51 um     1.81 um  
 250.00 MeV   1.290E+01  1.738E-02   22.37 um     1.54 um     1.83 um  
 275.00 MeV   1.278E+01  1.604E-02   24.08 um     1.56 um     1.86 um  
 300.00 MeV   1.263E+01  1.490E-02   25.81 um     1.59 um     1.88 um  
 325.00 MeV   1.246E+01  1.393E-02   27.56 um     1.61 um     1.90 um  
 350.00 MeV   1.228E+01  1.308E-02   29.34 um     1.64 um     1.92 um  
 375.00 MeV   1.210E+01  1.233E-02   31.14 um     1.66 um     1.95 um  
 400.00 MeV   1.191E+01  1.167E-02   32.97 um     1.69 um     1.97 um  
 450.00 MeV   1.154E+01  1.056E-02   36.72 um     1.78 um     2.01 um  
 500.00 MeV   1.118E+01  9.649E-03   40.60 um     1.87 um     2.06 um  
 550.00 MeV   1.084E+01  8.892E-03   44.59 um     1.97 um     2.10 um  
 600.00 MeV   1.052E+01  8.251E-03   48.71 um     2.06 um     2.15 um  
 650.00 MeV   1.023E+01  7.702E-03   52.95 um     2.16 um     2.19 um  
