 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> April 21, 2021 
 ==================================================================

 Disk File Name = SRIM Outputs\146Ce_208Pb.txt

 Ion = Cerium [58] , Mass = 146 amu

 Target Density =  1.1344E+01 g/cm3 = 3.2842E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pb     82    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   2.414E+00  1.341E+00    1.73 um     6025 A      5048 A   
  10.00 MeV   2.656E+00  1.264E+00    1.91 um     6455 A      5519 A   
  11.00 MeV   2.900E+00  1.196E+00    2.10 um     6846 A      5962 A   
  12.00 MeV   3.145E+00  1.137E+00    2.27 um     7200 A      6376 A   
  13.00 MeV   3.390E+00  1.083E+00    2.44 um     7522 A      6763 A   
  14.00 MeV   3.634E+00  1.036E+00    2.61 um     7815 A      7126 A   
  15.00 MeV   3.875E+00  9.928E-01    2.76 um     8083 A      7466 A   
  16.00 MeV   4.114E+00  9.537E-01    2.92 um     8328 A      7784 A   
  17.00 MeV   4.349E+00  9.180E-01    3.07 um     8553 A      8082 A   
  18.00 MeV   4.581E+00  8.852E-01    3.21 um     8761 A      8363 A   
  20.00 MeV   5.031E+00  8.272E-01    3.49 um     9132 A      8876 A   
  22.50 MeV   5.567E+00  7.657E-01    3.81 um     9528 A      9442 A   
  25.00 MeV   6.075E+00  7.138E-01    4.11 um     9864 A      9938 A   
  27.50 MeV   6.555E+00  6.693E-01    4.40 um     1.02 um     1.04 um  
  30.00 MeV   7.008E+00  6.307E-01    4.67 um     1.04 um     1.08 um  
  32.50 MeV   7.436E+00  5.968E-01    4.93 um     1.06 um     1.11 um  
  35.00 MeV   7.841E+00  5.668E-01    5.18 um     1.08 um     1.14 um  
  37.50 MeV   8.226E+00  5.400E-01    5.42 um     1.10 um     1.17 um  
  40.00 MeV   8.592E+00  5.159E-01    5.65 um     1.12 um     1.20 um  
  45.00 MeV   9.277E+00  4.742E-01    6.10 um     1.14 um     1.25 um  
  50.00 MeV   9.907E+00  4.395E-01    6.51 um     1.17 um     1.29 um  
  55.00 MeV   1.049E+01  4.100E-01    6.91 um     1.19 um     1.33 um  
  60.00 MeV   1.104E+01  3.846E-01    7.29 um     1.21 um     1.36 um  
  65.00 MeV   1.156E+01  3.624E-01    7.65 um     1.22 um     1.39 um  
  70.00 MeV   1.206E+01  3.430E-01    8.00 um     1.24 um     1.42 um  
  80.00 MeV   1.298E+01  3.102E-01    8.67 um     1.26 um     1.47 um  
  90.00 MeV   1.384E+01  2.837E-01    9.30 um     1.28 um     1.51 um  
 100.00 MeV   1.465E+01  2.617E-01    9.89 um     1.30 um     1.54 um  
 110.00 MeV   1.541E+01  2.432E-01   10.46 um     1.32 um     1.57 um  
 120.00 MeV   1.613E+01  2.274E-01   11.00 um     1.33 um     1.60 um  
 130.00 MeV   1.682E+01  2.136E-01   11.52 um     1.34 um     1.63 um  
 140.00 MeV   1.748E+01  2.016E-01   12.02 um     1.35 um     1.65 um  
 150.00 MeV   1.811E+01  1.910E-01   12.50 um     1.36 um     1.67 um  
 160.00 MeV   1.871E+01  1.815E-01   12.97 um     1.37 um     1.69 um  
 170.00 MeV   1.928E+01  1.730E-01   13.42 um     1.38 um     1.71 um  
 180.00 MeV   1.984E+01  1.653E-01   13.87 um     1.39 um     1.72 um  
 200.00 MeV   2.087E+01  1.520E-01   14.72 um     1.40 um     1.75 um  
 225.00 MeV   2.204E+01  1.383E-01   15.73 um     1.42 um     1.79 um  
 250.00 MeV   2.309E+01  1.270E-01   16.69 um     1.44 um     1.81 um  
 275.00 MeV   2.403E+01  1.176E-01   17.62 um     1.45 um     1.84 um  
 300.00 MeV   2.494E+01  1.096E-01   18.51 um     1.46 um     1.86 um  
