 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 17, 2016 
 ==================================================================

 Disk File Name = SRIM Outputs\154Gd_154Gd.txt

 Ion = Gadolinium [64] , Mass = 154 amu

 Target Density =  7.9010E+00 g/cm3 = 3.0896E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Gd     64    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   3.557E+00  1.919E+00    1.76 um     4936 A      4073 A   
  10.00 MeV   3.846E+00  1.808E+00    1.96 um     5312 A      4488 A   
  11.00 MeV   4.132E+00  1.711E+00    2.15 um     5657 A      4882 A   
  12.00 MeV   4.414E+00  1.626E+00    2.34 um     5973 A      5256 A   
  13.00 MeV   4.692E+00  1.550E+00    2.52 um     6264 A      5610 A   
  14.00 MeV   4.966E+00  1.482E+00    2.70 um     6532 A      5945 A   
  15.00 MeV   5.237E+00  1.420E+00    2.87 um     6780 A      6262 A   
  16.00 MeV   5.503E+00  1.364E+00    3.04 um     7010 A      6562 A   
  17.00 MeV   5.766E+00  1.313E+00    3.21 um     7222 A      6847 A   
  18.00 MeV   6.026E+00  1.266E+00    3.37 um     7420 A      7117 A   
  20.00 MeV   6.539E+00  1.183E+00    3.67 um     7781 A      7617 A   
  22.50 MeV   7.167E+00  1.095E+00    4.04 um     8172 A      8177 A   
  25.00 MeV   7.785E+00  1.021E+00    4.38 um     8506 A      8674 A   
  27.50 MeV   8.396E+00  9.571E-01    4.71 um     8794 A      9118 A   
  30.00 MeV   9.001E+00  9.018E-01    5.02 um     9044 A      9517 A   
  32.50 MeV   9.600E+00  8.533E-01    5.31 um     9263 A      9877 A   
  35.00 MeV   1.019E+01  8.103E-01    5.59 um     9457 A      1.02 um  
  37.50 MeV   1.078E+01  7.720E-01    5.86 um     9628 A      1.05 um  
  40.00 MeV   1.137E+01  7.375E-01    6.11 um     9781 A      1.08 um  
  45.00 MeV   1.251E+01  6.780E-01    6.59 um     1.01 um     1.13 um  
  50.00 MeV   1.363E+01  6.283E-01    7.04 um     1.03 um     1.17 um  
  55.00 MeV   1.472E+01  5.860E-01    7.45 um     1.05 um     1.20 um  
  60.00 MeV   1.577E+01  5.497E-01    7.84 um     1.06 um     1.23 um  
  65.00 MeV   1.679E+01  5.181E-01    8.21 um     1.08 um     1.26 um  
  70.00 MeV   1.777E+01  4.902E-01    8.55 um     1.09 um     1.28 um  
  80.00 MeV   1.961E+01  4.434E-01    9.20 um     1.11 um     1.33 um  
  90.00 MeV   2.130E+01  4.055E-01    9.80 um     1.13 um     1.36 um  
 100.00 MeV   2.286E+01  3.741E-01   10.35 um     1.14 um     1.39 um  
 110.00 MeV   2.427E+01  3.476E-01   10.87 um     1.15 um     1.41 um  
 120.00 MeV   2.557E+01  3.249E-01   11.36 um     1.16 um     1.43 um  
 130.00 MeV   2.675E+01  3.053E-01   11.84 um     1.17 um     1.45 um  
 140.00 MeV   2.783E+01  2.881E-01   12.29 um     1.18 um     1.47 um  
 150.00 MeV   2.882E+01  2.729E-01   12.73 um     1.19 um     1.49 um  
 160.00 MeV   2.972E+01  2.593E-01   13.15 um     1.19 um     1.50 um  
 170.00 MeV   3.055E+01  2.472E-01   13.57 um     1.20 um     1.51 um  
 180.00 MeV   3.131E+01  2.362E-01   13.97 um     1.20 um     1.53 um  
 200.00 MeV   3.265E+01  2.172E-01   14.75 um     1.22 um     1.55 um  
 225.00 MeV   3.404E+01  1.976E-01   15.69 um     1.23 um     1.57 um  
 250.00 MeV   3.516E+01  1.815E-01   16.59 um     1.24 um     1.59 um  
 275.00 MeV   3.608E+01  1.680E-01   17.47 um     1.26 um     1.61 um  
 300.00 MeV   3.684E+01  1.566E-01   18.33 um     1.27 um     1.63 um  
 325.00 MeV   3.774E+01  1.467E-01   19.17 um     1.28 um     1.64 um  
 350.00 MeV   3.852E+01  1.380E-01   20.00 um     1.29 um     1.66 um  
 375.00 MeV   3.907E+01  1.304E-01   20.81 um     1.30 um     1.67 um  
 400.00 MeV   3.952E+01  1.237E-01   21.61 um     1.30 um     1.68 um  
 450.00 MeV   4.019E+01  1.122E-01   23.19 um     1.33 um     1.71 um  
 500.00 MeV   4.065E+01  1.028E-01   24.75 um     1.35 um     1.73 um  
 550.00 MeV   4.094E+01  9.500E-02   26.29 um     1.38 um     1.75 um  
 600.00 MeV   4.112E+01  8.834E-02   27.83 um     1.40 um     1.76 um  
 650.00 MeV   4.120E+01  8.262E-02   29.36 um     1.42 um     1.78 um  
 700.00 MeV   4.122E+01  7.764E-02   30.89 um     1.44 um     1.80 um  
 800.00 MeV   4.111E+01  6.938E-02   33.95 um     1.51 um     1.83 um  
 900.00 MeV   4.088E+01  6.281E-02   37.03 um     1.58 um     1.86 um  
   1.00 GeV   4.059E+01  5.745E-02   40.13 um     1.65 um     1.88 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  7.9007E+01                 eV / Angstrom 
  7.9007E+02                keV / micron   
  7.9007E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  2.5572E+02                 eV / (1E15 atoms/cm2)
  8.3477E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
