 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 17, 2016 
 ==================================================================

 Disk File Name = SRIM Outputs\132Xe_162Dy.txt

 Ion = Xenon [54] , Mass = 132 amu

 Target Density =  8.5510E+00 g/cm3 = 3.1786E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Dy     66    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   3.702E+00  1.253E+00    1.99 um     5708 A      5068 A   
  10.00 MeV   3.996E+00  1.177E+00    2.19 um     6049 A      5472 A   
  11.00 MeV   4.292E+00  1.111E+00    2.38 um     6356 A      5849 A   
  12.00 MeV   4.591E+00  1.052E+00    2.57 um     6632 A      6199 A   
  13.00 MeV   4.893E+00  1.001E+00    2.75 um     6882 A      6525 A   
  14.00 MeV   5.197E+00  9.549E-01    2.93 um     7107 A      6829 A   
  15.00 MeV   5.503E+00  9.135E-01    3.09 um     7312 A      7112 A   
  16.00 MeV   5.809E+00  8.760E-01    3.26 um     7498 A      7377 A   
  17.00 MeV   6.116E+00  8.418E-01    3.41 um     7668 A      7624 A   
  18.00 MeV   6.422E+00  8.106E-01    3.56 um     7824 A      7855 A   
  20.00 MeV   7.028E+00  7.554E-01    3.85 um     8101 A      8275 A   
  22.50 MeV   7.768E+00  6.973E-01    4.19 um     8393 A      8732 A   
  25.00 MeV   8.481E+00  6.485E-01    4.50 um     8635 A      9129 A   
  27.50 MeV   9.165E+00  6.068E-01    4.79 um     8840 A      9476 A   
  30.00 MeV   9.818E+00  5.707E-01    5.06 um     9015 A      9783 A   
  32.50 MeV   1.044E+01  5.392E-01    5.32 um     9167 A      1.01 um  
  35.00 MeV   1.104E+01  5.113E-01    5.57 um     9301 A      1.03 um  
  37.50 MeV   1.161E+01  4.864E-01    5.81 um     9419 A      1.05 um  
  40.00 MeV   1.216E+01  4.642E-01    6.04 um     9525 A      1.07 um  
  45.00 MeV   1.320E+01  4.258E-01    6.47 um     9715 A      1.11 um  
