 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 25, 2016 
 ==================================================================

 Disk File Name = SRIM Outputs\206Pb_Si.txt

 Ion = Lead [82] , Mass = 206 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   1.592E+01  5.639E+00    2.09 um     1910 A      1968 A   
  11.00 MeV   1.638E+01  5.340E+00    2.28 um     2024 A      2108 A   
  12.00 MeV   1.680E+01  5.075E+00    2.48 um     2132 A      2242 A   
  13.00 MeV   1.720E+01  4.839E+00    2.67 um     2234 A      2372 A   
  14.00 MeV   1.758E+01  4.628E+00    2.86 um     2331 A      2498 A   
  15.00 MeV   1.796E+01  4.436E+00    3.05 um     2423 A      2620 A   
  16.00 MeV   1.834E+01  4.262E+00    3.24 um     2510 A      2738 A   
  17.00 MeV   1.872E+01  4.103E+00    3.43 um     2594 A      2853 A   
  18.00 MeV   1.911E+01  3.957E+00    3.61 um     2674 A      2964 A   
  20.00 MeV   1.990E+01  3.699E+00    3.98 um     2846 A      3175 A   
  22.50 MeV   2.094E+01  3.425E+00    4.42 um     3052 A      3422 A   
  25.00 MeV   2.203E+01  3.194E+00    4.85 um     3234 A      3651 A   
  27.50 MeV   2.316E+01  2.995E+00    5.27 um     3396 A      3862 A   
  30.00 MeV   2.431E+01  2.823E+00    5.67 um     3541 A      4057 A   
  32.50 MeV   2.547E+01  2.671E+00    6.06 um     3671 A      4238 A   
  35.00 MeV   2.665E+01  2.537E+00    6.43 um     3789 A      4406 A   
  37.50 MeV   2.782E+01  2.418E+00    6.79 um     3896 A      4562 A   
  40.00 MeV   2.899E+01  2.310E+00    7.14 um     3993 A      4707 A   
  45.00 MeV   3.128E+01  2.124E+00    7.80 um     4215 A      4969 A   
  50.00 MeV   3.350E+01  1.969E+00    8.42 um     4402 A      5199 A   
  55.00 MeV   3.563E+01  1.837E+00    9.01 um     4562 A      5404 A   
  60.00 MeV   3.767E+01  1.723E+00    9.57 um     4702 A      5586 A   
  65.00 MeV   3.961E+01  1.624E+00   10.10 um     4824 A      5750 A   
  70.00 MeV   4.147E+01  1.537E+00   10.61 um     4933 A      5900 A   
