 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 18, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\127In_194Pt.txt

 Ion = Indium [49] , Mass = 127 amu

 Target Density =  2.1450E+01 g/cm3 = 6.6583E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pt     78    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   2.992E+00  9.128E-01    1.12 um     3495 A      3146 A   
  11.00 MeV   3.242E+00  8.613E-01    1.22 um     3674 A      3364 A   
  12.00 MeV   3.489E+00  8.161E-01    1.31 um     3834 A      3565 A   
  13.00 MeV   3.730E+00  7.761E-01    1.40 um     3978 A      3751 A   
  14.00 MeV   3.967E+00  7.403E-01    1.49 um     4109 A      3924 A   
  15.00 MeV   4.198E+00  7.081E-01    1.58 um     4227 A      4085 A   
  16.00 MeV   4.423E+00  6.790E-01    1.66 um     4336 A      4236 A   
  17.00 MeV   4.644E+00  6.524E-01    1.74 um     4435 A      4376 A   
  18.00 MeV   4.859E+00  6.282E-01    1.82 um     4527 A      4508 A   
  20.00 MeV   5.275E+00  5.853E-01    1.97 um     4691 A      4748 A   
  22.50 MeV   5.767E+00  5.403E-01    2.14 um     4866 A      5013 A   
  25.00 MeV   6.231E+00  5.024E-01    2.31 um     5014 A      5245 A   
  27.50 MeV   6.669E+00  4.700E-01    2.46 um     5142 A      5450 A   
  30.00 MeV   7.085E+00  4.420E-01    2.61 um     5253 A      5634 A   
  32.50 MeV   7.481E+00  4.176E-01    2.75 um     5350 A      5800 A   
  35.00 MeV   7.858E+00  3.959E-01    2.89 um     5437 A      5951 A   
  37.50 MeV   8.219E+00  3.767E-01    3.02 um     5515 A      6089 A   
  40.00 MeV   8.565E+00  3.594E-01    3.15 um     5585 A      6216 A   
  45.00 MeV   9.221E+00  3.297E-01    3.39 um     5711 A      6442 A   
  50.00 MeV   9.835E+00  3.050E-01    3.62 um     5817 A      6638 A   
  55.00 MeV   1.042E+01  2.840E-01    3.83 um     5908 A      6811 A   
  60.00 MeV   1.097E+01  2.660E-01    4.04 um     5986 A      6965 A   
  65.00 MeV   1.150E+01  2.504E-01    4.24 um     6056 A      7103 A   
  70.00 MeV   1.201E+01  2.367E-01    4.43 um     6117 A      7228 A   
  80.00 MeV   1.299E+01  2.136E-01    4.78 um     6231 A      7446 A   
  90.00 MeV   1.390E+01  1.950E-01    5.12 um     6325 A      7631 A   
 100.00 MeV   1.477E+01  1.797E-01    5.43 um     6404 A      7791 A   
 110.00 MeV   1.559E+01  1.668E-01    5.73 um     6471 A      7930 A   
 120.00 MeV   1.636E+01  1.557E-01    6.02 um     6530 A      8054 A   
 130.00 MeV   1.708E+01  1.462E-01    6.29 um     6582 A      8164 A   
 140.00 MeV   1.777E+01  1.378E-01    6.55 um     6628 A      8264 A   
 150.00 MeV   1.841E+01  1.304E-01    6.81 um     6669 A      8354 A   
 160.00 MeV   1.901E+01  1.239E-01    7.05 um     6707 A      8438 A   
 170.00 MeV   1.958E+01  1.180E-01    7.29 um     6742 A      8514 A   
 180.00 MeV   2.011E+01  1.127E-01    7.52 um     6773 A      8585 A   
 200.00 MeV   2.107E+01  1.035E-01    7.97 um     6845 A      8713 A   
 225.00 MeV   2.209E+01  9.407E-02    8.50 um     6930 A      8853 A   
 250.00 MeV   2.296E+01  8.632E-02    9.02 um     7006 A      8975 A   
 275.00 MeV   2.384E+01  7.984E-02    9.51 um     7074 A      9084 A   
 300.00 MeV   2.453E+01  7.433E-02    9.99 um     7135 A      9181 A   
 325.00 MeV   2.505E+01  6.958E-02   10.45 um     7192 A      9270 A   
 350.00 MeV   2.548E+01  6.545E-02   10.91 um     7245 A      9353 A   
 375.00 MeV   2.584E+01  6.181E-02   11.36 um     7295 A      9429 A   
 400.00 MeV   2.613E+01  5.858E-02   11.81 um     7343 A      9502 A   
 450.00 MeV   2.656E+01  5.310E-02   12.69 um     7484 A      9634 A   
 500.00 MeV   2.684E+01  4.862E-02   13.56 um     7618 A      9755 A   
 550.00 MeV   2.700E+01  4.488E-02   14.42 um     7745 A      9867 A   
 600.00 MeV   2.707E+01  4.171E-02   15.28 um     7868 A      9973 A   
 650.00 MeV   2.709E+01  3.899E-02   16.14 um     7988 A      1.01 um  
 700.00 MeV   2.706E+01  3.662E-02   17.00 um     8105 A      1.02 um  
 800.00 MeV   2.690E+01  3.270E-02   18.72 um     8509 A      1.03 um  
 900.00 MeV   2.666E+01  2.958E-02   20.46 um     8898 A      1.05 um  
   1.00 GeV   2.637E+01  2.703E-02   22.21 um     9276 A      1.07 um  
   1.10 GeV   2.605E+01  2.492E-02   23.99 um     9647 A      1.08 um  
   1.20 GeV   2.572E+01  2.312E-02   25.79 um     1.00 um     1.10 um  
   1.30 GeV   2.536E+01  2.159E-02   27.61 um     1.04 um     1.11 um  
   1.40 GeV   2.500E+01  2.025E-02   29.46 um     1.07 um     1.13 um  
   1.50 GeV   2.462E+01  1.908E-02   31.34 um     1.11 um     1.14 um  
   1.60 GeV   2.424E+01  1.805E-02   33.24 um     1.14 um     1.16 um  
   1.70 GeV   2.386E+01  1.713E-02   35.18 um     1.18 um     1.17 um  
   1.80 GeV   2.347E+01  1.630E-02   37.15 um     1.22 um     1.19 um  
   2.00 GeV   2.269E+01  1.488E-02   41.18 um     1.35 um     1.22 um  
   2.25 GeV   2.172E+01  1.343E-02   46.43 um     1.55 um     1.26 um  
   2.50 GeV   2.077E+01  1.225E-02   51.91 um     1.74 um     1.30 um  
   2.75 GeV   1.987E+01  1.127E-02   57.65 um     1.92 um     1.34 um  
   3.00 GeV   1.902E+01  1.045E-02   63.64 um     2.11 um     1.38 um  
   3.25 GeV   1.823E+01  9.739E-03   69.90 um     2.29 um     1.43 um  
   3.50 GeV   1.751E+01  9.126E-03   76.42 um     2.48 um     1.47 um  
   3.75 GeV   1.687E+01  8.589E-03   83.19 um     2.66 um     1.52 um  
   4.00 GeV   1.632E+01  8.116E-03   90.21 um     2.85 um     1.57 um  
   4.50 GeV   1.532E+01  7.316E-03  104.95 um     3.54 um     1.68 um  
   5.00 GeV   1.446E+01  6.667E-03  120.61 um     4.19 um     1.80 um  
   5.50 GeV   1.370E+01  6.128E-03  137.17 um     4.81 um     1.93 um  
   6.00 GeV   1.303E+01  5.674E-03  154.61 um     5.42 um     2.06 um  
   6.50 GeV   1.243E+01  5.286E-03  172.93 um     6.02 um     2.20 um  
   7.00 GeV   1.189E+01  4.949E-03  192.09 um     6.61 um     2.35 um  
   8.00 GeV   1.098E+01  4.396E-03  232.89 um     8.80 um     2.66 um  
   9.00 GeV   1.021E+01  3.958E-03  276.92 um    10.80 um     3.00 um  
  10.00 GeV   9.574E+00  3.604E-03  324.06 um    12.71 um     3.37 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.1449E+02                 eV / Angstrom 
  2.1449E+03                keV / micron   
  2.1449E+03                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  3.2214E+02                 eV / (1E15 atoms/cm2)
  1.4164E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
