 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 02, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\130Sb_194Pt.txt

 Ion = Antimony [51] , Mass = 130 amu

 Target Density =  2.1450E+01 g/cm3 = 6.6583E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pt     78    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   2.872E+00  9.907E-01    1.09 um     3450 A      3064 A   
  11.00 MeV   3.117E+00  9.354E-01    1.19 um     3638 A      3289 A   
  12.00 MeV   3.362E+00  8.868E-01    1.29 um     3807 A      3497 A   
  13.00 MeV   3.604E+00  8.437E-01    1.38 um     3959 A      3691 A   
  14.00 MeV   3.843E+00  8.051E-01    1.47 um     4098 A      3871 A   
  15.00 MeV   4.078E+00  7.704E-01    1.55 um     4224 A      4039 A   
  16.00 MeV   4.310E+00  7.390E-01    1.64 um     4338 A      4195 A   
  17.00 MeV   4.537E+00  7.103E-01    1.72 um     4443 A      4342 A   
  18.00 MeV   4.760E+00  6.841E-01    1.80 um     4540 A      4479 A   
  20.00 MeV   5.190E+00  6.378E-01    1.94 um     4713 A      4730 A   
  22.50 MeV   5.702E+00  5.890E-01    2.12 um     4897 A      5005 A   
  25.00 MeV   6.184E+00  5.479E-01    2.28 um     5053 A      5246 A   
  27.50 MeV   6.639E+00  5.129E-01    2.44 um     5186 A      5459 A   
  30.00 MeV   7.069E+00  4.825E-01    2.59 um     5302 A      5650 A   
  32.50 MeV   7.476E+00  4.560E-01    2.73 um     5404 A      5821 A   
  35.00 MeV   7.862E+00  4.325E-01    2.86 um     5495 A      5977 A   
  37.50 MeV   8.229E+00  4.116E-01    2.99 um     5575 A      6120 A   
