 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 30, 2020 
 ==================================================================

 Disk File Name = SRIM Outputs\222Ra_120Sn.txt

 Ion = Radium [88] , Mass = 222 amu

 Target Density =  7.2816E+00 g/cm3 = 3.6541E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sn     50    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   5.607E+00  4.052E+00    1.24 um     2784 A      2280 A   
  11.00 MeV   5.857E+00  3.858E+00    1.37 um     2993 A      2489 A   
  12.00 MeV   6.099E+00  3.685E+00    1.50 um     3192 A      2694 A   
  13.00 MeV   6.336E+00  3.529E+00    1.62 um     3383 A      2895 A   
  14.00 MeV   6.569E+00  3.387E+00    1.75 um     3565 A      3091 A   
  15.00 MeV   6.799E+00  3.259E+00    1.88 um     3738 A      3284 A   
  16.00 MeV   7.027E+00  3.141E+00    2.00 um     3905 A      3471 A   
  17.00 MeV   7.254E+00  3.033E+00    2.13 um     4064 A      3655 A   
  18.00 MeV   7.482E+00  2.933E+00    2.25 um     4216 A      3833 A   
  20.00 MeV   7.940E+00  2.754E+00    2.50 um     4506 A      4178 A   
  22.50 MeV   8.521E+00  2.564E+00    2.79 um     4837 A      4583 A   
  25.00 MeV   9.115E+00  2.401E+00    3.08 um     5133 A      4962 A   
  27.50 MeV   9.721E+00  2.260E+00    3.36 um     5398 A      5314 A   
  30.00 MeV   1.034E+01  2.138E+00    3.62 um     5635 A      5643 A   
  32.50 MeV   1.096E+01  2.029E+00    3.88 um     5850 A      5948 A   
  35.00 MeV   1.159E+01  1.932E+00    4.13 um     6043 A      6233 A   
  37.50 MeV   1.223E+01  1.846E+00    4.37 um     6217 A      6498 A   
  40.00 MeV   1.287E+01  1.767E+00    4.60 um     6376 A      6745 A   
  45.00 MeV   1.414E+01  1.631E+00    5.03 um     6664 A      7191 A   
