 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 06, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\224Ra_Si.txt

 Ion = Radium [88] , Mass = 224 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   1.585E+01  6.594E+00    1.99 um     1833 A      1864 A   
  11.00 MeV   1.642E+01  6.256E+00    2.18 um     1947 A      2001 A   
  12.00 MeV   1.694E+01  5.957E+00    2.36 um     2054 A      2132 A   
  13.00 MeV   1.744E+01  5.689E+00    2.55 um     2155 A      2260 A   
  14.00 MeV   1.790E+01  5.447E+00    2.73 um     2251 A      2382 A   
  15.00 MeV   1.834E+01  5.229E+00    2.91 um     2341 A      2501 A   
  16.00 MeV   1.877E+01  5.029E+00    3.09 um     2428 A      2616 A   
  17.00 MeV   1.918E+01  4.847E+00    3.27 um     2510 A      2727 A   
  18.00 MeV   1.959E+01  4.679E+00    3.44 um     2589 A      2835 A   
  20.00 MeV   2.040E+01  4.381E+00    3.79 um     2758 A      3042 A   
  22.50 MeV   2.140E+01  4.064E+00    4.21 um     2960 A      3283 A   
  25.00 MeV   2.240E+01  3.796E+00    4.63 um     3140 A      3508 A   
  27.50 MeV   2.342E+01  3.565E+00    5.03 um     3303 A      3717 A   
  30.00 MeV   2.445E+01  3.364E+00    5.42 um     3450 A      3912 A   
  32.50 MeV   2.549E+01  3.187E+00    5.79 um     3583 A      4095 A   
  35.00 MeV   2.654E+01  3.030E+00    6.16 um     3705 A      4265 A   
  37.50 MeV   2.758E+01  2.889E+00    6.52 um     3816 A      4425 A   
  40.00 MeV   2.863E+01  2.763E+00    6.86 um     3919 A      4574 A   
  45.00 MeV   3.071E+01  2.544E+00    7.53 um     4153 A      4847 A   
  50.00 MeV   3.275E+01  2.361E+00    8.15 um     4351 A      5089 A   
  55.00 MeV   3.473E+01  2.205E+00    8.75 um     4523 A      5306 A   
  60.00 MeV   3.666E+01  2.070E+00    9.31 um     4673 A      5501 A   
  65.00 MeV   3.853E+01  1.953E+00    9.85 um     4805 A      5678 A   
  70.00 MeV   4.033E+01  1.850E+00   10.37 um     4924 A      5839 A   
  80.00 MeV   4.374E+01  1.675E+00   11.35 um     5218 A      6122 A   
  90.00 MeV   4.692E+01  1.534E+00   12.27 um     5461 A      6364 A   
 100.00 MeV   4.988E+01  1.417E+00   13.13 um     5666 A      6574 A   
 110.00 MeV   5.264E+01  1.318E+00   13.95 um     5842 A      6759 A   
 120.00 MeV   5.523E+01  1.233E+00   14.72 um     5997 A      6924 A   
