 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 30, 2020 
 ==================================================================

 Disk File Name = SRIM Outputs\120Sn_Si.txt

 Ion = Tin [50] , Mass = 120 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / mm       
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   2.961E+03  4.456E+02    3.48 um     3389 A      3806 A   
  10.00 MeV   3.200E+03  4.151E+02    3.76 um     3519 A      4006 A   
  11.00 MeV   3.425E+03  3.890E+02    4.02 um     3630 A      4183 A   
  12.00 MeV   3.635E+03  3.663E+02    4.27 um     3728 A      4343 A   
  13.00 MeV   3.832E+03  3.464E+02    4.51 um     3815 A      4487 A   
  14.00 MeV   4.016E+03  3.288E+02    4.74 um     3892 A      4619 A   
  15.00 MeV   4.188E+03  3.132E+02    4.97 um     3962 A      4741 A   
  16.00 MeV   4.349E+03  2.991E+02    5.18 um     4026 A      4853 A   
  17.00 MeV   4.499E+03  2.863E+02    5.39 um     4084 A      4957 A   
  18.00 MeV   4.641E+03  2.747E+02    5.60 um     4138 A      5054 A   
  20.00 MeV   4.899E+03  2.545E+02    5.99 um     4253 A      5230 A   
  22.50 MeV   5.184E+03  2.334E+02    6.46 um     4387 A      5425 A   
  25.00 MeV   5.437E+03  2.158E+02    6.91 um     4503 A      5596 A   
  27.50 MeV   5.663E+03  2.009E+02    7.34 um     4605 A      5750 A   
  30.00 MeV   5.870E+03  1.882E+02    7.76 um     4697 A      5888 A   
  32.50 MeV   6.062E+03  1.771E+02    8.16 um     4781 A      6015 A   
  35.00 MeV   6.242E+03  1.674E+02    8.55 um     4857 A      6132 A   
  37.50 MeV   6.412E+03  1.587E+02    8.94 um     4928 A      6240 A   
  40.00 MeV   6.575E+03  1.511E+02    9.31 um     4993 A      6340 A   
  45.00 MeV   6.882E+03  1.379E+02   10.04 um     5162 A      6522 A   
  50.00 MeV   7.172E+03  1.270E+02   10.73 um     5310 A      6684 A   
  55.00 MeV   7.448E+03  1.179E+02   11.40 um     5443 A      6829 A   
