 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> March 16, 2016 
 ==================================================================

 Disk File Name = SRIM Outputs\146Ce_60Ni.txt

 Ion = Cerium [58] , Mass = 146 amu

 Target Density =  8.8955E+00 g/cm3 = 8.9281E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   5.813E+00  2.157E+00    1.45 um     2348 A      2314 A   
  11.00 MeV   6.254E+00  2.031E+00    1.58 um     2473 A      2481 A   
  12.00 MeV   6.693E+00  1.920E+00    1.70 um     2585 A      2637 A   
  13.00 MeV   7.130E+00  1.822E+00    1.83 um     2685 A      2782 A   
  14.00 MeV   7.564E+00  1.736E+00    1.94 um     2777 A      2917 A   
  15.00 MeV   7.995E+00  1.658E+00    2.06 um     2860 A      3043 A   
  16.00 MeV   8.420E+00  1.587E+00    2.17 um     2936 A      3160 A   
  17.00 MeV   8.841E+00  1.523E+00    2.27 um     3005 A      3271 A   
  18.00 MeV   9.256E+00  1.465E+00    2.38 um     3068 A      3374 A   
  20.00 MeV   1.007E+01  1.362E+00    2.57 um     3187 A      3562 A   
  22.50 MeV   1.104E+01  1.255E+00    2.80 um     3314 A      3768 A   
  25.00 MeV   1.198E+01  1.164E+00    3.02 um     3420 A      3948 A   
  27.50 MeV   1.287E+01  1.088E+00    3.22 um     3511 A      4106 A   
  30.00 MeV   1.372E+01  1.022E+00    3.41 um     3590 A      4246 A   
  32.50 MeV   1.454E+01  9.637E-01    3.59 um     3658 A      4372 A   
  35.00 MeV   1.532E+01  9.128E-01    3.77 um     3719 A      4486 A   
  37.50 MeV   1.607E+01  8.675E-01    3.94 um     3773 A      4589 A   
  40.00 MeV   1.679E+01  8.270E-01    4.10 um     3822 A      4683 A   
  45.00 MeV   1.815E+01  7.573E-01    4.40 um     3917 A      4850 A   
  50.00 MeV   1.942E+01  6.995E-01    4.68 um     3997 A      4993 A   
  55.00 MeV   2.061E+01  6.507E-01    4.95 um     4065 A      5118 A   
  60.00 MeV   2.174E+01  6.088E-01    5.21 um     4124 A      5229 A   
  65.00 MeV   2.280E+01  5.725E-01    5.45 um     4176 A      5327 A   
  70.00 MeV   2.381E+01  5.406E-01    5.68 um     4222 A      5416 A   
  80.00 MeV   2.569E+01  4.873E-01    6.13 um     4324 A      5569 A   
  90.00 MeV   2.742E+01  4.443E-01    6.54 um     4408 A      5699 A   
 100.00 MeV   2.901E+01  4.089E-01    6.93 um     4480 A      5810 A   
 110.00 MeV   3.048E+01  3.791E-01    7.30 um     4543 A      5908 A   
 120.00 MeV   3.185E+01  3.537E-01    7.65 um     4599 A      5994 A   
 130.00 MeV   3.312E+01  3.318E-01    8.00 um     4648 A      6071 A   
 140.00 MeV   3.430E+01  3.126E-01    8.32 um     4693 A      6141 A   
