 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 18, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\127In_58Ni.txt

 Ion = Indium [49] , Mass = 127 amu

 Target Density =  8.8955E+00 g/cm3 = 9.2360E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   6.701E+00  1.574E+00    1.56 um     2398 A      2466 A   
  11.00 MeV   7.230E+00  1.478E+00    1.68 um     2497 A      2614 A   
  12.00 MeV   7.748E+00  1.395E+00    1.80 um     2585 A      2749 A   
  13.00 MeV   8.253E+00  1.321E+00    1.92 um     2664 A      2872 A   
  14.00 MeV   8.746E+00  1.256E+00    2.03 um     2733 A      2986 A   
  15.00 MeV   9.226E+00  1.198E+00    2.14 um     2796 A      3090 A   
  16.00 MeV   9.694E+00  1.145E+00    2.24 um     2853 A      3186 A   
  17.00 MeV   1.015E+01  1.098E+00    2.34 um     2904 A      3276 A   
  18.00 MeV   1.059E+01  1.054E+00    2.43 um     2951 A      3359 A   
  20.00 MeV   1.145E+01  9.782E-01    2.62 um     3039 A      3509 A   
  22.50 MeV   1.246E+01  8.988E-01    2.83 um     3134 A      3672 A   
  25.00 MeV   1.341E+01  8.325E-01    3.03 um     3213 A      3813 A   
  27.50 MeV   1.431E+01  7.763E-01    3.22 um     3281 A      3936 A   
  30.00 MeV   1.517E+01  7.280E-01    3.39 um     3340 A      4046 A   
  32.50 MeV   1.598E+01  6.859E-01    3.56 um     3391 A      4144 A   
  35.00 MeV   1.677E+01  6.488E-01    3.73 um     3437 A      4232 A   
  37.50 MeV   1.752E+01  6.160E-01    3.88 um     3477 A      4313 A   
  40.00 MeV   1.825E+01  5.866E-01    4.03 um     3514 A      4386 A   
  45.00 MeV   1.963E+01  5.362E-01    4.32 um     3588 A      4515 A   
  50.00 MeV   2.092E+01  4.945E-01    4.58 um     3651 A      4626 A   
  55.00 MeV   2.215E+01  4.594E-01    4.84 um     3704 A      4723 A   
  60.00 MeV   2.331E+01  4.293E-01    5.08 um     3751 A      4808 A   
  65.00 MeV   2.441E+01  4.033E-01    5.31 um     3792 A      4884 A   
  70.00 MeV   2.546E+01  3.805E-01    5.53 um     3829 A      4952 A   
  80.00 MeV   2.740E+01  3.424E-01    5.95 um     3914 A      5071 A   
  90.00 MeV   2.918E+01  3.118E-01    6.34 um     3985 A      5171 A   
 100.00 MeV   3.079E+01  2.866E-01    6.71 um     4046 A      5257 A   
 110.00 MeV   3.227E+01  2.655E-01    7.06 um     4100 A      5332 A   
 120.00 MeV   3.361E+01  2.475E-01    7.40 um     4147 A      5398 A   
 130.00 MeV   3.484E+01  2.320E-01    7.72 um     4190 A      5458 A   
 140.00 MeV   3.595E+01  2.184E-01    8.04 um     4230 A      5512 A   
 150.00 MeV   3.697E+01  2.064E-01    8.34 um     4266 A      5562 A   
 160.00 MeV   3.790E+01  1.958E-01    8.64 um     4299 A      5607 A   
 170.00 MeV   3.875E+01  1.863E-01    8.93 um     4331 A      5650 A   
 180.00 MeV   3.953E+01  1.778E-01    9.22 um     4361 A      5689 A   
 200.00 MeV   4.088E+01  1.630E-01    9.77 um     4450 A      5761 A   
 225.00 MeV   4.224E+01  1.479E-01   10.44 um     4571 A      5840 A   
 250.00 MeV   4.331E+01  1.355E-01   11.10 um     4682 A      5911 A   
 275.00 MeV   4.458E+01  1.251E-01   11.73 um     4783 A      5974 A   
 300.00 MeV   4.546E+01  1.163E-01   12.36 um     4878 A      6032 A   
 325.00 MeV   4.611E+01  1.088E-01   12.97 um     4966 A      6086 A   
 350.00 MeV   4.665E+01  1.022E-01   13.57 um     5051 A      6136 A   
 375.00 MeV   4.708E+01  9.645E-02   14.17 um     5132 A      6183 A   
