 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 20, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\144Cs_7Li.txt

 Ion = Cesium [55] , Mass = 144 amu

 Target Density =  5.3400E-01 g/cm3 = 4.5939E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Li      3    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   1.493E+01  2.349E+00   11.90 um     5884 A      6563 A   
   9.00 MeV   1.622E+01  2.169E+00   12.95 um     6213 A      6908 A   
  10.00 MeV   1.744E+01  2.018E+00   13.93 um     6491 A      7212 A   
  11.00 MeV   1.860E+01  1.888E+00   14.87 um     6730 A      7481 A   
  12.00 MeV   1.970E+01  1.776E+00   15.76 um     6939 A      7722 A   
  13.00 MeV   2.075E+01  1.678E+00   16.61 um     7124 A      7939 A   
  14.00 MeV   2.175E+01  1.592E+00   17.42 um     7289 A      8137 A   
  15.00 MeV   2.270E+01  1.514E+00   18.21 um     7439 A      8318 A   
  16.00 MeV   2.361E+01  1.445E+00   18.97 um     7574 A      8484 A   
  17.00 MeV   2.449E+01  1.383E+00   19.70 um     7699 A      8638 A   
  18.00 MeV   2.532E+01  1.326E+00   20.41 um     7813 A      8781 A   
  20.00 MeV   2.690E+01  1.227E+00   21.78 um     8132 A      9039 A   
  22.50 MeV   2.870E+01  1.124E+00   23.39 um     8533 A      9320 A   
  25.00 MeV   3.034E+01  1.038E+00   24.92 um     8875 A      9563 A   
  27.50 MeV   3.184E+01  9.658E-01   26.38 um     9173 A      9779 A   
  30.00 MeV   3.323E+01  9.038E-01   27.77 um     9437 A      9971 A   
  32.50 MeV   3.452E+01  8.500E-01   29.12 um     9674 A      1.01 um  
  35.00 MeV   3.573E+01  8.028E-01   30.42 um     9889 A      1.03 um  
  37.50 MeV   3.685E+01  7.610E-01   31.68 um     1.01 um     1.04 um  
  40.00 MeV   3.792E+01  7.238E-01   32.91 um     1.03 um     1.06 um  
  45.00 MeV   3.988E+01  6.601E-01   35.27 um     1.09 um     1.08 um  
  50.00 MeV   4.166E+01  6.075E-01   37.53 um     1.14 um     1.10 um  
  55.00 MeV   4.330E+01  5.634E-01   39.70 um     1.18 um     1.12 um  
  60.00 MeV   4.481E+01  5.257E-01   41.80 um     1.22 um     1.14 um  
  65.00 MeV   4.623E+01  4.932E-01   43.83 um     1.26 um     1.15 um  
  70.00 MeV   4.756E+01  4.647E-01   45.81 um     1.29 um     1.17 um  
  80.00 MeV   5.000E+01  4.173E-01   49.61 um     1.40 um     1.19 um  
  90.00 MeV   5.221E+01  3.793E-01   53.24 um     1.50 um     1.22 um  
 100.00 MeV   5.422E+01  3.481E-01   56.74 um     1.58 um     1.24 um  
 110.00 MeV   5.606E+01  3.220E-01   60.11 um     1.65 um     1.25 um  
 120.00 MeV   5.775E+01  2.998E-01   63.38 um     1.72 um     1.27 um  
 130.00 MeV   5.931E+01  2.807E-01   66.56 um     1.78 um     1.28 um  
 140.00 MeV   6.075E+01  2.640E-01   69.67 um     1.83 um     1.30 um  
 150.00 MeV   6.209E+01  2.494E-01   72.70 um     1.89 um     1.31 um  
 160.00 MeV   6.333E+01  2.364E-01   75.68 um     1.93 um     1.32 um  
 170.00 MeV   6.448E+01  2.247E-01   78.60 um     1.98 um     1.33 um  
 180.00 MeV   6.555E+01  2.143E-01   81.47 um     2.02 um     1.34 um  
 200.00 MeV   6.746E+01  1.962E-01   87.08 um     2.17 um     1.36 um  
 225.00 MeV   6.948E+01  1.778E-01   93.89 um     2.38 um     1.38 um  
 250.00 MeV   7.117E+01  1.627E-01  100.53 um     2.56 um     1.40 um  
 275.00 MeV   7.258E+01  1.501E-01  107.03 um     2.72 um     1.42 um  
 300.00 MeV   7.372E+01  1.394E-01  113.42 um     2.87 um     1.43 um  
 325.00 MeV   7.416E+01  1.303E-01  119.74 um     3.01 um     1.45 um  
 350.00 MeV   7.397E+01  1.223E-01  126.05 um     3.14 um     1.46 um  
 375.00 MeV   7.427E+01  1.153E-01  132.35 um     3.26 um     1.48 um  
 400.00 MeV   7.448E+01  1.092E-01  138.64 um     3.38 um     1.49 um  
 450.00 MeV   7.469E+01  9.870E-02  151.17 um     3.82 um     1.52 um  
 500.00 MeV   7.468E+01  9.017E-02  163.69 um     4.21 um     1.54 um  
 550.00 MeV   7.452E+01  8.308E-02  176.23 um     4.57 um     1.56 um  
 600.00 MeV   7.423E+01  7.708E-02  188.80 um     4.91 um     1.59 um  
 650.00 MeV   7.386E+01  7.193E-02  201.44 um     5.22 um     1.61 um  
 700.00 MeV   7.341E+01  6.747E-02  214.14 um     5.52 um     1.63 um  
 800.00 MeV   7.238E+01  6.010E-02  239.81 um     6.61 um     1.67 um  
 900.00 MeV   7.122E+01  5.425E-02  265.88 um     7.57 um     1.71 um  
   1.00 GeV   6.998E+01  4.949E-02  292.39 um     8.45 um     1.75 um  
   1.10 GeV   6.869E+01  4.555E-02  319.38 um     9.27 um     1.79 um  
   1.20 GeV   6.737E+01  4.221E-02  346.90 um    10.06 um     1.83 um  
   1.30 GeV   6.603E+01  3.935E-02  374.96 um    10.81 um     1.87 um  
   1.40 GeV   6.469E+01  3.688E-02  403.60 um    11.55 um     1.91 um  
   1.50 GeV   6.335E+01  3.471E-02  432.84 um    12.27 um     1.94 um  
