 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 30, 2020 
 ==================================================================

 Disk File Name = SRIM Outputs\226Rn_120Sn.txt

 Ion = Radon [86] , Mass = 226 amu

 Target Density =  7.2816E+00 g/cm3 = 3.6541E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sn     50    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   5.581E+00  3.968E+00    1.26 um     2794 A      2298 A   
  11.00 MeV   5.838E+00  3.777E+00    1.39 um     3002 A      2508 A   
  12.00 MeV   6.088E+00  3.606E+00    1.52 um     3200 A      2714 A   
  13.00 MeV   6.331E+00  3.453E+00    1.65 um     3389 A      2915 A   
  14.00 MeV   6.570E+00  3.314E+00    1.78 um     3569 A      3111 A   
  15.00 MeV   6.805E+00  3.188E+00    1.91 um     3741 A      3303 A   
  16.00 MeV   7.038E+00  3.072E+00    2.03 um     3905 A      3490 A   
  17.00 MeV   7.269E+00  2.966E+00    2.16 um     4062 A      3673 A   
  18.00 MeV   7.499E+00  2.868E+00    2.28 um     4212 A      3850 A   
  20.00 MeV   7.958E+00  2.693E+00    2.53 um     4497 A      4192 A   
  22.50 MeV   8.535E+00  2.506E+00    2.83 um     4823 A      4594 A   
  25.00 MeV   9.118E+00  2.347E+00    3.12 um     5114 A      4969 A   
  27.50 MeV   9.708E+00  2.209E+00    3.39 um     5375 A      5318 A   
  30.00 MeV   1.030E+01  2.089E+00    3.66 um     5610 A      5643 A   
  32.50 MeV   1.091E+01  1.982E+00    3.92 um     5821 A      5946 A   
  35.00 MeV   1.151E+01  1.888E+00    4.17 um     6012 A      6228 A   
  37.50 MeV   1.212E+01  1.803E+00    4.41 um     6186 A      6491 A   
  40.00 MeV   1.273E+01  1.726E+00    4.65 um     6343 A      6737 A   
  45.00 MeV   1.394E+01  1.593E+00    5.09 um     6632 A      7181 A   
  50.00 MeV   1.513E+01  1.481E+00    5.50 um     6875 A      7572 A   
  55.00 MeV   1.631E+01  1.386E+00    5.89 um     7081 A      7918 A   
  60.00 MeV   1.745E+01  1.303E+00    6.26 um     7259 A      8226 A   
  65.00 MeV   1.857E+01  1.231E+00    6.60 um     7414 A      8502 A   
  70.00 MeV   1.965E+01  1.167E+00    6.93 um     7550 A      8751 A   
  80.00 MeV   2.170E+01  1.060E+00    7.55 um     7802 A      9184 A   
  90.00 MeV   2.363E+01  9.720E-01    8.12 um     8006 A      9547 A   
 100.00 MeV   2.543E+01  8.990E-01    8.65 um     8175 A      9858 A   
 110.00 MeV   2.711E+01  8.372E-01    9.15 um     8318 A      1.01 um  
 120.00 MeV   2.868E+01  7.842E-01    9.62 um     8441 A      1.04 um  
 130.00 MeV   3.016E+01  7.381E-01   10.07 um     8549 A      1.06 um  
 140.00 MeV   3.154E+01  6.976E-01   10.50 um     8645 A      1.08 um  
 150.00 MeV   3.285E+01  6.617E-01   10.92 um     8731 A      1.09 um  
 160.00 MeV   3.407E+01  6.297E-01   11.32 um     8808 A      1.11 um  
 170.00 MeV   3.523E+01  6.009E-01   11.70 um     8878 A      1.12 um  
 180.00 MeV   3.632E+01  5.749E-01   12.08 um     8942 A      1.14 um  
 200.00 MeV   3.832E+01  5.296E-01   12.80 um     9085 A      1.16 um  
 225.00 MeV   4.054E+01  4.829E-01   13.65 um     9254 A      1.19 um  
 250.00 MeV   4.248E+01  4.444E-01   14.46 um     9400 A      1.21 um  
 275.00 MeV   4.419E+01  4.120E-01   15.24 um     9530 A      1.23 um  
 300.00 MeV   4.569E+01  3.844E-01   16.00 um     9646 A      1.25 um  
 325.00 MeV   4.702E+01  3.606E-01   16.73 um     9753 A      1.26 um  
 350.00 MeV   4.820E+01  3.397E-01   17.44 um     9851 A      1.28 um  
 375.00 MeV   4.925E+01  3.213E-01   18.14 um     9942 A      1.29 um  
 400.00 MeV   5.017E+01  3.050E-01   18.83 um     1.00 um     1.30 um  
 450.00 MeV   5.173E+01  2.772E-01   20.16 um     1.03 um     1.33 um  
 500.00 MeV   5.349E+01  2.544E-01   21.46 um     1.05 um     1.35 um  
 550.00 MeV   5.463E+01  2.353E-01   22.72 um     1.07 um     1.36 um  
 600.00 MeV   5.560E+01  2.190E-01   23.96 um     1.09 um     1.38 um  
 650.00 MeV   5.639E+01  2.050E-01   25.18 um     1.11 um     1.40 um  
 700.00 MeV   5.703E+01  1.928E-01   26.38 um     1.12 um     1.41 um  
 800.00 MeV   5.796E+01  1.726E-01   28.76 um     1.18 um     1.44 um  
 900.00 MeV   5.854E+01  1.565E-01   31.11 um     1.23 um     1.46 um  
   1.00 GeV   5.889E+01  1.433E-01   33.44 um     1.28 um     1.48 um  
   1.10 GeV   5.907E+01  1.322E-01   35.76 um     1.33 um     1.51 um  
   1.20 GeV   5.913E+01  1.229E-01   38.08 um     1.37 um     1.53 um  
   1.30 GeV   5.912E+01  1.149E-01   40.39 um     1.41 um     1.54 um  
   1.40 GeV   5.905E+01  1.079E-01   42.71 um     1.46 um     1.56 um  
   1.50 GeV   5.894E+01  1.018E-01   45.03 um     1.50 um     1.58 um  
   1.60 GeV   5.880E+01  9.633E-02   47.36 um     1.54 um     1.60 um  
   1.70 GeV   5.865E+01  9.149E-02   49.69 um     1.57 um     1.61 um  
   1.80 GeV   5.849E+01  8.714E-02   52.03 um     1.61 um     1.63 um  
   2.00 GeV   5.813E+01  7.964E-02   56.74 um     1.75 um     1.66 um  
   2.25 GeV   5.767E+01  7.200E-02   62.66 um     1.95 um     1.70 um  
   2.50 GeV   5.720E+01  6.578E-02   68.62 um     2.13 um     1.74 um  
   2.75 GeV   5.670E+01  6.060E-02   74.65 um     2.30 um     1.77 um  
   3.00 GeV   5.619E+01  5.622E-02   80.72 um     2.46 um     1.81 um  
   3.25 GeV   5.566E+01  5.246E-02   86.85 um     2.61 um     1.84 um  
   3.50 GeV   5.510E+01  4.920E-02   93.05 um     2.76 um     1.88 um  
   3.75 GeV   5.451E+01  4.635E-02   99.30 um     2.90 um     1.91 um  
   4.00 GeV   5.390E+01  4.382E-02  105.63 um     3.04 um     1.95 um  
   4.50 GeV   5.261E+01  3.956E-02  118.51 um     3.55 um     2.01 um  
   5.00 GeV   5.125E+01  3.609E-02  131.73 um     4.02 um     2.08 um  
   5.50 GeV   4.985E+01  3.320E-02  145.31 um     4.46 um     2.15 um  
   6.00 GeV   4.843E+01  3.077E-02  159.27 um     4.89 um     2.22 um  
   6.50 GeV   4.702E+01  2.869E-02  173.66 um     5.30 um     2.29 um  
   7.00 GeV   4.571E+01  2.688E-02  188.46 um     5.71 um     2.36 um  
   8.00 GeV   4.337E+01  2.391E-02  219.30 um     7.19 um     2.51 um  
   9.00 GeV   4.128E+01  2.155E-02  251.74 um     8.54 um     2.67 um  
  10.00 GeV   3.941E+01  1.964E-02  285.78 um     9.81 um     2.83 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  7.2814E+01                 eV / Angstrom 
  7.2814E+02                keV / micron   
  7.2814E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.9926E+02                 eV / (1E15 atoms/cm2)
  4.8206E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
