 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 10, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\22Ne208Pb.txt

 Ion = Neon [10] , Mass = 22 amu

 Target Density =  1.1344E+01 g/cm3 = 3.2842E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pb     82    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   7.00 MeV   2.796E+00  1.560E-02    3.23 um     6244 A      6900 A   
   8.00 MeV   2.917E+00  1.410E-02    3.53 um     6358 A      7118 A   
   9.00 MeV   3.015E+00  1.289E-02    3.81 um     6456 A      7313 A   
  10.00 MeV   3.095E+00  1.189E-02    4.09 um     6543 A      7490 A   
  11.00 MeV   3.160E+00  1.104E-02    4.37 um     6622 A      7653 A   
  12.00 MeV   3.213E+00  1.032E-02    4.64 um     6695 A      7805 A   
  13.00 MeV   3.256E+00  9.696E-03    4.90 um     6762 A      7948 A   
  14.00 MeV   3.291E+00  9.148E-03    5.17 um     6825 A      8083 A   
  15.00 MeV   3.319E+00  8.664E-03    5.43 um     6884 A      8211 A   
  16.00 MeV   3.342E+00  8.233E-03    5.69 um     6940 A      8335 A   
  17.00 MeV   3.360E+00  7.846E-03    5.95 um     6994 A      8453 A   
  18.00 MeV   3.375E+00  7.497E-03    6.20 um     7045 A      8568 A   
  20.00 MeV   3.393E+00  6.891E-03    6.72 um     7160 A      8787 A   
  22.50 MeV   3.402E+00  6.269E-03    7.36 um     7307 A      9045 A   
  25.00 MeV   3.400E+00  5.757E-03    8.00 um     7446 A      9290 A   
  27.50 MeV   3.389E+00  5.328E-03    8.64 um     7579 A      9525 A   
  30.00 MeV   3.371E+00  4.964E-03    9.28 um     7708 A      9752 A   
  32.50 MeV   3.349E+00  4.649E-03    9.93 um     7834 A      9974 A   
  35.00 MeV   3.323E+00  4.375E-03   10.59 um     7957 A      1.02 um  
  37.50 MeV   3.295E+00  4.134E-03   11.25 um     8079 A      1.04 um  
  40.00 MeV   3.264E+00  3.919E-03   11.92 um     8199 A      1.06 um  
  45.00 MeV   3.206E+00  3.555E-03   13.27 um     8544 A      1.10 um  
  50.00 MeV   3.158E+00  3.257E-03   14.65 um     8882 A      1.14 um  
  55.00 MeV   3.091E+00  3.009E-03   16.05 um     9217 A      1.18 um  
  60.00 MeV   3.026E+00  2.797E-03   17.48 um     9551 A      1.22 um  
  65.00 MeV   2.960E+00  2.616E-03   18.95 um     9885 A      1.26 um  
  70.00 MeV   2.894E+00  2.458E-03   20.45 um     1.02 um     1.31 um  
  80.00 MeV   2.765E+00  2.196E-03   23.55 um     1.13 um     1.39 um  
  90.00 MeV   2.642E+00  1.988E-03   26.80 um     1.24 um     1.47 um  
 100.00 MeV   2.527E+00  1.818E-03   30.20 um     1.35 um     1.56 um  
 110.00 MeV   2.420E+00  1.676E-03   33.76 um     1.46 um     1.65 um  
 120.00 MeV   2.321E+00  1.556E-03   37.46 um     1.58 um     1.74 um  
 130.00 MeV   2.230E+00  1.453E-03   41.33 um     1.69 um     1.84 um  
 140.00 MeV   2.146E+00  1.364E-03   45.35 um     1.80 um     1.94 um  
 150.00 MeV   2.069E+00  1.285E-03   49.52 um     1.92 um     2.04 um  
 160.00 MeV   1.998E+00  1.216E-03   53.84 um     2.03 um     2.15 um  
 170.00 MeV   1.932E+00  1.154E-03   58.32 um     2.15 um     2.26 um  
 180.00 MeV   1.871E+00  1.099E-03   62.95 um     2.27 um     2.37 um  
 200.00 MeV   1.761E+00  1.003E-03   72.64 um     2.70 um     2.61 um  
 225.00 MeV   1.645E+00  9.060E-04   85.56 um     3.31 um     2.92 um  
