 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 06, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\224Ra_112Cd.txt

 Ion = Radium [88] , Mass = 224 amu

 Target Density =  8.6420E+00 g/cm3 = 4.6466E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Cd     48    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   5.439E+00  4.313E+00    1.02 um     2263 A      1868 A   
  11.00 MeV   5.647E+00  4.107E+00    1.13 um     2436 A      2039 A   
  12.00 MeV   5.848E+00  3.922E+00    1.24 um     2603 A      2208 A   
  13.00 MeV   6.043E+00  3.757E+00    1.35 um     2764 A      2375 A   
  14.00 MeV   6.235E+00  3.606E+00    1.46 um     2919 A      2539 A   
  15.00 MeV   6.426E+00  3.470E+00    1.57 um     3068 A      2700 A   
  16.00 MeV   6.617E+00  3.344E+00    1.68 um     3212 A      2858 A   
  17.00 MeV   6.809E+00  3.229E+00    1.79 um     3350 A      3014 A   
  18.00 MeV   7.002E+00  3.123E+00    1.89 um     3483 A      3167 A   
  20.00 MeV   7.397E+00  2.933E+00    2.11 um     3739 A      3463 A   
  22.50 MeV   7.908E+00  2.730E+00    2.36 um     4033 A      3815 A   
  25.00 MeV   8.440E+00  2.557E+00    2.62 um     4299 A      4147 A   
  27.50 MeV   8.991E+00  2.408E+00    2.86 um     4539 A      4459 A   
  30.00 MeV   9.561E+00  2.277E+00    3.10 um     4756 A      4752 A   
  32.50 MeV   1.015E+01  2.161E+00    3.33 um     4952 A      5025 A   
  35.00 MeV   1.074E+01  2.059E+00    3.55 um     5129 A      5281 A   
  37.50 MeV   1.135E+01  1.966E+00    3.76 um     5289 A      5520 A   
  40.00 MeV   1.197E+01  1.883E+00    3.96 um     5434 A      5743 A   
  45.00 MeV   1.321E+01  1.738E+00    4.35 um     5699 A      6147 A   
  50.00 MeV   1.445E+01  1.616E+00    4.71 um     5921 A      6501 A   
  55.00 MeV   1.569E+01  1.513E+00    5.05 um     6108 A      6813 A   
  60.00 MeV   1.691E+01  1.423E+00    5.37 um     6268 A      7090 A   
  65.00 MeV   1.811E+01  1.344E+00    5.66 um     6406 A      7337 A   
  70.00 MeV   1.928E+01  1.274E+00    5.95 um     6526 A      7559 A   
  80.00 MeV   2.152E+01  1.157E+00    6.47 um     6746 A      7940 A   
  90.00 MeV   2.363E+01  1.061E+00    6.95 um     6921 A      8258 A   
 100.00 MeV   2.561E+01  9.819E-01    7.39 um     7064 A      8527 A   
 110.00 MeV   2.747E+01  9.146E-01    7.81 um     7185 A      8759 A   
 120.00 MeV   2.921E+01  8.567E-01    8.20 um     7288 A      8962 A   
 130.00 MeV   3.084E+01  8.064E-01    8.57 um     7377 A      9141 A   
 140.00 MeV   3.236E+01  7.622E-01    8.92 um     7456 A      9301 A   
 150.00 MeV   3.379E+01  7.231E-01    9.26 um     7525 A      9445 A   
 160.00 MeV   3.514E+01  6.881E-01    9.59 um     7588 A      9576 A   
 170.00 MeV   3.641E+01  6.567E-01    9.90 um     7645 A      9696 A   
 180.00 MeV   3.760E+01  6.283E-01   10.21 um     7697 A      9806 A   
 200.00 MeV   3.980E+01  5.789E-01   10.79 um     7810 A      1.00 um  
 225.00 MeV   4.222E+01  5.279E-01   11.48 um     7943 A      1.02 um  
 250.00 MeV   4.434E+01  4.858E-01   12.14 um     8058 A      1.04 um  
 275.00 MeV   4.621E+01  4.505E-01   12.77 um     8159 A      1.06 um  
 300.00 MeV   4.788E+01  4.203E-01   13.37 um     8249 A      1.07 um  
 325.00 MeV   4.936E+01  3.943E-01   13.96 um     8332 A      1.08 um  
 350.00 MeV   5.069E+01  3.715E-01   14.53 um     8407 A      1.09 um  
 375.00 MeV   5.188E+01  3.514E-01   15.09 um     8477 A      1.10 um  
 400.00 MeV   5.295E+01  3.336E-01   15.64 um     8542 A      1.11 um  
 450.00 MeV   5.483E+01  3.032E-01   16.70 um     8727 A      1.13 um  
 500.00 MeV   5.670E+01  2.782E-01   17.73 um     8893 A      1.15 um  
 550.00 MeV   5.792E+01  2.574E-01   18.74 um     9046 A      1.16 um  
 600.00 MeV   5.899E+01  2.396E-01   19.72 um     9188 A      1.18 um  
 650.00 MeV   5.987E+01  2.243E-01   20.69 um     9323 A      1.19 um  
 700.00 MeV   6.061E+01  2.110E-01   21.64 um     9451 A      1.20 um  
 800.00 MeV   6.171E+01  1.889E-01   23.53 um     9872 A      1.22 um  
 900.00 MeV   6.244E+01  1.712E-01   25.38 um     1.03 um     1.24 um  
   1.00 GeV   6.291E+01  1.568E-01   27.22 um     1.06 um     1.25 um  
   1.10 GeV   6.317E+01  1.447E-01   29.05 um     1.10 um     1.27 um  
   1.20 GeV   6.328E+01  1.345E-01   30.88 um     1.13 um     1.29 um  
   1.30 GeV   6.328E+01  1.257E-01   32.70 um     1.16 um     1.30 um  
   1.40 GeV   6.320E+01  1.181E-01   34.52 um     1.19 um     1.31 um  
   1.50 GeV   6.305E+01  1.114E-01   36.35 um     1.23 um     1.33 um  
   1.60 GeV   6.285E+01  1.054E-01   38.19 um     1.26 um     1.34 um  
   1.70 GeV   6.262E+01  1.001E-01   40.03 um     1.28 um     1.35 um  
   1.80 GeV   6.236E+01  9.539E-02   41.88 um     1.31 um     1.36 um  
   2.00 GeV   6.179E+01  8.719E-02   45.60 um     1.42 um     1.39 um  
   2.25 GeV   6.102E+01  7.883E-02   50.30 um     1.57 um     1.42 um  
   2.50 GeV   6.023E+01  7.201E-02   55.07 um     1.72 um     1.44 um  
   2.75 GeV   5.944E+01  6.635E-02   59.89 um     1.85 um     1.47 um  
   3.00 GeV   5.867E+01  6.155E-02   64.79 um     1.98 um     1.50 um  
   3.25 GeV   5.792E+01  5.744E-02   69.74 um     2.11 um     1.53 um  
   3.50 GeV   5.720E+01  5.387E-02   74.76 um     2.23 um     1.55 um  
   3.75 GeV   5.651E+01  5.075E-02   79.85 um     2.34 um     1.58 um  
   4.00 GeV   5.584E+01  4.798E-02   84.99 um     2.46 um     1.61 um  
   4.50 GeV   5.457E+01  4.332E-02   95.46 um     2.87 um     1.66 um  
   5.00 GeV   5.340E+01  3.952E-02  106.17 um     3.25 um     1.71 um  
   5.50 GeV   5.230E+01  3.636E-02  117.11 um     3.61 um     1.77 um  
   6.00 GeV   5.127E+01  3.370E-02  128.28 um     3.94 um     1.82 um  
   6.50 GeV   5.031E+01  3.142E-02  139.66 um     4.27 um     1.87 um  
   7.00 GeV   4.913E+01  2.944E-02  151.30 um     4.58 um     1.93 um  
   8.00 GeV   4.657E+01  2.618E-02  175.48 um     5.72 um     2.04 um  
   9.00 GeV   4.429E+01  2.360E-02  200.95 um     6.77 um     2.16 um  
  10.00 GeV   4.225E+01  2.151E-02  227.69 um     7.76 um     2.28 um  
  11.00 GeV   4.042E+01  1.977E-02  255.69 um     8.72 um     2.41 um  
  12.00 GeV   3.877E+01  1.831E-02  284.91 um     9.66 um     2.55 um  
  13.00 GeV   3.728E+01  1.705E-02  315.33 um    10.58 um     2.69 um  
  14.00 GeV   3.592E+01  1.597E-02  346.95 um    11.49 um     2.83 um  
  15.00 GeV   3.468E+01  1.502E-02  379.73 um    12.40 um     2.98 um  
  16.00 GeV   3.354E+01  1.418E-02  413.65 um    13.30 um     3.13 um  
  17.00 GeV   3.249E+01  1.344E-02  448.69 um    14.20 um     3.29 um  
  18.00 GeV   3.152E+01  1.277E-02  484.84 um    15.10 um     3.45 um  
  20.00 GeV   2.979E+01  1.163E-02  560.35 um    18.51 um     3.79 um  
  22.50 GeV   2.795E+01  1.047E-02  660.59 um    23.34 um     4.24 um  
  25.00 GeV   2.639E+01  9.527E-03  767.10 um    27.79 um     4.72 um  
  27.50 GeV   2.505E+01  8.748E-03  879.61 um    32.04 um     5.21 um  
  30.00 GeV   2.388E+01  8.092E-03  997.88 um    36.16 um     5.73 um  
  32.50 GeV   2.286E+01  7.532E-03    1.12 mm    40.19 um     6.27 um  
  35.00 GeV   2.196E+01  7.047E-03    1.25 mm    44.16 um     6.83 um  
  37.50 GeV   2.116E+01  6.623E-03    1.38 mm    48.09 um     7.40 um  
  40.00 GeV   2.044E+01  6.250E-03    1.52 mm    51.97 um     7.99 um  
  45.00 GeV   1.921E+01  5.621E-03    1.82 mm    66.42 um     9.22 um  
  50.00 GeV   1.819E+01  5.112E-03    2.13 mm    79.59 um    10.51 um  
  55.00 GeV   1.733E+01  4.691E-03    2.45 mm    92.01 um    11.84 um  
  60.00 GeV   1.661E+01  4.337E-03    2.79 mm   103.92 um    13.22 um  
  65.00 GeV   1.598E+01  4.034E-03    3.15 mm   115.45 um    14.63 um  
  70.00 GeV   1.544E+01  3.772E-03    3.52 mm   126.70 um    16.07 um  
  80.00 GeV   1.454E+01  3.343E-03    4.29 mm   167.36 um    19.05 um  
  90.00 GeV   1.384E+01  3.004E-03    5.10 mm   203.33 um    22.12 um  
 100.00 GeV   1.327E+01  2.730E-03    5.96 mm   236.56 um    25.27 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
