 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 12, 2021 
 ==================================================================

 Disk File Name = SRIM Outputs\134Sn_206Pb.txt

 Ion = Tin [50] , Mass = 134 amu

 Target Density =  1.1344E+01 g/cm3 = 3.3161E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Pb     82    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   2.605E+00  1.014E+00    1.95 um     6521 A      5690 A   
  10.00 MeV   2.881E+00  9.534E-01    2.14 um     6921 A      6161 A   
  11.00 MeV   3.156E+00  9.005E-01    2.33 um     7276 A      6594 A   
  12.00 MeV   3.429E+00  8.539E-01    2.51 um     7592 A      6991 A   
  13.00 MeV   3.697E+00  8.125E-01    2.68 um     7875 A      7356 A   
  14.00 MeV   3.961E+00  7.755E-01    2.85 um     8129 A      7693 A   
  15.00 MeV   4.218E+00  7.422E-01    3.00 um     8358 A      8005 A   
  16.00 MeV   4.470E+00  7.120E-01    3.16 um     8567 A      8294 A   
  17.00 MeV   4.715E+00  6.845E-01    3.31 um     8756 A      8563 A   
  18.00 MeV   4.953E+00  6.593E-01    3.45 um     8930 A      8814 A   
  20.00 MeV   5.410E+00  6.148E-01    3.72 um     9240 A      9269 A   
  22.50 MeV   5.945E+00  5.679E-01    4.04 um     9568 A      9766 A   
  25.00 MeV   6.443E+00  5.284E-01    4.34 um     9844 A      1.02 um  
  27.50 MeV   6.908E+00  4.947E-01    4.62 um     1.01 um     1.06 um  
  30.00 MeV   7.344E+00  4.655E-01    4.89 um     1.03 um     1.09 um  
  32.50 MeV   7.754E+00  4.399E-01    5.15 um     1.05 um     1.12 um  
  35.00 MeV   8.142E+00  4.173E-01    5.40 um     1.06 um     1.15 um  
  37.50 MeV   8.510E+00  3.972E-01    5.64 um     1.08 um     1.18 um  
  40.00 MeV   8.862E+00  3.791E-01    5.87 um     1.09 um     1.20 um  
  45.00 MeV   9.521E+00  3.479E-01    6.31 um     1.11 um     1.24 um  
  50.00 MeV   1.013E+01  3.220E-01    6.73 um     1.13 um     1.28 um  
  55.00 MeV   1.071E+01  3.000E-01    7.12 um     1.15 um     1.31 um  
  60.00 MeV   1.125E+01  2.811E-01    7.50 um     1.16 um     1.34 um  
  65.00 MeV   1.176E+01  2.647E-01    7.86 um     1.18 um     1.36 um  
